"TOA5","CR1000_GH_D","CR1000","80551","CR1000.Std.29","CPU:Greenhouse_WP_3_BC.CR1","27519","Matric"
"TIMESTAMP","RECORD","Batt_volt","PTemp","Mp_1_Avg","Tp_1_Avg","Mp_2_Avg","Tp_2_Avg","WM_Avg(1)","WM_Avg(2)","ohms_Avg(1)","ohms_Avg(2)"
"TS","RN","","","kPa","Deg C","kPa","Deg C","kPa","kPa","kOhms","kOhms"
"","","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-10-31 04:00:00",718,13.77,18.58,-10.3,19.85,-8.8,19.62,-1.315,-307.7,0.616,15.94
"2019-10-31 04:15:00",719,13.77,18.66,-10.37,19.8,-8.8,19.6,-1.249,-308,0.612,15.95
"2019-10-31 04:30:00",720,13.74,18.71,-10.4,19.7,-8.8,19.59,-1.329,-309.6,0.616,16.03
"2019-10-31 04:45:00",721,13.75,18.79,-10.4,19.69,-8.8,19.5,-1.338,-308.9,0.617,15.99
"2019-10-31 05:00:00",722,13.74,18.84,-10.4,19.6,-8.8,19.4,-1.353,-308.8,0.618,15.99
"2019-10-31 05:15:00",723,13.74,18.89,-10.41,19.6,-8.8,19.4,-1.364,-309.6,0.618,16.03
"2019-10-31 05:30:00",724,13.74,18.95,-10.49,19.53,-8.8,19.4,-1.344,-309.7,0.617,16.04
"2019-10-31 05:45:00",725,13.74,19,-10.5,19.41,-8.8,19.4,-1.325,-310.6,0.616,16.08
"2019-10-31 06:00:00",726,13.74,19.05,-10.5,19.4,-8.8,19.4,-1.33,-310.8,0.617,16.09
"2019-10-31 06:15:00",727,13.74,19.13,-10.51,19.4,-8.8,19.35,-1.333,-311.4,0.617,16.12
"2019-10-31 06:30:00",728,13.75,19.15,-10.59,19.4,-8.8,19.3,-1.332,-311,0.617,16.1
"2019-10-31 06:45:00",729,13.75,19.23,-10.6,19.4,-8.8,19.3,-1.347,-311.6,0.617,16.13
"2019-10-31 07:00:00",730,13.74,19.47,-10.6,19.4,-8.8,19.3,-1.343,-312.4,0.617,16.17
"2019-10-31 07:15:00",731,13.71,19.89,-10.63,19.4,-8.8,19.34,-1.32,-313.6,0.616,16.23
"2019-10-31 07:30:00",732,13.71,20.5,-10.7,19.4,-8.8,19.4,-1.312,-312.9,0.616,16.2
"2019-10-31 07:45:00",733,13.68,21.23,-10.7,19.44,-8.8,19.56,-1.307,-312.2,0.615,16.16
"2019-10-31 08:00:00",734,13.68,22.03,-10.76,19.63,-8.8,19.74,-1.297,-313.2,0.615,16.21
"2019-10-31 08:15:00",735,13.66,22.81,-10.82,19.77,-8.8,19.96,-1.307,-312.1,0.615,16.15
"2019-10-31 08:30:00",736,13.62,23.58,-10.97,19.99,-8.8,20.25,-1.302,-312.3,0.615,16.17
"2019-10-31 08:45:00",737,13.6,24.36,-11.18,20.26,-8.8,20.59,-1.284,-311.2,0.614,16.11
"2019-10-31 09:00:00",738,13.56,25.19,-11.51,20.64,-8.8,20.96,-1.286,-309.4,0.614,16.02
"2019-10-31 09:15:00",739,13.57,25.7,-11.95,21.12,-8.8,21.37,-1.284,-308,0.614,15.95
"2019-10-31 09:30:00",740,13.57,26.07,-12.5,21.64,-8.8,21.75,-1.342,-307.2,0.617,15.91
"2019-10-31 09:45:00",741,13.53,26.5,-13.23,22.22,-8.8,22.17,-1.379,-305.6,0.619,15.83
"2019-10-31 10:00:00",742,13.51,26.87,-14.08,22.9,-8.8,22.59,-1.435,-304.1,0.622,15.76
"2019-10-31 10:15:00",743,13.5,27.12,-14.72,23.79,-8.8,22.97,-1.492,-303.7,0.625,15.73
"2019-10-31 10:30:00",744,13.51,27.28,-14.48,24.67,-8.8,23.35,-1.582,-301.6,0.629,15.63
"2019-10-31 10:45:00",745,13.48,27.47,-14.44,25.37,-8.8,23.78,-1.671,-301.6,0.634,15.63
"2019-10-31 11:00:00",746,13.48,27.53,-15.64,26.01,-8.8,24.17,-1.739,-300.9,0.637,15.6
"2019-10-31 11:15:00",747,13.47,27.59,-17.38,26.58,-8.8,24.55,-1.793,-301.4,0.64,15.62
"2019-10-31 11:30:00",748,13.48,27.66,-19.37,26.93,-8.8,24.92,-1.777,-299.8,0.639,15.54
"2019-10-31 11:45:00",749,13.48,27.75,-23.81,27.2,-8.8,25.27,-1.755,-299.4,0.638,15.52
"2019-10-31 12:00:00",750,13.45,28.01,-30.67,27.44,-8.8,25.66,-1.699,-299.2,0.635,15.51
"2019-10-31 12:15:00",751,13.45,28.1,-38.49,27.68,-8.8,26.01,-1.666,-298.8,0.633,15.49
"2019-10-31 12:30:00",752,13.45,27.98,-42.82,27.92,-8.8,26.38,-1.636,-297,0.632,15.4
"2019-10-31 12:45:00",753,13.45,28.14,-46.74,28.22,-8.8,26.61,-1.596,-296,0.63,15.35
"2019-10-31 13:00:00",754,13.45,28.2,-51.31,28.45,-8.8,26.83,-1.543,-296.2,0.627,15.36
"2019-10-31 13:15:00",755,13.45,28.3,-56.51,28.69,-8.8,27.04,-1.43,-292.8,0.622,15.19
"2019-10-31 13:30:00",756,13.42,28.43,-62.61,28.93,-8.8,27.21,-1.319,-293.3,0.616,15.22
"2019-10-31 13:45:00",757,13.41,28.56,-69.35,29.2,-8.8,27.36,-1.372,-292.2,0.619,15.16
"2019-10-31 14:00:00",758,13.42,28.82,-76.24,29.51,-8.8,27.5,-1.399,-291.2,0.62,15.11
"2019-10-31 14:15:00",759,13.41,28.95,-85.4,29.88,-8.8,27.64,-1.435,-289.6,0.622,15.03
"2019-10-31 14:30:00",760,13.42,28.95,-98,30.2,-8.8,27.77,-1.463,-289.4,0.623,15.02
"2019-10-31 14:45:00",761,13.42,28.99,-112.9,30.51,-8.8,27.9,-1.497,-287.9,0.625,14.95
"2019-10-31 15:00:00",762,13.41,28.95,-130.3,30.78,-8.8,28.01,-1.519,-288.6,0.626,14.98
"2019-10-31 15:15:00",763,13.42,28.95,-149,31.03,-8.8,28.19,-1.556,-289.4,0.628,15.02
"2019-10-31 15:30:00",764,13.42,28.89,-169.5,31.21,-8.8,28.28,-1.591,-290.1,0.63,15.05
"2019-10-31 15:45:00",765,13.42,28.82,-190.2,31.3,-8.8,28.37,-1.611,-289.2,0.631,15.01
"2019-10-31 16:00:00",766,13.39,28.72,-211.5,31.37,-8.8,28.45,-1.616,-290.2,0.631,15.06
"2019-10-31 16:15:00",767,13.39,28.59,-232.3,31.4,-8.8,28.5,-1.641,-291.1,0.632,15.1
"2019-10-31 16:30:00",768,13.39,28.43,-254.2,31.35,-8.8,28.56,-1.656,-292.5,0.633,15.18
"2019-10-31 16:45:00",769,13.39,28.17,-275.8,31.3,-8.8,28.6,-1.682,-293.8,0.634,15.24
"2019-10-31 17:00:00",770,13.39,27.78,-297.2,31.21,-8.8,28.5,-1.696,-293.3,0.635,15.22
"2019-10-31 17:15:00",771,13.41,27.21,-319.5,31.11,-8.8,28.44,-1.682,-295.1,0.634,15.31
"2019-10-31 17:30:00",772,13.42,26.56,-341.9,30.86,-8.8,28.29,-1.694,-296.3,0.635,15.37
"2019-10-31 17:45:00",773,13.45,26.04,-364.2,30.67,-8.8,28.06,-1.71,-298,0.636,15.45
"2019-10-31 18:00:00",774,13.45,25.58,-386,30.45,-8.8,27.84,-1.706,-299.1,0.635,15.5
"2019-10-31 18:15:00",775,13.45,25.31,-412.3,30.2,-8.8,27.65,-1.715,-300.7,0.636,15.59
"2019-10-31 18:30:00",776,13.45,25.1,-434.8,29.94,-8.8,27.46,-1.708,-303.1,0.635,15.7
"2019-10-31 18:45:00",777,13.48,24.75,-458.8,29.66,-8.8,27.3,-1.725,-304.4,0.636,15.77
"2019-10-31 19:00:00",778,13.47,24.48,-484.6,29.33,-8.8,27.14,-1.709,-306.7,0.635,15.88
"2019-10-31 19:15:00",779,13.5,24.3,-475.2,29.06,-8.78,26.95,-1.704,-306.3,0.635,15.87
"2019-10-31 19:30:00",780,13.51,24.1,-10.63,28.69,-8.72,26.78,-1.667,-307.2,0.633,15.91
"2019-10-31 19:45:00",781,13.51,23.99,-10.21,28.3,-8.7,26.6,-1.535,-308.7,0.627,15.99
"2019-10-31 20:00:00",782,13.51,23.78,-10.29,27.96,-8.7,26.44,-1.5,-310.3,0.625,16.06
"2019-10-31 20:15:00",783,13.5,23.47,-10.3,27.71,-8.7,26.22,-1.509,-310.8,0.625,16.09
"2019-10-31 20:30:00",784,13.53,23.04,-10.3,27.48,-8.7,25.94,-1.494,-313.3,0.625,16.21
"2019-10-31 20:45:00",785,13.56,22.47,-10.3,27.23,-8.7,25.65,-1.48,-313,0.624,16.2
"2019-10-31 21:00:00",786,13.59,21.89,-10.3,26.98,-8.7,25.34,-1.49,-314.3,0.625,16.27
"2019-10-31 21:15:00",787,13.59,21.34,-10.3,26.71,-8.7,25.04,-1.502,-316.5,0.625,16.37
"2019-10-31 21:30:00",788,13.59,21.07,-10.3,26.42,-8.7,24.72,-1.533,-317.5,0.627,16.42
"2019-10-31 21:45:00",789,13.62,20.77,-10.3,26.05,-8.7,24.41,-1.519,-318.4,0.626,16.47
"2019-10-31 22:00:00",790,13.62,20.58,-10.3,25.75,-8.7,24.12,-1.516,-320,0.626,16.55
"2019-10-31 22:15:00",791,13.62,20.4,-10.3,25.45,-8.71,23.86,-1.532,-321.3,0.627,16.62
"2019-10-31 22:30:00",792,13.65,20.21,-10.3,25.18,-8.73,23.56,-1.536,-322.3,0.627,16.67
"2019-10-31 22:45:00",793,13.65,20.02,-10.29,24.92,-8.76,23.26,-1.532,-322.9,0.627,16.7
"2019-10-31 23:00:00",794,13.65,19.92,-10.3,24.66,-8.78,23.01,-1.56,-324,0.628,16.75
"2019-10-31 23:15:00",795,13.65,19.76,-10.29,24.39,-8.8,22.79,-1.563,-325.1,0.628,16.81
"2019-10-31 23:30:00",796,13.65,19.68,-10.29,24.13,-8.8,22.57,-1.566,-327.8,0.628,16.94
"2019-10-31 23:45:00",797,13.68,19.52,-10.29,23.89,-8.8,22.36,-1.505,-327.9,0.625,16.95
"2019-11-01 00:00:00",798,13.68,19.47,-10.3,23.61,-8.8,22.17,-1.523,-329.3,0.626,17.01
"2019-11-01 00:15:00",799,13.69,19.42,-10.29,23.32,-8.8,21.99,-1.546,-331.6,0.627,17.13
"2019-11-01 00:30:00",800,13.68,19.34,-10.29,23.09,-8.8,21.82,-1.531,-333.4,0.627,17.22
"2019-11-01 00:45:00",801,13.68,19.28,-10.29,22.87,-8.8,21.65,-1.563,-334,0.628,17.25
"2019-11-01 01:00:00",802,13.68,19.21,-10.29,22.66,-8.8,21.48,-1.558,-335.5,0.628,17.33
"2019-11-01 01:15:00",803,13.71,19.13,-10.3,22.46,-8.8,21.33,-1.557,-336.1,0.628,17.35
"2019-11-01 01:30:00",804,13.71,19.05,-10.3,22.25,-8.8,21.16,-1.549,-337.4,0.627,17.42
"2019-11-01 01:45:00",805,13.71,18.97,-10.3,22.06,-8.8,21.04,-1.542,-339.1,0.627,17.5
"2019-11-01 02:00:00",806,13.71,18.87,-10.3,21.88,-8.8,20.91,-1.552,-339.8,0.628,17.54
"2019-11-01 02:15:00",807,13.71,18.82,-10.3,21.7,-8.8,20.77,-1.523,-341.7,0.626,17.64
"2019-11-01 02:30:00",808,13.71,18.77,-10.3,21.53,-8.8,20.65,-1.536,-343,0.627,17.7
"2019-11-01 02:45:00",809,13.71,18.82,-10.3,21.36,-8.8,20.54,-1.525,-344.6,0.626,17.78
"2019-11-01 03:00:00",810,13.71,19.02,-10.3,21.2,-8.8,20.43,-1.533,-346.5,0.627,17.88
"2019-11-01 03:15:00",811,13.71,19.47,-10.3,21.05,-8.8,20.33,-1.524,-346.1,0.626,17.85
"2019-11-01 03:30:00",812,13.71,19.94,-10.3,20.94,-8.8,20.3,-1.513,-347.4,0.626,17.92
"2019-11-01 03:45:00",813,13.71,20.4,-10.31,20.87,-8.8,20.3,-1.494,-348.4,0.625,17.97
"2019-11-01 04:00:00",814,13.68,20.8,-10.38,20.8,-8.8,20.4,-1.468,-349.1,0.623,18.01
"2019-11-01 04:15:00",815,13.68,21.07,-10.4,20.8,-8.8,20.45,-1.455,-348.5,0.623,17.97
"2019-11-01 04:30:00",816,13.68,21.26,-10.4,20.8,-8.8,20.52,-1.446,-348.1,0.622,17.96
"2019-11-01 04:45:00",817,13.68,21.45,-10.4,20.9,-8.8,20.6,-1.456,-349.9,0.623,18.04
"2019-11-01 05:00:00",818,13.68,21.56,-10.48,20.9,-8.8,20.68,-1.437,-351.1,0.622,18.11
"2019-11-01 05:15:00",819,13.68,21.7,-10.5,20.96,-8.8,20.74,-1.432,-350.7,0.622,18.08
"2019-11-01 05:30:00",820,13.64,21.75,-10.5,21,-8.8,20.8,-1.428,-351.2,0.621,18.11
"2019-11-01 05:45:00",821,13.65,21.84,-10.54,21.04,-8.8,20.89,-1.425,-350.9,0.621,18.09
"2019-11-01 06:00:00",822,13.64,21.89,-10.6,21.1,-8.8,20.93,-1.426,-352.4,0.621,18.17
"2019-11-01 06:15:00",823,13.64,21.97,-10.6,21.14,-8.8,21,-1.411,-352.6,0.621,18.18
"2019-11-01 06:30:00",824,13.65,22.08,-10.6,21.2,-8.8,21.06,-1.415,-352.6,0.621,18.18
"2019-11-01 06:45:00",825,13.64,22.17,-10.66,21.25,-8.8,21.1,-1.411,-352.5,0.621,18.17
"2019-11-01 07:00:00",826,13.65,22.19,-10.7,21.3,-8.8,21.2,-1.41,-353.5,0.621,18.23
"2019-11-01 07:15:00",827,13.62,22.25,-10.72,21.39,-8.8,21.25,-1.418,-353.2,0.621,18.21
"2019-11-01 07:30:00",828,13.62,22.31,-10.8,21.41,-8.8,21.3,-1.399,-353.8,0.62,18.24
"2019-11-01 07:45:00",829,13.62,22.45,-10.89,21.5,-8.8,21.39,-1.394,-353.9,0.62,18.24
"2019-11-01 08:00:00",830,13.62,22.59,-11.05,21.54,-8.8,21.43,-1.391,-355.2,0.62,18.31
"2019-11-01 08:15:00",831,13.62,22.84,-11.27,21.6,-8.8,21.5,-1.392,-355.2,0.62,18.31
"2019-11-01 08:30:00",832,13.62,23.07,-11.56,21.7,-8.8,21.6,-1.401,-355.7,0.62,18.33
"2019-11-01 08:45:00",833,13.62,23.1,-11.96,21.78,-8.8,21.68,-1.413,-355.3,0.621,18.32
"2019-11-01 09:00:00",834,13.62,23.32,-12.45,21.87,-8.8,21.74,-1.414,-355.4,0.621,18.32
"2019-11-01 09:15:00",835,13.59,23.44,-13.12,22,-8.8,21.81,-1.422,-356.8,0.621,18.39
"2019-11-01 09:30:00",836,13.59,23.96,-13.91,22.17,-8.8,21.92,-1.44,-356.9,0.622,18.39
"2019-11-01 09:45:00",837,13.57,24.36,-14.68,22.4,-8.8,22.1,-1.448,-355,0.622,18.3
"2019-11-01 10:00:00",838,13.56,24.6,-14.75,22.67,-8.8,22.31,-1.485,-355.6,0.624,18.33
"2019-11-01 10:15:00",839,13.56,24.87,-14.37,22.95,-8.8,22.48,-1.516,-354.9,0.626,18.29
"2019-11-01 10:30:00",840,13.57,25.07,-15.16,23.24,-8.8,22.65,-1.529,-355.5,0.626,18.32
"2019-11-01 10:45:00",841,13.53,25.64,-16.73,23.55,-8.8,22.83,-1.558,-355.1,0.628,18.31
"2019-11-01 11:00:00",842,13.51,26.19,-18.56,23.96,-8.8,23.09,-1.609,-351.3,0.63,18.12
"2019-11-01 11:15:00",843,13.51,26.74,-21.41,24.42,-8.8,23.46,-1.634,-351.9,0.632,18.14
"2019-11-01 11:30:00",844,13.48,26.84,-27.11,24.87,-8.8,23.88,-1.673,-352,0.634,18.15
"2019-11-01 11:45:00",845,13.47,26.56,-34.1,25.22,-8.8,24.21,-1.677,-351.4,0.634,18.12
"2019-11-01 12:00:00",846,13.47,26.44,-40.61,25.51,-8.8,24.44,-1.691,-352.2,0.635,18.16
"2019-11-01 12:15:00",847,13.48,26.5,-43.85,25.74,-8.75,24.62,-1.69,-353.5,0.634,18.23
"2019-11-01 12:30:00",848,13.48,26.47,-47.7,25.94,-8.76,24.78,-1.694,-352.9,0.635,18.2
"2019-11-01 12:45:00",849,13.47,26.47,-52.07,26.17,-8.73,24.94,-1.697,-351.4,0.635,18.12
"2019-11-01 13:00:00",850,13.47,26.41,-57.05,26.4,-8.7,25.06,-1.674,-350.4,0.634,18.07
"2019-11-01 13:15:00",851,13.47,26.44,-62.97,26.57,-8.7,25.12,-1.623,-350.2,0.631,18.06
"2019-11-01 13:30:00",852,13.47,26.44,-69.49,26.76,-8.7,25.2,-1.591,-347,0.63,17.9
"2019-11-01 13:45:00",853,13.47,26.44,-76.21,26.97,-8.7,25.3,-1.613,-347.5,0.631,17.92
"2019-11-01 14:00:00",854,13.48,26.34,-85.2,27.19,-8.7,25.33,-1.63,-346.5,0.632,17.88
"2019-11-01 14:15:00",855,13.48,26.28,-98,27.41,-8.72,25.4,-1.661,-347.1,0.633,17.9
"2019-11-01 14:30:00",856,13.47,26.13,-113,27.63,-8.8,25.4,-1.719,-344.7,0.636,17.78
"2019-11-01 14:45:00",857,13.47,25.89,-130.6,27.85,-8.8,25.4,-1.737,-344.6,0.637,17.78
"2019-11-01 15:00:00",858,13.47,25.58,-150.4,28.03,-8.8,25.39,-1.765,-342.1,0.638,17.66
"2019-12-19 16:15:00",859,13.36,33.59,"NAN",0,"NAN",0,10.34,10.34,0,0
"2019-12-19 16:30:00",860,13.34,33.85,"NAN",0,"NAN",0,11,11,0,0
"2019-12-19 16:45:00",861,13.33,33.62,"NAN",0,"NAN",0,"NAN",6.251,"NAN",0
"2019-12-19 17:00:00",862,13.31,33.89,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 17:15:00",863,13.3,33.92,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 17:30:00",864,13.29,34.65,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 17:45:00",865,13.28,34.54,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 18:00:00",866,13.27,34,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 18:15:00",867,13.26,33.62,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 18:30:00",868,13.25,33.7,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 18:45:00",869,13.25,33.47,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 19:00:00",870,13.24,33.43,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 19:15:00",871,13.24,32.92,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 19:30:00",872,13.24,32.84,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 19:45:00",873,13.24,33.55,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 20:00:00",874,13.24,33.96,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 20:15:00",875,13.24,34.5,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 20:30:00",876,13.24,34.19,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 20:45:00",877,13.24,34.27,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 21:00:00",878,13.24,34.31,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 21:15:00",879,13.24,34.08,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 21:30:00",880,13.24,33.36,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 21:45:00",881,13.24,32.22,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 22:00:00",882,13.24,31.09,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 22:15:00",883,13.24,29.92,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 22:30:00",884,13.23,28.85,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 22:45:00",885,13.23,28.07,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 23:00:00",886,13.23,27.53,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 23:15:00",887,13.23,27.15,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 23:30:00",888,13.22,26.84,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-19 23:45:00",889,13.22,26.59,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-20 00:00:00",890,13.22,26.37,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-20 00:15:00",891,13.22,26.22,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-20 00:30:00",892,13.22,26.07,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-20 00:45:00",893,13.22,25.95,"NAN",0,"NAN",0,"NAN",-1.988,"NAN",0
"2019-12-20 01:00:00",894,13.21,25.13,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 01:15:00",895,13.21,24.63,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 01:30:00",896,13.21,24.36,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 01:45:00",897,13.21,24.19,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 02:00:00",898,13.21,23.93,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 02:15:00",899,13.21,23.5,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 02:30:00",900,13.2,22.75,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 02:45:00",901,13.2,22,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 03:00:00",902,13.2,21.31,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 03:15:00",903,13.2,20.74,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 03:30:00",904,13.2,20.21,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 03:45:00",905,13.19,19.76,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 04:00:00",906,13.19,19.42,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 04:15:00",907,13.19,19.08,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 04:30:00",908,13.19,18.79,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 04:45:00",909,13.18,18.56,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 05:00:00",910,13.17,18.3,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 05:15:00",911,13.17,18.05,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 05:30:00",912,13.17,17.84,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 05:45:00",913,13.17,17.64,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 06:00:00",914,13.17,17.46,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 06:15:00",915,13.16,17.34,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 06:30:00",916,13.16,17.19,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 06:45:00",917,13.16,17.04,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 07:00:00",918,13.16,16.94,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 07:15:00",919,13.16,16.84,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 07:30:00",920,13.16,16.74,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 07:45:00",921,13.16,16.66,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 08:00:00",922,13.15,16.59,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 08:15:00",923,13.15,16.54,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 08:30:00",924,13.15,16.49,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 08:45:00",925,13.15,16.44,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 09:00:00",926,13.15,17.26,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 09:15:00",927,13.15,18.15,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 09:30:00",928,13.15,18.95,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 09:45:00",929,13.15,19.68,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 10:00:00",930,13.16,20.34,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 10:15:00",931,13.16,20.93,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 10:30:00",932,13.16,21.45,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 10:45:00",933,13.17,21.84,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 11:00:00",934,13.17,22.17,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 11:15:00",935,13.17,22.42,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 11:30:00",936,13.17,22.64,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 11:45:00",937,13.18,22.84,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 12:00:00",938,13.18,23.07,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 12:15:00",939,13.18,23.27,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 12:30:00",940,13.18,23.44,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 12:45:00",941,13.18,23.67,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 13:00:00",942,13.19,23.99,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 13:15:00",943,13.19,24.28,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 13:30:00",944,13.19,24.75,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 13:45:00",945,13.19,24.98,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 14:00:00",946,13.19,25.34,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 14:15:00",947,13.2,26.5,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 14:30:00",948,13.2,27.98,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 14:45:00",949,13.2,29.68,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 15:00:00",950,13.21,30.6,"NAN",0,"NAN",0,11,11,0,0
"2019-12-20 15:15:00",951,13.22,31.51,"NAN",0,"NAN",0,"NAN",-0.254,"NAN",0
"2019-12-20 15:30:00",952,13.22,32.3,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-20 15:45:00",953,13.23,33.4,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-20 16:00:00",954,13.23,32.77,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-20 16:15:00",955,13.23,32.37,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-20 16:30:00",956,13.23,31.9,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-20 16:45:00",957,13.34,31.37,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-20 17:00:00",958,13.35,30.67,"NAN",0,"NAN",0,"NAN",-6.739,"NAN",0
"2019-12-20 17:15:00",959,13.67,22.28,"NAN",0,"NAN",0,7.173,7.175,0,0
