"by15","block","campbell_panel_temp_C","teros_MP_1_kPa","teros_soil_temp_1_C","teros_soil_temp_2_C","watermark_MP_1_kPa","watermark_MP_2_kPa","date"
2019-10-25 05:00:00,"M",21.48,-8.5,21.2,21.8,NA,-2.076,2019-10-25
2019-10-25 05:15:00,"D",22.03,-8.5,21.1,NA,-2.081,NA,2019-10-25
2019-10-25 05:15:00,"M",21.64,-8.5,21.2,21.8,NA,-2.074,2019-10-25
2019-10-25 05:30:00,"D",22.14,-8.5,21.1,NA,-2.056,NA,2019-10-25
2019-10-25 05:30:00,"M",21.81,-8.5,21.2,21.8,NA,-2.071,2019-10-25
2019-10-25 05:45:00,"D",22.22,-8.5,21.1,NA,-2.065,NA,2019-10-25
2019-10-25 05:45:00,"M",21.92,-8.5,21.27,21.8,NA,-2.067,2019-10-25
2019-10-25 06:00:00,"D",22.25,-8.5,21.1,NA,-2.043,NA,2019-10-25
2019-10-25 06:00:00,"M",21.97,-8.5,21.3,21.8,NA,-2.06,2019-10-25
2019-10-25 06:15:00,"D",22.31,-8.5,21.1,NA,-2.036,NA,2019-10-25
2019-10-25 06:15:00,"M",22.06,-8.5,21.3,21.8,NA,-2.059,2019-10-25
2019-10-25 06:30:00,"D",22.39,-8.5,21.19,NA,-2.08,NA,2019-10-25
2019-10-25 06:30:00,"M",22.17,-8.5,21.3,21.8,NA,-2.052,2019-10-25
2019-10-25 06:45:00,"D",22.5,-8.5,21.2,NA,-2.062,NA,2019-10-25
2019-10-25 06:45:00,"M",22.33,-8.5,21.33,21.8,NA,-2.049,2019-10-25
2019-10-25 07:00:00,"D",22.7,-8.5,21.2,NA,-2,NA,2019-10-25
2019-10-25 07:00:00,"M",22.64,-8.5,21.4,21.8,NA,-2.042,2019-10-25
2019-10-25 07:15:00,"D",22.98,-8.5,21.29,NA,-2.039,NA,2019-10-25
2019-10-25 07:15:00,"M",23.15,-8.5,21.4,21.83,NA,-2.039,2019-10-25
2019-10-25 07:30:00,"D",23.41,-8.5,21.34,NA,-2.042,NA,2019-10-25
2019-10-25 07:30:00,"M",23.7,-8.5,21.49,21.9,NA,-2.04,2019-10-25
2019-10-25 07:45:00,"D",23.87,-8.5,21.44,NA,-2.033,NA,2019-10-25
2019-10-25 07:45:00,"M",24.28,-8.5,21.55,21.98,NA,-2.033,2019-10-25
2019-10-25 08:00:00,"D",24.36,-8.5,21.55,NA,-2.019,NA,2019-10-25
2019-10-25 08:00:00,"M",24.87,-8.5,21.67,22.09,NA,-2.02,2019-10-25
2019-10-25 08:15:00,"D",24.84,-8.5,21.71,NA,-2.023,NA,2019-10-25
2019-10-25 08:15:00,"M",25.46,-8.5,21.82,22.24,NA,-2.005,2019-10-25
2019-10-25 08:30:00,"D",25.37,-8.5,21.88,NA,-2.031,NA,2019-10-25
2019-10-25 08:30:00,"M",26.13,-8.5,22,22.41,NA,-2.015,2019-10-25
2019-10-25 08:45:00,"D",25.73,-8.5,22.09,NA,-2.023,NA,2019-10-25
2019-10-25 08:45:00,"M",26.62,-8.5,22.26,22.61,NA,-2.012,2019-10-25
2019-10-25 09:00:00,"D",26.25,-8.5,22.32,NA,-2.048,NA,2019-10-25
2019-10-25 09:00:00,"M",27.21,-8.5,22.6,22.81,NA,-1.999,2019-10-25
2019-10-25 09:15:00,"D",26.65,-8.5,22.6,NA,-2.088,NA,2019-10-25
2019-10-25 09:15:00,"M",27.66,-8.5,23,23.04,NA,-1.986,2019-10-25
2019-10-25 09:30:00,"D",26.96,-8.5,22.92,NA,-2.082,NA,2019-10-25
2019-10-25 09:30:00,"M",28.04,-8.5,23.44,23.29,NA,-1.98,2019-10-25
2019-10-25 09:45:00,"D",26.84,-8.5,23.25,NA,-2.078,NA,2019-10-25
2019-10-25 09:45:00,"M",27.94,-8.5,23.91,23.57,NA,-1.977,2019-10-25
2019-10-25 10:00:00,"D",26.78,-8.5,23.61,NA,-2.102,NA,2019-10-25
2019-10-25 10:00:00,"M",27.98,-8.5,24.29,23.86,NA,-1.979,2019-10-25
2019-10-25 10:15:00,"D",26.74,-8.5,23.94,NA,-2.134,NA,2019-10-25
2019-10-25 10:15:00,"M",28.04,-8.5,24.64,24.11,NA,-1.977,2019-10-25
2019-10-25 10:30:00,"D",26.37,-8.5,24.22,NA,-2.137,NA,2019-10-25
2019-10-25 10:30:00,"M",27.66,-8.5,25,24.39,NA,-1.972,2019-10-25
2019-10-25 10:45:00,"D",25.98,-8.5,24.43,NA,-2.165,NA,2019-10-25
2019-10-25 10:45:00,"M",27.34,-8.5,25.36,24.69,NA,-1.985,2019-10-25
2019-10-25 11:00:00,"D",25.79,-8.5,24.56,NA,-2.178,NA,2019-10-25
2019-10-25 11:00:00,"M",27.09,-8.5,25.7,25.01,NA,-2.02,2019-10-25
2019-10-25 11:15:00,"D",25.73,-8.5,24.68,NA,-2.181,NA,2019-10-25
2019-10-25 11:15:00,"M",26.9,-8.5,26.08,25.25,NA,-2.028,2019-10-25
2019-10-25 11:30:00,"D",25.85,-8.5,24.78,NA,-2.222,NA,2019-10-25
2019-10-25 11:30:00,"M",26.9,-8.5,26.56,25.49,NA,-2.034,2019-10-25
2019-10-25 11:45:00,"D",25.95,-8.5,24.88,NA,-2.207,NA,2019-10-25
2019-10-25 11:45:00,"M",27.03,-8.5,26.97,25.74,NA,-2.039,2019-10-25
2019-10-25 12:00:00,"D",26.1,-8.5,24.97,NA,-2.254,NA,2019-10-25
2019-10-25 12:00:00,"M",27.15,-8.5,27.34,26,NA,-2.07,2019-10-25
2019-10-25 12:15:00,"D",26.19,-8.5,25.09,NA,-2.252,NA,2019-10-25
2019-10-25 12:15:00,"M",27.21,-8.5,27.68,26.29,NA,-2.086,2019-10-25
2019-10-25 12:30:00,"D",26.25,-8.5,25.22,NA,-2.243,NA,2019-10-25
2019-10-25 12:30:00,"M",27.34,-8.5,27.98,26.51,NA,-2.085,2019-10-25
2019-10-25 12:45:00,"D",26.41,-8.5,25.4,NA,-2.273,NA,2019-10-25
2019-10-25 12:45:00,"M",27.53,-8.5,28.3,26.71,NA,-2.07,2019-10-25
2019-10-25 13:00:00,"D",26.56,-8.5,25.61,NA,-2.297,NA,2019-10-25
2019-10-25 13:00:00,"M",27.72,-8.43,28.53,26.87,NA,-2.034,2019-10-25
2019-10-25 13:15:00,"D",26.56,-8.5,25.82,NA,-2.33,NA,2019-10-25
2019-10-25 13:15:00,"M",27.82,-8.4,28.77,27.04,NA,-2.004,2019-10-25
2019-10-25 13:30:00,"D",26.53,-8.5,26.03,NA,-2.371,NA,2019-10-25
2019-10-25 13:30:00,"M",27.91,-8.4,29,27.18,NA,-1.953,2019-10-25
2019-10-25 13:45:00,"D",26.56,-8.5,26.36,NA,-2.419,NA,2019-10-25
2019-10-25 13:45:00,"M",28.04,-8.4,29.24,27.32,NA,-1.922,2019-10-25
2019-10-25 14:00:00,"D",26.56,-8.5,26.61,NA,-2.45,NA,2019-10-25
2019-10-25 14:00:00,"M",28.14,-8.4,29.5,27.41,NA,-1.819,2019-10-25
2019-10-25 14:15:00,"D",26.56,-8.5,26.82,NA,-2.433,NA,2019-10-25
2019-10-25 14:15:00,"M",28.1,-8.4,29.8,27.5,NA,-1.857,2019-10-25
2019-10-25 14:30:00,"D",26.56,-8.5,26.96,NA,-2.455,NA,2019-10-25
2019-10-25 14:30:00,"M",28.1,-8.4,30.04,27.6,NA,-1.845,2019-10-25
2019-10-25 14:45:00,"D",26.47,-8.5,27,NA,-2.484,NA,2019-10-25
2019-10-25 14:45:00,"M",28.07,-8.4,30.27,27.67,NA,-1.831,2019-10-25
2019-10-25 15:00:00,"D",26.44,-8.5,26.91,NA,-2.475,NA,2019-10-25
2019-10-25 15:00:00,"M",28.04,-8.4,30.46,27.74,NA,-1.825,2019-10-25
2019-10-25 15:15:00,"D",26.41,-8.5,26.88,NA,-2.462,NA,2019-10-25
2019-10-25 15:15:00,"M",27.91,-8.4,30.63,27.8,NA,-1.863,2019-10-25
2019-10-25 15:30:00,"D",26.34,-8.5,26.8,NA,-2.398,NA,2019-10-25
2019-10-25 15:30:00,"M",27.82,-8.4,30.7,27.84,NA,-1.987,2019-10-25
2019-10-25 15:45:00,"D",26.28,-8.5,26.78,NA,-2.396,NA,2019-10-25
2019-10-25 15:45:00,"M",27.59,-8.4,30.78,27.9,NA,-2.089,2019-10-25
2019-10-25 16:00:00,"D",26.1,-8.5,26.7,NA,-2.392,NA,2019-10-25
2019-10-25 16:00:00,"M",27.34,-8.41,30.75,27.89,NA,-2.169,2019-10-25
2019-10-25 16:15:00,"D",25.89,-8.5,26.62,NA,-2.323,NA,2019-10-25
2019-10-25 16:15:00,"M",27.06,-8.5,30.7,27.8,NA,-2.236,2019-10-25
2019-10-25 16:30:00,"D",25.76,-8.5,26.51,NA,-2.358,NA,2019-10-25
2019-10-25 16:30:00,"M",26.9,-8.5,30.6,27.8,NA,-2.398,2019-10-25
2019-10-25 16:45:00,"D",25.76,-8.5,26.41,NA,-2.29,NA,2019-10-25
2019-10-25 16:45:00,"M",26.9,-8.5,30.47,27.71,NA,-2.53,2019-10-25
2019-10-25 17:00:00,"D",25.92,-8.5,26.32,NA,-2.288,NA,2019-10-25
2019-10-25 17:00:00,"M",26.96,-8.5,30.34,27.7,NA,-2.664,2019-10-25
2019-10-25 17:15:00,"D",26.01,-8.5,26.27,NA,-2.284,NA,2019-10-25
2019-10-25 17:15:00,"M",27.03,-8.53,30.2,27.7,NA,-2.789,2019-10-25
2019-10-25 17:30:00,"D",26.07,-8.5,26.11,NA,-2.224,NA,2019-10-25
2019-10-25 17:30:00,"M",27,-8.6,30.05,27.7,NA,-2.951,2019-10-25
2019-10-25 17:45:00,"D",26.04,-8.5,26.1,NA,-2.207,NA,2019-10-25
2019-10-25 17:45:00,"M",27,-8.6,29.9,27.69,NA,-3.082,2019-10-25
2019-10-25 18:00:00,"D",26.04,-8.5,26.02,NA,-2.013,NA,2019-10-25
2019-10-25 18:00:00,"M",26.93,-8.6,29.75,27.6,NA,-3.21,2019-10-25
2019-10-25 18:15:00,"D",26.01,-8.5,26,NA,-2.116,NA,2019-10-25
2019-10-25 18:15:00,"M",26.87,-8.56,29.5,27.6,NA,-3.352,2019-10-25
2019-10-25 18:30:00,"D",25.95,-8.46,25.94,NA,-2.146,NA,2019-10-25
2019-10-25 18:30:00,"M",26.78,-8.52,29.08,27.5,NA,-3.447,2019-10-25
2019-10-25 18:45:00,"D",25.73,-8.46,25.9,NA,-2.078,NA,2019-10-25
2019-10-25 18:45:00,"M",26.5,-8.6,28.75,27.44,NA,-3.616,2019-10-25
2019-10-25 19:00:00,"D",25.46,-8.49,25.86,NA,-2.138,NA,2019-10-25
2019-10-25 19:00:00,"M",26.19,-8.6,28.55,27.35,NA,-3.791,2019-10-25
2019-10-25 19:15:00,"D",25.16,-8.5,25.8,NA,-2.15,NA,2019-10-25
2019-10-25 19:15:00,"M",25.89,-8.6,28.37,27.24,NA,-3.938,2019-10-25
2019-10-25 19:30:00,"D",24.89,-8.5,25.71,NA,-2.125,NA,2019-10-25
2019-10-25 19:30:00,"M",25.58,-8.6,28.2,27.12,NA,-4.139,2019-10-25
2019-10-25 19:45:00,"D",24.66,-8.5,25.62,NA,-2.084,NA,2019-10-25
2019-10-25 19:45:00,"M",25.34,-8.6,27.95,26.97,NA,-4.293,2019-10-25
2019-10-25 20:00:00,"D",24.42,-8.5,25.54,NA,-2.086,NA,2019-10-25
2019-10-25 20:00:00,"M",25.07,-8.6,27.76,26.85,NA,-4.452,2019-10-25
2019-10-25 20:15:00,"D",24.19,-8.5,25.44,NA,-2.011,NA,2019-10-25
2019-10-25 20:15:00,"M",24.81,-8.6,27.59,26.73,NA,-4.624,2019-10-25
2019-10-25 20:30:00,"D",23.96,-8.5,25.35,NA,-2.006,NA,2019-10-25
2019-10-25 20:30:00,"M",24.54,-8.6,27.4,26.57,NA,-4.768,2019-10-25
2019-10-25 20:45:00,"D",23.67,-8.5,25.24,NA,-2.071,NA,2019-10-25
2019-10-25 20:45:00,"M",24.28,-8.6,27.2,26.44,NA,-4.932,2019-10-25
2019-10-25 21:00:00,"D",23.44,-8.5,25.12,NA,-1.875,NA,2019-10-25
2019-10-25 21:00:00,"M",23.99,-8.6,27,26.25,NA,-5.057,2019-10-25
2019-10-25 21:15:00,"D",23.21,-8.5,24.99,NA,-1.999,NA,2019-10-25
2019-10-25 21:15:00,"M",23.72,-8.6,26.8,26.05,NA,-5.198,2019-10-25
2019-10-25 21:30:00,"D",23.01,-8.5,24.84,NA,-2.047,NA,2019-10-25
2019-10-25 21:30:00,"M",23.47,-8.6,26.58,25.87,NA,-5.31,2019-10-25
2019-10-25 21:45:00,"D",22.81,-8.5,24.68,NA,-2.036,NA,2019-10-25
2019-10-25 21:45:00,"M",23.21,-8.6,26.36,25.71,NA,-5.437,2019-10-25
2019-10-25 22:00:00,"D",22.61,-8.5,24.54,NA,-2.036,NA,2019-10-25
2019-10-25 22:00:00,"M",22.95,-8.6,26.05,25.55,NA,-5.564,2019-10-25
2019-10-25 22:15:00,"D",22.45,-8.5,24.36,NA,-2.013,NA,2019-10-25
2019-10-25 22:15:00,"M",22.73,-8.6,25.8,25.36,NA,-5.696,2019-10-25
2019-10-25 22:30:00,"D",22.28,-8.5,24.21,NA,-2.027,NA,2019-10-25
2019-10-25 22:30:00,"M",22.53,-8.6,25.57,25.2,NA,-5.801,2019-10-25
2019-10-25 22:45:00,"D",22.11,-8.5,24.04,NA,-2.012,NA,2019-10-25
2019-10-25 22:45:00,"M",22.31,-8.6,25.32,25.07,NA,-5.917,2019-10-25
2019-10-25 23:00:00,"D",21.95,-8.5,23.87,NA,-1.988,NA,2019-10-25
2019-10-25 23:00:00,"M",22.08,-8.6,25.11,24.9,NA,-6.037,2019-10-25
2019-10-25 23:15:00,"D",21.75,-8.5,23.72,NA,-1.984,NA,2019-10-25
2019-10-25 23:15:00,"M",21.86,-8.6,24.89,24.74,NA,-6.165,2019-10-25
2019-10-25 23:30:00,"D",21.59,-8.5,23.47,NA,-1.88,NA,2019-10-25
2019-10-25 23:30:00,"M",21.64,-8.6,24.65,24.56,NA,-6.29,2019-10-25
2019-10-25 23:45:00,"D",21.42,-8.5,23.31,NA,-1.957,NA,2019-10-25
2019-10-25 23:45:00,"M",21.45,-8.6,24.41,24.38,NA,-6.432,2019-10-25
2019-10-26 00:00:00,"D",21.26,-8.5,23.14,NA,-1.948,NA,2019-10-26
2019-10-26 00:00:00,"M",21.23,-8.6,24.19,24.21,NA,-6.544,2019-10-26
2019-10-26 00:15:00,"D",21.15,-8.5,22.96,NA,-1.964,NA,2019-10-26
2019-10-26 00:15:00,"M",21.1,-8.6,23.95,24.04,NA,-6.619,2019-10-26
2019-10-26 00:30:00,"D",21.04,-8.5,22.8,NA,-1.929,NA,2019-10-26
2019-10-26 00:30:00,"M",20.96,-8.6,23.72,23.86,NA,-6.685,2019-10-26
2019-10-26 00:45:00,"D",20.96,-8.5,22.64,NA,-1.969,NA,2019-10-26
2019-10-26 00:45:00,"M",20.8,-8.6,23.44,23.71,NA,-6.774,2019-10-26
2019-10-26 01:00:00,"D",20.85,-8.5,22.49,NA,-1.972,NA,2019-10-26
2019-10-26 01:00:00,"M",20.69,-8.6,23.22,23.47,NA,-6.837,2019-10-26
2019-10-26 01:15:00,"D",20.77,-8.5,22.35,NA,-1.997,NA,2019-10-26
2019-10-26 01:15:00,"M",20.53,-8.6,23.02,23.32,NA,-6.928,2019-10-26
2019-10-26 01:30:00,"D",20.66,-8.5,22.21,NA,-1.975,NA,2019-10-26
2019-10-26 01:30:00,"M",20.42,-8.6,22.82,23.16,NA,-6.999,2019-10-26
2019-10-26 01:45:00,"D",20.58,-8.5,22.06,NA,-1.969,NA,2019-10-26
2019-10-26 01:45:00,"M",20.31,-8.6,22.64,23.01,NA,-7.061,2019-10-26
2019-10-26 02:00:00,"D",20.5,-8.5,21.94,NA,-2.012,NA,2019-10-26
2019-10-26 02:00:00,"M",20.21,-8.6,22.45,22.86,NA,-7.137,2019-10-26
2019-10-26 02:15:00,"D",20.42,-8.5,21.8,NA,-2.004,NA,2019-10-26
2019-10-26 02:15:00,"M",20.1,-8.6,22.27,22.73,NA,-7.214,2019-10-26
2019-10-26 02:30:00,"D",20.34,-8.5,21.67,NA,-1.947,NA,2019-10-26
2019-10-26 02:30:00,"M",20.02,-8.6,22.11,22.58,NA,-7.267,2019-10-26
2019-10-26 02:45:00,"D",20.42,-8.5,21.55,NA,-1.954,NA,2019-10-26
2019-10-26 02:45:00,"M",20.15,-8.6,21.94,22.45,NA,-7.344,2019-10-26
2019-10-26 03:00:00,"D",20.61,-8.5,21.44,NA,-1.985,NA,2019-10-26
2019-10-26 03:00:00,"M",20.31,-8.6,21.79,22.33,NA,-7.425,2019-10-26
2019-10-26 03:15:00,"D",20.88,-8.5,21.38,NA,-1.999,NA,2019-10-26
2019-10-26 03:15:00,"M",20.58,-8.6,21.67,22.25,NA,-7.521,2019-10-26
2019-10-26 03:30:00,"D",21.23,-8.5,21.3,NA,-2.017,NA,2019-10-26
2019-10-26 03:30:00,"M",20.93,-8.6,21.58,22.2,NA,-7.59,2019-10-26
2019-10-26 03:45:00,"D",21.53,-8.5,21.3,NA,-2.036,NA,2019-10-26
2019-10-26 03:45:00,"M",21.26,-8.6,21.5,22.13,NA,-7.669,2019-10-26
2019-10-26 04:00:00,"D",21.84,-8.5,21.3,NA,-2.05,NA,2019-10-26
2019-10-26 04:00:00,"M",21.48,-8.6,21.5,22.1,NA,-7.821,2019-10-26
2019-10-26 04:15:00,"D",22,-8.5,21.3,NA,-2.064,NA,2019-10-26
2019-10-26 04:15:00,"M",21.59,-8.6,21.5,22.1,NA,-7.944,2019-10-26
2019-10-26 04:30:00,"D",22.11,-8.5,21.3,NA,-2.044,NA,2019-10-26
2019-10-26 04:30:00,"M",21.75,-8.6,21.5,22.1,NA,-8.01,2019-10-26
2019-10-26 04:45:00,"D",22.22,-8.5,21.3,NA,-2.066,NA,2019-10-26
2019-10-26 04:45:00,"M",21.84,-8.6,21.5,22.1,NA,-8.09,2019-10-26
2019-10-26 05:00:00,"D",22.28,-8.5,21.3,NA,-2.054,NA,2019-10-26
2019-10-26 05:00:00,"M",21.92,-8.6,21.5,22.1,NA,-8.14,2019-10-26
2019-10-26 05:15:00,"D",22.31,-8.5,21.3,NA,-2.078,NA,2019-10-26
2019-10-26 05:15:00,"M",21.97,-8.6,21.5,22.1,NA,-8.2,2019-10-26
2019-10-26 05:30:00,"D",22.33,-8.5,21.3,NA,-2.087,NA,2019-10-26
2019-10-26 05:30:00,"M",22.03,-8.6,21.5,22.1,NA,-8.25,2019-10-26
2019-10-26 05:45:00,"D",22.39,-8.5,21.3,NA,-2.083,NA,2019-10-26
2019-10-26 05:45:00,"M",22.08,-8.6,21.53,22.1,NA,-8.33,2019-10-26
2019-10-26 06:00:00,"D",22.42,-8.5,21.34,NA,-2.095,NA,2019-10-26
2019-10-26 06:00:00,"M",22.11,-8.6,21.6,22.1,NA,-8.4,2019-10-26
2019-10-26 06:15:00,"D",22.42,-8.5,21.4,NA,-2.093,NA,2019-10-26
2019-10-26 06:15:00,"M",22.14,-8.6,21.6,22.1,NA,-8.48,2019-10-26
2019-10-26 06:30:00,"D",22.42,-8.5,21.4,NA,-2.078,NA,2019-10-26
2019-10-26 06:30:00,"M",22.17,-8.6,21.6,22.1,NA,-8.56,2019-10-26
2019-10-26 06:45:00,"D",22.47,-8.5,21.4,NA,-2.077,NA,2019-10-26
2019-10-26 06:45:00,"M",22.25,-8.6,21.69,22.1,NA,-8.66,2019-10-26
2019-10-26 07:00:00,"D",22.56,-8.5,21.4,NA,-2.058,NA,2019-10-26
2019-10-26 07:00:00,"M",22.42,-8.6,21.7,22.1,NA,-8.76,2019-10-26
2019-10-26 07:15:00,"D",22.73,-8.5,21.41,NA,-2.028,NA,2019-10-26
2019-10-26 07:15:00,"M",22.67,-8.57,21.7,22.1,NA,-8.86,2019-10-26
2019-10-26 07:30:00,"D",22.9,-8.5,21.5,NA,-2.093,NA,2019-10-26
2019-10-26 07:30:00,"M",22.9,-8.55,21.79,22.13,NA,-8.99,2019-10-26
2019-10-26 07:45:00,"D",23.12,-8.5,21.5,NA,-2.092,NA,2019-10-26
2019-10-26 07:45:00,"M",23.21,-8.51,21.83,22.2,NA,-9.14,2019-10-26
2019-10-26 08:00:00,"D",23.35,-8.5,21.6,NA,-2.082,NA,2019-10-26
2019-10-26 08:00:00,"M",23.44,-8.5,21.91,22.25,NA,-9.3,2019-10-26
2019-10-26 08:15:00,"D",23.35,-8.5,21.66,NA,-2.109,NA,2019-10-26
2019-10-26 08:15:00,"M",23.38,-8.5,22.01,22.31,NA,-9.54,2019-10-26
2019-10-26 08:30:00,"D",23.27,-8.5,21.7,NA,-2.084,NA,2019-10-26
2019-10-26 08:30:00,"M",23.27,-8.5,22.1,22.4,NA,-9.74,2019-10-26
2019-10-26 08:45:00,"D",23.24,-8.5,21.77,NA,-2.118,NA,2019-10-26
2019-10-26 08:45:00,"M",23.21,-8.5,22.2,22.4,NA,-9.94,2019-10-26
2019-10-26 09:00:00,"D",23.24,-8.5,21.8,NA,-2.108,NA,2019-10-26
2019-10-26 09:00:00,"M",23.18,-8.5,22.26,22.5,NA,-10.21,2019-10-26
2019-10-26 09:15:00,"D",23.29,-8.5,21.83,NA,-2.086,NA,2019-10-26
2019-10-26 09:15:00,"M",23.24,-8.5,22.3,22.5,NA,-10.45,2019-10-26
2019-10-26 09:30:00,"D",23.44,-8.5,21.9,NA,-2.101,NA,2019-10-26
2019-10-26 09:30:00,"M",23.5,-8.5,22.37,22.52,NA,-10.7,2019-10-26
2019-10-26 09:45:00,"D",23.7,-8.5,21.95,NA,-2.092,NA,2019-10-26
2019-10-26 09:45:00,"M",23.78,-8.5,22.43,22.6,NA,-10.93,2019-10-26
2019-10-26 10:00:00,"D",24.19,-8.5,22.04,NA,-2.11,NA,2019-10-26
2019-10-26 10:00:00,"M",24.48,-8.5,22.57,22.68,NA,-11.23,2019-10-26
2019-10-26 10:15:00,"D",24.87,-8.51,22.2,NA,-2.151,NA,2019-10-26
2019-10-26 10:15:00,"M",25.28,-8.5,22.81,22.84,NA,-11.58,2019-10-26
2019-10-26 10:30:00,"D",25.67,-8.52,22.46,NA,-2.071,NA,2019-10-26
2019-10-26 10:30:00,"M",26.16,-8.5,23.21,23.1,NA,-11.97,2019-10-26
2019-10-26 10:45:00,"D",26.41,-8.53,22.81,NA,-2.092,NA,2019-10-26
2019-10-26 10:45:00,"M",27.03,-8.51,23.77,23.51,NA,-12.44,2019-10-26
2019-10-26 11:00:00,"D",27.09,-8.54,23.21,NA,-2.206,NA,2019-10-26
2019-10-26 11:00:00,"M",27.69,-8.51,24.35,24.02,NA,-12.93,2019-10-26
2019-10-26 11:15:00,"D",27.63,-8.53,23.69,NA,-2.275,NA,2019-10-26
2019-10-26 11:15:00,"M",28.23,-8.54,24.98,24.45,NA,-13.39,2019-10-26
2019-10-26 11:30:00,"D",28.17,-8.54,24.17,NA,-2.306,NA,2019-10-26
2019-10-26 11:30:00,"M",28.53,-8.52,25.64,24.87,NA,-13.9,2019-10-26
2019-10-26 11:45:00,"D",28.46,-8.54,24.62,NA,-2.344,NA,2019-10-26
2019-10-26 11:45:00,"M",28.82,-8.51,26.36,25.24,NA,-14.51,2019-10-26
2019-10-26 12:00:00,"D",28.76,-8.52,25.08,NA,-2.32,NA,2019-10-26
2019-10-26 12:00:00,"M",29.12,-8.51,27,25.66,NA,-15.25,2019-10-26
2019-10-26 12:15:00,"D",28.99,-8.51,25.55,NA,-2.319,NA,2019-10-26
2019-10-26 12:15:00,"M",29.38,-8.5,27.56,26.08,NA,-16.13,2019-10-26
2019-10-26 12:30:00,"D",29.12,-8.5,26.1,NA,-2.359,NA,2019-10-26
2019-10-26 12:30:00,"M",29.68,-8.5,28.09,26.49,NA,-17.14,2019-10-26
2019-10-26 12:45:00,"D",29.32,-8.53,26.71,NA,-2.391,NA,2019-10-26
2019-10-26 12:45:00,"M",30.02,-8.52,28.57,26.83,NA,-18.23,2019-10-26
2019-10-26 13:00:00,"D",29.52,-8.54,27.29,NA,-2.416,NA,2019-10-26
2019-10-26 13:00:00,"M",30.29,-8.6,28.97,27.14,NA,-19.37,2019-10-26
2019-10-26 13:15:00,"D",29.65,-8.56,27.86,NA,-2.451,NA,2019-10-26
2019-10-26 13:15:00,"M",30.53,-8.6,29.38,27.44,NA,-20.64,2019-10-26
2019-10-26 13:30:00,"D",29.82,-8.55,28.45,NA,-2.336,NA,2019-10-26
2019-10-26 13:30:00,"M",30.84,-8.61,29.87,27.73,NA,-21.86,2019-10-26
2019-10-26 13:45:00,"D",29.92,-8.57,29.1,NA,-2.531,NA,2019-10-26
2019-10-26 13:45:00,"M",31.16,-8.7,30.27,28.04,NA,-23.39,2019-10-26
2019-10-26 14:00:00,"D",30.02,-8.55,29.75,NA,-2.642,NA,2019-10-26
2019-10-26 14:00:00,"M",31.4,-8.76,30.68,28.34,NA,-25.06,2019-10-26
2019-10-26 14:15:00,"D",30.09,-8.51,30.23,NA,-2.548,NA,2019-10-26
2019-10-26 14:15:00,"M",31.44,-8.86,31.17,28.57,NA,-27.12,2019-10-26
2019-10-26 14:30:00,"D",30.05,-8.5,30.58,NA,-2.603,NA,2019-10-26
2019-10-26 14:30:00,"M",31.4,-8.95,31.6,28.78,NA,-29.17,2019-10-26
2019-10-26 14:45:00,"D",30.02,-8.5,30.79,NA,-2.598,NA,2019-10-26
2019-10-26 14:45:00,"M",31.4,-9.08,32.02,28.97,NA,-31.69,2019-10-26
2019-10-26 15:00:00,"D",29.95,-8.5,30.93,NA,-2.593,NA,2019-10-26
2019-10-26 15:00:00,"M",31.37,-9.23,32.43,29.15,NA,-34.56,2019-10-26
2019-10-26 15:15:00,"D",29.82,-8.5,31.1,NA,-2.472,NA,2019-10-26
2019-10-26 15:15:00,"M",31.23,-9.37,32.7,29.3,NA,-37.86,2019-10-26
2019-10-26 15:30:00,"D",29.82,-8.5,31.14,NA,-2.502,NA,2019-10-26
2019-10-26 15:30:00,"M",31.23,-9.6,32.9,29.43,NA,-41.36,2019-10-26
2019-10-26 15:45:00,"D",29.82,-8.5,31.2,NA,-2.515,NA,2019-10-26
2019-10-26 15:45:00,"M",31.3,-9.93,33.07,29.59,NA,-45.5,2019-10-26
2019-10-26 16:00:00,"D",29.68,-8.5,31.2,NA,-2.468,NA,2019-10-26
2019-10-26 16:00:00,"M",31.09,-10.28,33.22,29.75,NA,-50.32,2019-10-26
2019-10-26 16:15:00,"D",29.25,-8.5,31.2,NA,-2.416,NA,2019-10-26
2019-10-26 16:15:00,"M",30.57,-10.77,33.3,29.84,NA,-55.8,2019-10-26
2019-10-26 16:30:00,"D",28.76,-8.5,31.17,NA,-2.391,NA,2019-10-26
2019-10-26 16:30:00,"M",30.09,-11.4,33.29,29.9,NA,-61.55,2019-10-26
2019-10-26 16:45:00,"D",28.4,-8.5,31.03,NA,-2.263,NA,2019-10-26
2019-10-26 16:45:00,"M",29.75,-12.27,33.19,29.9,NA,-67.58,2019-10-26
2019-10-26 17:00:00,"D",28.23,-8.5,30.85,NA,-2.228,NA,2019-10-26
2019-10-26 17:00:00,"M",29.52,-13.23,32.98,29.82,NA,-73.78,2019-10-26
2019-10-26 17:15:00,"D",28.07,-8.5,30.72,NA,-2.241,NA,2019-10-26
2019-10-26 17:15:00,"M",29.28,-14.36,32.83,29.8,NA,-80.2,2019-10-26
2019-10-26 17:30:00,"D",27.78,-8.5,30.56,NA,-2.202,NA,2019-10-26
2019-10-26 17:30:00,"M",28.92,-15.06,32.65,29.78,NA,-86.5,2019-10-26
