treatment: dry
timestamp, Vin, w6_bottom, w6_top, w7_bottom, w7_top, w10_bottom, w10_top, w11_bottom, w11_top
2019/11/26 21:19:24,4.562,20.129,19.107,19.114,19.251,19.080,19.217,19.149,19.190
2019/11/26 21:20:24,4.562,20.193,19.152,19.205,19.266,19.126,19.349,19.247,19.232
2019/11/26 21:21:24,4.557,20.027,18.985,19.049,19.194,18.992,19.148,19.110,19.152
2019/11/26 21:22:25,4.557,19.781,18.875,18.841,18.943,18.734,18.932,18.913,18.871
2019/11/26 21:23:25,4.553,19.521,18.659,18.571,18.697,18.472,18.640,18.606,18.594
2019/11/26 21:24:25,4.605,18.967,18.263,18.101,18.245,17.920,18.083,18.158,18.116
2019/11/26 21:25:25,4.530,18.894,17.964,17.907,18.048,17.868,18.022,18.006,18.087
2019/11/26 21:26:26,4.508,18.795,17.829,17.868,17.968,17.713,17.833,17.837,17.902
2019/11/26 21:27:26,4.502,18.482,17.745,17.602,17.707,17.420,17.564,17.625,17.606
2019/11/26 21:28:26,4.493,18.229,17.467,17.339,17.447,17.234,17.273,17.308,17.358
2019/11/26 21:29:26,4.500,18.228,17.385,17.311,17.397,17.218,17.424,17.319,17.401
2019/11/26 21:30:27,4.511,18.360,17.458,16.603,16.673,16.424,16.607,16.595,16.696
2019/11/26 21:31:27,4.516,18.428,17.388,17.466,17.558,17.338,17.516,17.462,17.562
2019/11/26 21:32:27,4.519,18.525,17.472,17.487,17.587,17.449,17.649,17.506,17.568
2019/11/26 21:33:27,4.518,18.554,17.524,17.508,17.616,17.485,17.713,17.520,17.639
2019/11/26 21:34:28,4.511,18.642,17.511,17.483,17.607,17.495,17.719,17.476,17.611
2019/11/26 21:35:28,4.515,18.560,17.444,17.452,17.575,17.413,17.644,17.421,17.529
2019/11/26 21:36:28,4.525,18.491,17.388,17.461,17.554,16.597,16.783,16.628,16.744
2019/11/26 21:37:28,4.532,18.487,17.441,17.468,17.567,17.425,17.660,17.479,17.560
2019/11/26 21:38:28,4.522,18.649,17.469,17.554,17.589,17.523,17.754,17.542,17.600
2019/11/26 21:39:29,4.522,18.773,17.510,17.718,17.737,17.602,17.733,17.606,17.733
2019/11/26 21:40:29,4.522,18.654,17.537,17.702,17.745,17.556,17.687,17.652,17.733
2019/11/26 21:41:29,4.526,18.663,17.508,17.704,17.727,17.624,17.762,17.597,17.724
2019/11/26 21:42:29,4.528,18.870,17.717,18.066,17.852,17.736,17.944,16.974,17.078
2019/11/26 21:43:30,4.528,18.867,17.725,18.902,17.883,17.806,17.944,17.787,17.913
2019/11/26 21:44:30,4.534,18.968,17.775,18.816,18.028,17.855,18.020,17.920,18.028
2019/11/26 21:45:30,4.531,18.981,17.821,20.539,18.055,17.848,18.047,17.917,18.001
2019/11/26 21:46:30,4.530,19.007,17.817,19.141,17.982,17.901,18.074,17.863,17.974
2019/11/26 21:47:31,4.531,18.934,17.778,19.899,17.936,17.824,18.005,17.840,17.962
2019/11/26 21:48:31,4.527,18.821,17.724,19.950,17.824,17.701,17.874,17.697,17.824
2019/11/26 21:49:31,4.531,18.731,17.635,19.837,17.704,17.589,17.735,17.535,17.658
2019/11/26 21:50:31,4.548,18.584,17.618,18.363,17.680,17.454,17.672,17.572,17.622
2019/11/26 21:51:31,4.552,18.639,17.540,17.777,17.639,17.524,17.773,17.544,17.609
2019/11/26 21:52:32,4.549,18.465,17.422,17.522,17.541,17.365,17.518,17.445,17.568
2019/11/26 21:53:32,4.550,18.256,17.293,17.343,17.339,17.170,17.373,17.239,17.297
2019/11/26 21:54:32,4.545,18.049,17.107,17.049,17.130,16.980,17.138,17.026,17.142
2019/11/26 21:55:32,4.596,17.954,17.044,17.010,17.128,16.904,17.105,17.063,17.128
2019/11/26 21:56:33,4.527,17.987,16.987,16.921,17.087,16.840,17.071,16.987,17.075
2019/11/26 21:57:33,4.522,18.129,16.993,16.966,17.074,17.020,17.240,17.020,17.148
2019/11/26 21:58:33,4.525,18.023,17.053,17.068,17.253,16.999,17.184,17.072,17.165
2019/11/26 21:59:33,4.517,18.003,17.128,17.919,17.178,16.869,17.078,16.947,16.966
2019/11/26 22:0:34,4.521,18.134,17.010,18.031,17.006,17.013,17.137,16.975,17.133
2019/11/26 22:1:34,4.529,17.183,16.198,17.479,16.174,16.046,16.275,16.108,16.209
2019/11/26 22:2:34,4.532,18.218,17.074,19.970,17.154,17.116,17.239,17.066,17.247
2019/11/26 22:3:34,4.537,18.097,17.161,19.490,17.226,17.011,17.199,17.119,17.172
2019/11/26 22:4:34,4.538,17.829,17.015,18.350,17.023,16.765,16.965,16.934,16.965
2019/11/26 22:5:35,4.539,17.724,16.802,18.348,16.798,16.744,16.817,16.755,16.894
2019/11/26 22:6:35,4.527,17.624,16.757,18.645,16.657,16.572,16.637,16.568,16.672
2019/11/26 22:7:35,4.531,17.866,16.915,19.273,16.111,15.820,16.014,15.921,15.999
2019/11/26 22:8:35,4.534,17.975,16.953,19.411,17.026,16.930,17.061,16.903,16.991
2019/11/26 22:9:36,4.537,17.837,16.945,18.987,16.880,16.787,16.903,16.811,16.903
2019/11/26 22:10:36,4.539,17.920,16.941,18.933,17.068,16.949,17.026,16.995,17.107
2019/11/26 22:11:36,4.540,17.913,16.915,18.937,16.858,16.885,16.973,16.900,17.050
2019/11/26 22:12:36,4.543,17.933,17.074,18.990,17.117,16.836,17.017,16.890,16.959
2019/11/26 22:13:36,4.542,17.893,17.003,18.973,17.080,16.826,16.112,15.981,16.070
2019/11/26 22:14:37,4.546,17.888,17.014,18.998,17.103,16.811,16.972,16.934,17.007
2019/11/26 22:15:37,4.545,17.820,16.923,19.197,16.757,16.746,16.853,16.776,16.923
2019/11/26 22:16:37,4.552,17.811,16.903,18.958,16.792,16.734,16.872,16.753,16.884
2019/11/26 22:17:37,4.554,17.995,16.920,19.277,16.939,16.951,17.043,16.951,17.100
2019/11/26 22:18:38,4.555,18.216,17.123,19.421,17.062,17.150,17.273,17.077,17.250
2019/11/26 22:19:38,4.558,18.376,17.384,19.583,17.384,17.254,17.438,17.231,16.533
2019/11/26 22:20:38,4.556,18.376,17.295,19.670,17.357,17.299,17.414,17.311,17.464
2019/11/26 22:21:38,4.558,18.508,17.410,19.642,17.333,17.410,17.543,17.356,17.562
2019/11/26 22:22:39,4.558,18.381,17.435,19.917,17.523,17.267,17.435,17.366,17.466
2019/11/26 22:23:39,4.558,18.227,17.357,19.666,17.475,17.162,17.384,17.342,17.411
2019/11/26 22:24:39,4.554,18.004,17.197,19.438,17.247,16.979,17.155,17.132,17.140
2019/11/26 22:25:39,4.554,17.704,17.007,19.284,16.865,16.704,16.742,16.803,16.876
2019/11/26 22:26:40,4.625,17.842,17.002,19.266,16.843,16.802,16.900,16.873,17.017
2019/11/26 22:27:40,4.561,17.922,17.009,19.158,17.067,16.825,17.021,16.894,17.013
2019/11/26 22:28:40,4.559,17.665,16.969,19.358,17.012,16.632,16.778,16.808,16.816
2019/11/26 22:29:40,4.561,17.508,16.904,19.140,16.962,16.467,16.597,16.689,16.682
2019/11/26 22:30:40,4.561,17.518,16.795,18.827,16.810,16.534,16.568,16.614,16.672
2019/11/26 22:31:41,4.547,17.567,16.723,19.478,16.727,16.465,16.611,16.580,16.665
2019/11/26 22:32:41,4.622,17.692,16.907,18.286,17.066,16.654,16.797,16.748,16.805
2019/11/26 22:33:41,4.549,17.916,16.901,18.671,16.724,16.824,16.962,16.774,16.951
2019/11/26 22:34:41,4.559,18.112,17.142,19.699,17.177,17.001,17.200,17.058,17.161
2019/11/26 22:35:42,4.555,18.146,17.153,20.468,17.072,17.088,17.218,17.103,17.283
2019/11/26 22:36:42,4.560,18.398,17.414,19.021,17.502,17.273,17.498,17.265,17.395
2019/11/26 22:37:42,4.561,18.452,17.484,19.139,17.538,17.339,17.519,17.381,17.504
2019/11/26 22:38:42,4.561,18.587,16.713,18.951,16.651,16.644,16.801,16.555,16.751
2019/11/26 22:39:43,4.560,18.523,17.536,17.654,17.353,17.437,17.570,17.368,17.517
2019/11/26 22:40:43,4.561,18.580,17.533,17.724,17.395,17.472,17.651,17.418,17.598
2019/11/26 22:41:43,4.563,18.511,17.552,17.750,17.517,17.430,17.563,17.464,17.601
2019/11/26 22:42:43,4.566,18.625,17.697,17.850,17.876,17.518,17.720,17.514,17.629
2019/11/26 22:43:43,4.567,18.477,17.590,17.762,17.906,17.357,17.598,17.487,17.552
2019/11/26 22:44:44,4.563,18.445,17.432,17.627,16.862,16.498,16.705,16.517,16.636
2019/11/26 22:45:44,4.564,18.562,17.561,17.694,17.530,17.458,17.641,17.423,17.584
2019/11/26 22:46:44,4.563,18.532,17.565,17.775,17.473,17.496,17.596,17.496,17.668
2019/11/26 22:47:44,4.566,18.569,17.611,17.809,17.778,17.485,17.634,17.527,17.664
2019/11/26 22:48:45,4.564,18.561,17.545,17.773,17.441,17.514,17.594,17.487,17.659
2019/11/26 22:49:45,4.566,18.428,17.549,17.659,17.461,17.358,17.541,17.423,17.472
2019/11/26 22:50:45,4.566,18.365,17.394,17.611,17.432,17.279,16.594,16.456,16.633
2019/11/26 22:51:45,4.568,18.104,17.308,17.460,17.468,17.002,17.201,17.170,17.224
2019/11/26 22:52:46,4.569,18.116,17.217,17.385,17.575,16.988,17.228,17.121,17.194
2019/11/26 22:53:46,4.565,17.867,16.970,17.154,16.756,16.817,16.928,16.859,17.020
2019/11/26 22:54:46,4.569,17.536,16.849,17.021,17.021,16.542,16.677,16.719,16.734
2019/11/26 22:55:46,4.561,17.702,16.815,16.980,16.623,16.635,16.792,16.704,16.853
2019/11/26 22:56:46,4.556,18.023,16.967,17.197,16.722,16.956,17.055,16.837,16.164
2019/11/26 22:57:47,4.560,18.196,17.219,17.365,17.319,17.105,17.307,17.051,17.204
2019/11/26 22:58:47,4.563,18.230,17.292,17.437,17.651,17.066,17.319,17.128,17.254
2019/11/26 22:59:47,4.562,18.243,17.283,17.489,17.512,17.172,17.336,17.187,17.328
2019/11/26 23:0:47,4.564,18.376,17.378,17.507,17.668,17.244,17.484,17.263,17.385
2019/11/26 23:1:48,4.561,18.467,17.336,17.534,17.301,17.389,17.500,17.286,17.492
2019/11/26 23:2:48,4.561,18.491,17.443,17.592,17.367,17.447,17.543,17.333,17.543
2019/11/26 23:3:48,4.632,18.471,17.545,17.717,17.710,17.432,17.593,17.439,17.578
2019/11/26 23:4:48,4.561,18.512,17.483,17.682,17.346,17.453,17.571,17.407,17.601
2019/11/26 23:5:49,4.563,18.500,17.525,17.624,17.479,17.407,17.575,17.372,17.548
2019/11/26 23:6:49,4.567,18.276,17.431,17.534,17.683,17.148,17.408,17.324,17.374
2019/11/26 23:7:49,4.562,18.263,17.245,17.406,17.218,17.222,17.329,17.142,17.364
2019/11/26 23:8:49,4.563,18.127,17.189,17.346,16.998,17.105,17.200,17.066,17.273
2019/11/26 23:9:49,4.564,18.050,16.295,16.414,16.456,16.064,16.268,16.149,16.249
2019/11/26 23:10:50,4.564,17.965,17.003,17.156,16.877,16.923,17.026,16.911,17.076
2019/11/26 23:11:50,4.563,17.817,16.873,17.061,16.674,16.812,16.881,16.800,16.977
2019/11/26 23:12:50,4.568,17.612,16.783,16.978,16.975,16.588,16.753,16.741,16.802
2019/11/26 23:13:50,4.566,17.627,16.683,16.833,16.726,16.572,16.722,16.634,16.729
2019/11/26 23:14:51,4.569,17.704,16.784,16.967,17.094,16.650,16.860,16.738,16.834
2019/11/26 23:15:51,4.567,17.814,16.905,17.024,16.357,15.830,16.053,15.926,16.030
2019/11/26 23:16:51,4.564,17.858,16.934,17.106,16.662,16.834,16.930,16.788,17.007
2019/11/26 23:17:51,4.567,17.764,16.928,17.005,16.660,16.737,16.821,16.725,16.878
2019/11/26 23:18:52,4.572,17.533,16.781,16.846,17.034,16.437,16.678,16.605,16.663
2019/11/26 23:19:52,4.565,17.594,16.665,16.776,16.481,16.558,16.665,16.527,16.673
2019/11/26 23:20:52,4.570,17.593,16.730,16.857,16.945,16.520,16.704,16.600,16.681
2019/11/26 23:21:52,4.572,17.858,16.852,17.039,17.195,16.744,16.104,15.908,16.096
2019/11/26 23:22:52,4.570,17.923,16.955,17.081,16.958,16.851,17.058,16.825,16.974
2019/11/26 23:23:53,4.573,17.329,16.844,16.879,16.936,16.358,16.473,16.584,16.527
2019/11/26 23:24:53,4.571,17.144,16.486,16.597,16.440,16.213,16.302,16.336,16.417
2019/11/26 23:25:53,4.556,17.379,16.509,16.724,16.363,16.370,16.470,16.390,16.574
2019/11/26 23:26:53,4.561,17.829,16.870,17.122,17.161,16.816,17.019,16.785,16.927
2019/11/26 23:27:54,4.559,18.018,16.898,17.128,16.844,16.975,17.070,16.864,16.187
2019/11/26 23:28:54,4.562,17.855,16.919,17.179,16.946,16.861,16.961,16.881,17.026
2019/11/26 23:29:54,4.561,17.776,16.878,17.050,16.763,16.736,16.839,16.759,16.912
2019/11/26 23:30:54,4.563,17.760,16.823,17.015,17.011,16.647,16.869,16.712,16.820
2019/11/26 23:31:55,4.564,17.900,16.965,17.248,17.251,16.827,17.076,16.915,17.003
2019/11/26 23:32:55,4.562,18.104,17.043,17.349,16.771,17.062,17.165,16.970,17.211
2019/11/26 23:33:55,4.567,17.903,17.083,17.240,17.435,16.854,17.057,16.969,17.030
2019/11/26 23:34:55,4.636,17.585,16.817,16.942,17.032,16.500,16.723,16.674,16.742
2019/11/26 23:35:55,4.562,17.723,16.733,16.917,16.625,16.698,16.848,16.640,16.809
2019/11/26 23:36:56,4.564,18.013,17.013,17.216,17.400,16.929,17.163,16.952,17.078
2019/11/26 23:37:56,4.563,18.103,17.149,17.367,17.516,17.038,17.268,17.099,17.214
2019/11/26 23:38:56,4.560,18.200,17.131,17.288,16.993,17.139,17.261,17.016,17.261
2019/11/26 23:39:56,4.562,18.199,17.246,17.341,17.219,17.116,17.318,17.089,17.238
2019/11/26 23:40:57,4.635,18.078,17.124,17.271,17.361,16.981,17.252,17.060,17.180
2019/11/26 23:41:57,4.561,17.945,16.948,17.082,16.764,16.871,17.040,16.891,17.048
2019/11/26 23:42:57,4.564,18.033,17.018,17.160,17.225,16.953,17.198,16.957,17.106
2019/11/26 23:43:57,4.565,17.863,16.993,17.184,17.264,16.851,17.024,16.966,17.050
2019/11/26 23:44:57,4.562,17.838,16.829,16.971,16.684,16.799,16.979,16.780,16.960
2019/11/26 23:45:58,4.565,17.648,16.869,16.965,16.536,16.651,16.750,16.704,16.815
2019/11/26 23:46:58,4.572,17.743,15.949,16.126,15.710,15.872,16.011,15.884,16.057
2019/11/26 23:47:58,4.570,17.883,16.811,17.067,16.673,16.849,16.983,16.849,17.037
2019/11/26 23:48:58,4.575,17.991,16.974,17.150,17.401,16.898,17.138,16.970,17.062
2019/11/26 23:49:59,4.571,17.951,16.922,17.132,16.677,16.918,17.071,16.895,17.109
2019/11/26 23:50:59,4.574,18.081,17.042,17.324,17.412,17.038,17.187,17.076,17.225
2019/11/26 23:51:59,4.573,18.059,17.027,17.179,16.878,16.988,17.214,16.973,17.130
2019/11/26 23:52:59,4.572,18.052,16.920,17.267,16.583,16.127,16.269,16.173,16.353
2019/11/26 23:54:0,4.578,18.092,17.077,17.340,17.587,17.020,17.252,17.104,17.195
2019/11/26 23:55:0,4.575,18.045,16.987,17.178,16.815,16.976,17.170,16.956,17.147
2019/11/26 23:56:0,4.577,18.117,17.090,17.341,17.174,17.048,17.227,17.113,17.269
2019/11/26 23:57:0,4.576,18.292,17.235,17.426,17.113,17.250,17.486,17.174,17.361
2019/11/26 23:58:1,4.579,18.326,17.319,17.586,17.723,17.274,17.464,17.338,17.456
2019/11/26 23:59:1,4.579,18.409,17.403,17.597,17.821,17.372,17.585,16.548,16.667
2019/11/27 0:0:1,4.575,18.341,17.311,17.520,17.074,17.284,17.482,17.257,17.459
2019/11/27 0:1:1,4.575,18.337,17.296,17.528,17.143,17.322,17.475,17.261,17.467
2019/11/27 0:2:1,4.576,18.289,17.220,17.483,17.075,17.258,17.445,17.239,17.422
2019/11/27 0:3:2,4.580,18.348,17.297,17.567,17.802,17.304,17.555,17.342,17.460
2019/11/27 0:4:2,4.580,18.182,17.354,17.567,17.685,17.148,17.376,17.281,17.365
2019/11/27 0:5:2,4.580,18.187,17.256,17.439,17.583,17.188,17.378,17.207,17.309
2019/11/27 0:6:2,4.643,18.108,17.103,17.400,17.115,17.096,17.242,17.167,17.291
2019/11/27 0:7:3,4.580,18.110,17.134,17.438,17.537,17.080,17.336,17.191,17.290
2019/11/27 0:8:3,4.579,18.034,17.045,17.323,17.190,16.988,17.178,17.087,17.224
2019/11/27 0:9:3,4.580,17.902,16.962,17.256,17.324,16.863,17.115,17.012,17.099
2019/11/27 0:10:3,4.577,17.838,16.805,17.122,16.840,16.760,16.954,16.867,17.034
2019/11/27 0:11:3,4.578,17.699,16.674,16.914,16.723,16.643,16.857,16.674,16.830
2019/11/27 0:12:4,4.577,17.614,16.561,16.882,15.355,15.759,15.928,15.759,15.982
2019/11/27 0:13:4,4.581,17.639,16.641,16.981,17.282,16.595,16.840,16.721,16.844
2019/11/27 0:14:4,4.581,17.762,16.738,17.035,17.123,16.677,16.959,16.745,16.928
2019/11/27 0:15:4,4.581,17.676,16.717,16.999,17.026,16.632,16.869,16.717,16.865
2019/11/27 0:16:5,4.580,17.592,16.662,16.903,16.918,16.559,16.788,16.658,16.777
2019/11/27 0:17:5,4.579,17.661,16.659,16.968,16.816,16.648,16.827,16.712,16.888
2019/11/27 0:18:5,4.578,17.748,16.727,16.952,16.746,16.720,16.865,16.700,16.061
2019/11/27 0:19:5,4.577,17.837,16.720,17.018,16.671,16.816,16.961,16.778,16.984
2019/11/27 0:20:6,4.581,18.001,16.940,17.154,17.238,16.963,17.192,16.902,17.070
2019/11/27 0:21:6,4.582,17.893,16.893,17.148,17.220,16.832,17.072,16.931,17.034
2019/11/27 0:22:6,4.578,17.873,16.741,17.058,16.726,16.845,17.024,16.845,17.032
2019/11/27 0:23:6,4.582,17.904,16.873,17.178,17.266,16.892,17.151,16.942,17.064
2019/11/27 0:24:6,4.578,17.900,16.796,17.056,16.788,16.861,17.010,16.819,17.014
2019/11/27 0:25:7,4.643,17.876,16.821,17.077,16.772,16.844,17.002,16.840,17.036
2019/11/27 0:26:7,4.578,17.874,16.876,17.113,16.739,16.891,17.052,16.876,17.075
2019/11/27 0:27:7,4.580,17.883,16.898,17.165,17.005,16.867,17.043,16.940,17.108
2019/11/27 0:28:7,4.583,17.985,16.947,17.175,17.312,16.931,17.164,16.985,17.099
2019/11/27 0:29:8,4.583,17.926,17.018,17.216,17.368,16.900,17.136,16.980,17.098
2019/11/27 0:30:8,4.580,17.925,16.966,17.134,16.974,16.883,17.073,16.898,17.043
2019/11/27 0:31:8,4.580,17.911,16.872,17.070,16.505,15.980,16.256,16.088,16.168
2019/11/27 0:32:8,4.582,17.770,16.784,17.044,17.067,16.716,16.910,16.830,16.937
2019/11/27 0:33:9,4.583,17.572,16.631,16.871,17.081,16.528,16.761,16.684,16.761
2019/11/27 0:34:9,4.577,17.558,16.581,16.849,16.967,16.539,16.753,16.627,16.715
2019/11/27 0:35:9,4.574,17.595,16.530,16.763,16.626,16.587,16.844,16.576,16.725
2019/11/27 0:36:9,4.577,17.651,16.626,16.878,17.031,16.591,16.878,16.683,16.809
2019/11/27 0:37:9,4.573,17.586,16.486,16.815,16.585,16.559,16.750,15.702,15.937
2019/11/27 0:38:10,4.570,17.640,16.529,16.877,16.617,16.613,16.839,16.621,16.831
2019/11/27 0:39:10,4.577,17.566,16.601,16.845,16.887,16.505,16.746,16.647,16.742
2019/11/27 0:40:10,4.577,17.269,16.398,16.651,16.681,16.256,16.417,16.409,16.459
2019/11/27 0:41:10,4.570,17.549,16.502,16.766,16.648,16.502,16.755,16.563,16.678
2019/11/27 0:42:11,4.563,17.594,16.472,16.783,16.495,16.549,16.779,16.538,16.756
2019/11/27 0:43:11,4.567,17.710,16.617,16.866,16.905,16.667,16.928,16.621,16.767
2019/11/27 0:44:11,4.637,17.566,16.722,16.896,16.873,16.526,16.779,16.556,16.696
2019/11/27 0:45:11,4.568,17.441,16.589,16.731,16.803,16.378,16.593,16.462,16.573
2019/11/27 0:46:12,4.561,17.594,16.515,16.829,16.403,16.599,16.772,16.545,16.764
2019/11/27 0:47:12,4.564,17.871,16.725,17.000,16.897,16.828,17.077,16.725,16.905
2019/11/27 0:48:12,4.567,17.986,16.864,17.200,17.292,16.921,17.185,16.895,17.063
2019/11/27 0:49:12,4.566,18.034,16.882,17.249,17.046,17.012,17.275,16.916,17.111
2019/11/27 0:50:12,4.565,17.167,16.101,16.516,16.482,16.132,16.405,16.136,16.278
2019/11/27 0:51:13,4.565,18.106,17.023,17.515,17.053,17.091,17.298,17.023,17.202
2019/11/27 0:52:13,4.564,18.030,16.908,17.554,16.904,17.019,17.184,16.985,17.176
2019/11/27 0:53:13,4.568,17.976,16.973,17.637,17.259,16.969,17.164,17.045,17.168
2019/11/27 0:54:13,4.569,18.000,16.990,17.631,17.322,16.959,17.257,16.986,17.154
2019/11/27 0:55:14,4.566,17.917,16.844,17.627,16.917,16.905,17.108,16.955,17.131
2019/11/27 0:56:14,4.570,17.852,16.864,17.628,16.205,15.955,16.155,16.024,16.163
2019/11/27 0:57:14,4.570,17.763,16.886,17.691,17.169,16.740,16.989,16.901,16.955
2019/11/27 0:58:14,4.568,17.604,16.641,17.597,16.756,16.599,16.756,16.726,16.844
2019/11/27 0:59:15,4.568,17.534,16.548,17.690,16.693,16.494,16.693,16.628,16.758
2019/11/27 1:0:15,4.570,17.506,16.528,17.940,16.727,16.447,16.681,16.601,16.731
2019/11/27 1:1:15,4.566,17.677,16.507,18.282,16.534,16.649,16.810,16.572,16.794
2019/11/27 1:2:15,4.571,17.605,16.589,18.236,16.922,16.555,16.830,16.643,15.894
2019/11/27 1:3:15,4.569,17.539,16.495,18.231,16.679,16.530,16.721,16.591,16.775
2019/11/27 1:4:16,4.571,17.544,16.528,18.324,16.876,16.470,16.723,16.520,16.635
2019/11/27 1:5:16,4.568,17.480,16.397,18.264,16.486,16.470,16.628,16.409,16.612
2019/11/27 1:6:16,4.571,17.621,16.590,18.389,16.835,16.597,16.865,16.563,16.735
2019/11/27 1:7:16,4.571,17.761,16.585,18.635,16.788,16.723,16.972,16.654,16.830
2019/11/27 1:8:17,4.570,17.764,16.607,18.592,16.668,16.756,16.924,16.752,16.940
2019/11/27 1:9:17,4.639,17.881,16.719,18.808,16.825,16.825,17.070,16.806,16.987
2019/11/27 1:10:17,4.571,17.844,16.780,18.876,16.795,16.826,17.028,16.806,16.963
2019/11/27 1:11:17,4.576,17.913,16.881,19.000,17.197,16.831,17.144,16.938,17.033
2019/11/27 1:12:18,4.574,17.954,16.895,19.053,17.109,16.937,17.082,16.990,17.124
2019/11/27 1:13:18,4.576,17.895,16.927,19.115,17.137,16.851,17.114,16.992,17.065
2019/11/27 1:14:18,4.574,17.747,16.783,18.435,16.974,16.756,16.920,16.863,16.966
2019/11/27 1:15:18,4.577,17.651,16.732,17.970,16.184,15.766,15.965,15.896,15.989
2019/11/27 1:16:18,4.571,17.534,16.510,18.829,16.291,16.571,16.694,16.609,16.755
2019/11/27 1:17:19,4.569,17.410,16.393,18.631,16.278,16.408,16.542,16.473,16.608
2019/11/27 1:18:19,4.574,17.376,16.466,18.576,16.841,16.290,16.520,16.378,16.447
2019/11/27 1:19:19,4.580,17.448,16.464,18.692,16.662,16.395,16.651,16.410,16.536
2019/11/27 1:20:19,4.578,17.543,16.402,18.757,16.318,16.536,16.712,16.479,16.697
2019/11/27 1:21:20,4.584,17.577,16.499,17.615,16.953,15.694,15.883,15.756,15.940
2019/11/27 1:22:20,4.581,17.516,16.452,17.767,16.548,16.498,16.670,16.548,16.728
2019/11/27 1:23:20,4.581,17.602,16.570,18.266,16.520,16.585,16.795,16.558,16.722
2019/11/27 1:24:20,4.584,17.568,16.540,18.576,16.845,16.505,16.689,16.635,16.738
2019/11/27 1:25:20,4.583,17.507,16.478,18.681,16.661,16.428,16.695,16.504,16.627
2019/11/27 1:26:21,4.579,17.528,16.384,18.855,16.483,16.518,16.690,16.529,16.705
2019/11/27 1:27:21,4.583,17.460,16.500,17.589,16.847,16.377,16.637,16.538,15.775
2019/11/27 1:28:21,4.582,17.537,16.512,17.894,16.905,16.474,16.745,16.558,16.669
2019/11/27 1:29:21,4.574,17.505,16.478,18.269,16.543,16.520,16.673,16.470,16.608
2019/11/27 1:30:22,4.573,17.505,16.462,18.603,16.531,16.427,16.600,16.500,16.680
2019/11/27 1:31:22,4.572,17.662,16.570,17.304,16.627,16.627,16.834,16.604,16.757
2019/11/27 1:32:22,4.573,17.573,16.611,17.428,16.829,16.561,16.749,16.661,16.764
2019/11/27 1:33:22,4.575,17.764,16.700,17.532,16.945,16.670,16.953,16.697,16.819
2019/11/27 1:34:23,4.642,17.753,16.731,17.708,17.074,16.724,16.987,16.788,16.901
2019/11/27 1:35:23,4.574,17.807,16.758,17.841,17.087,16.770,17.010,16.865,16.968
2019/11/27 1:36:23,4.576,17.843,16.810,18.022,17.124,16.734,17.021,16.837,16.956
2019/11/27 1:37:23,4.575,17.817,16.803,18.276,16.994,16.704,16.994,16.773,16.891
2019/11/27 1:38:24,4.571,17.722,16.581,18.338,16.542,16.669,16.841,16.665,16.845
2019/11/27 1:39:24,4.572,17.810,16.608,18.399,16.627,16.769,16.960,16.692,16.891
2019/11/27 1:40:24,4.571,17.675,15.738,17.603,15.715,15.746,15.938,15.753,15.915
2019/11/27 1:41:24,4.571,17.680,16.565,18.622,16.569,16.630,16.810,16.673,16.837
2019/11/27 1:42:24,4.573,17.752,16.706,18.746,17.069,16.699,16.982,16.836,16.917
2019/11/27 1:43:25,4.574,17.711,16.753,18.830,17.139,16.669,16.937,16.826,16.883
2019/11/27 1:44:25,4.569,17.758,16.632,18.886,16.574,16.766,16.942,16.766,16.934
2019/11/27 1:45:25,4.570,17.733,16.652,18.932,16.783,16.725,16.916,16.794,16.920
2019/11/27 1:46:25,4.568,17.688,16.572,18.918,16.469,15.738,15.934,15.746,15.900
2019/11/27 1:47:26,4.573,17.575,16.551,18.892,16.968,16.517,16.804,16.670,16.724
2019/11/27 1:48:26,4.574,17.522,16.521,18.858,16.919,16.437,16.694,16.563,16.632
2019/11/27 1:49:26,4.571,17.331,16.313,18.570,16.237,16.248,16.425,16.298,16.432
2019/11/27 1:50:26,4.570,17.188,16.280,18.625,16.388,16.135,16.334,16.204,16.280
2019/11/27 1:51:26,4.574,17.277,16.230,18.664,16.624,16.210,16.463,16.256,16.356
2019/11/27 1:52:27,4.571,17.182,16.110,18.582,15.994,16.164,16.313,16.198,15.459
2019/11/27 1:53:27,4.574,17.363,16.296,17.698,16.748,16.315,16.561,16.400,16.541
2019/11/27 1:54:27,4.576,17.510,16.452,17.791,16.938,16.406,16.693,16.468,16.617
2019/11/27 1:55:27,4.574,17.619,16.531,17.908,16.933,16.512,16.776,16.546,16.680
2019/11/27 1:56:28,4.572,17.721,16.465,18.170,16.530,16.672,16.863,16.599,16.810
2019/11/27 1:57:28,4.573,17.714,16.561,18.507,16.794,16.691,16.909,16.768,16.924
2019/11/27 1:58:28,4.577,17.809,16.754,18.772,17.193,16.738,17.017,16.830,16.922
2019/11/27 1:59:28,4.641,17.858,16.700,18.706,16.780,16.810,17.024,16.836,17.002
2019/11/27 2:0:29,4.576,17.900,16.806,19.013,17.302,16.822,17.138,16.963,17.043
2019/11/27 2:1:29,4.575,17.931,16.826,19.075,17.120,16.899,17.120,16.979,17.120
2019/11/27 2:2:29,4.574,17.930,16.756,18.912,16.798,16.870,17.077,16.855,17.012
2019/11/27 2:3:29,4.575,17.875,16.762,19.148,16.888,16.792,17.010,16.872,17.037
