treatment: moderate
timestamp, Vin, m6_bottom, m6_top, m7_bottom, m7_top, m10_bottom, m10_top, m11_bottom, m11_top
2019/11/23 10:48:32,4.961,27.524,27.927,28.904,27.457,28.253,28.246,27.818,27.426
2019/11/23 10:49:33,4.961,28.149,28.807,29.510,28.009,28.934,28.973,28.494,27.956
2019/11/23 10:50:33,4.961,28.480,29.146,29.588,28.424,29.235,29.404,28.836,28.336
2019/11/23 10:51:33,4.961,28.844,29.360,29.792,28.813,29.661,29.845,29.169,28.658
2019/11/23 10:52:34,4.961,28.443,28.901,29.208,28.679,29.307,29.626,28.619,28.496
2019/11/23 10:53:34,4.961,27.893,28.255,28.586,28.269,28.642,29.164,27.914,27.942
2019/11/23 10:54:35,4.961,27.848,28.216,28.480,28.128,28.638,28.970,27.946,27.893
2019/11/23 10:55:35,4.961,27.763,28.100,28.427,27.890,28.469,28.723,27.900,27.711
2019/11/23 10:56:35,4.961,27.741,28.148,28.496,27.762,28.439,28.707,27.958,27.667
2019/11/23 10:57:36,4.961,27.616,28.016,28.427,27.658,28.406,28.455,27.911,27.501
2019/11/23 10:58:36,4.961,27.207,27.431,28.100,27.280,28.178,28.055,27.452,26.829
2019/11/23 10:59:36,4.961,26.992,27.247,27.650,27.030,27.825,27.804,27.216,26.608
2019/11/23 11:0:37,4.963,27.661,28.162,28.411,27.524,28.524,28.482,28.074,27.317
2019/11/23 11:1:37,4.961,28.330,28.707,28.986,28.081,29.250,29.130,28.806,27.976
2019/11/23 11:2:38,4.961,28.369,29.056,28.979,28.366,29.265,29.463,28.735,28.183
2019/11/23 11:3:38,4.961,28.874,29.312,29.493,28.927,29.748,29.961,29.199,28.751
2019/11/23 11:4:38,4.961,29.021,29.222,29.583,29.162,29.810,30.186,29.176,29.028
2019/11/23 11:5:39,4.961,28.781,28.880,29.222,28.993,29.378,29.867,28.725,28.862
2019/11/23 11:6:39,4.961,28.667,28.593,28.984,28.656,29.001,29.677,28.381,28.561
2019/11/23 11:7:40,4.961,28.763,28.492,28.880,28.401,28.890,29.311,28.292,28.348
2019/11/23 11:8:40,4.961,28.767,28.404,28.827,28.190,28.986,29.360,28.204,28.137
2019/11/23 11:9:40,4.961,28.531,27.916,28.721,27.832,28.651,28.739,27.877,27.762
2019/11/23 11:10:41,4.961,28.520,28.018,28.485,27.832,28.587,28.732,27.958,27.618
2019/11/23 11:11:41,4.961,28.566,28.207,28.700,27.898,28.777,28.725,28.169,27.671
2019/11/23 11:12:42,4.961,28.406,27.735,28.656,27.862,28.882,28.290,28.013,27.564
2019/11/23 11:13:42,4.961,28.093,27.455,28.399,27.609,28.670,28.079,27.665,27.182
2019/11/23 11:14:42,4.961,28.148,27.373,28.461,27.600,28.679,28.081,27.695,26.999
2019/11/23 11:15:43,4.961,28.074,27.997,28.439,27.723,28.573,28.559,27.930,27.359
2019/11/23 11:16:43,4.961,29.012,28.956,29.503,28.550,29.595,29.461,29.033,28.332
2019/11/23 11:17:44,4.961,29.461,29.727,30.021,29.245,30.003,30.302,29.503,28.956
2019/11/23 11:18:44,4.961,29.845,30.076,30.368,29.782,30.521,30.760,29.849,29.537
2019/11/23 11:19:44,4.961,29.291,29.429,29.900,29.581,30.227,30.423,29.203,29.383
2019/11/23 11:20:45,4.961,28.857,29.153,29.429,29.210,29.507,30.541,28.712,29.132
2019/11/23 11:21:45,4.961,28.749,28.986,29.318,28.947,29.466,30.080,28.658,28.785
2019/11/23 11:22:46,4.961,28.554,28.818,29.228,28.723,29.525,29.943,28.533,28.677
2019/11/23 11:23:46,4.961,28.494,28.730,29.189,28.515,29.337,29.890,28.526,28.441
2019/11/23 11:24:46,4.961,28.292,28.651,29.180,28.337,29.233,29.537,28.341,27.937
2019/11/23 11:25:47,4.961,28.042,28.411,28.936,28.243,29.088,29.286,28.116,27.828
2019/11/23 11:26:47,4.961,27.976,28.221,29.063,28.067,29.091,29.039,28.053,27.457
2019/11/23 11:27:48,4.961,28.260,28.615,29.187,28.257,29.187,29.130,28.471,27.793
2019/11/23 11:28:48,4.961,28.883,29.335,30.048,28.901,29.714,29.824,29.215,28.492
2019/11/23 11:29:48,4.961,29.295,29.861,30.356,29.344,30.135,30.270,29.617,28.952
2019/11/23 11:30:49,4.961,29.767,30.308,30.818,29.863,30.610,30.953,30.055,29.424
2019/11/23 11:31:49,4.961,29.289,29.888,30.286,29.736,30.105,30.825,29.367,29.300
2019/11/23 11:32:49,4.961,29.019,29.610,29.940,29.436,29.762,30.623,29.065,29.139
2019/11/23 11:33:50,4.961,28.839,29.344,29.872,29.157,29.659,30.487,28.864,28.984
2019/11/23 11:34:50,4.961,28.494,29.100,29.415,28.822,29.150,30.459,28.483,28.670
2019/11/23 11:35:51,4.961,28.642,29.122,29.741,28.790,29.341,30.188,28.719,28.659
2019/11/23 11:36:51,4.961,28.741,29.146,29.769,28.822,29.475,30.092,28.864,28.635
2019/11/23 11:37:51,4.963,28.640,28.908,29.728,28.816,29.555,30.087,28.792,28.485
2019/11/23 11:38:52,4.961,28.360,28.758,29.521,28.667,29.203,29.720,28.455,28.255
2019/11/23 11:39:52,4.961,28.097,28.769,29.111,28.554,29.086,29.620,28.213,28.076
2019/11/23 11:40:53,4.961,28.093,28.540,29.065,28.512,28.977,29.528,28.227,27.991
2019/11/23 11:41:53,4.961,28.392,28.807,29.249,28.716,29.252,30.064,28.628,28.202
2019/11/23 11:42:53,4.961,28.390,28.926,29.364,28.830,29.254,30.226,28.679,28.380
2019/11/23 11:43:54,4.961,28.360,28.970,29.256,28.825,29.369,30.085,28.645,28.392
2019/11/23 11:44:54,4.961,28.350,28.839,29.160,28.818,29.033,29.457,28.691,28.448
2019/11/23 11:45:55,4.961,28.395,28.871,29.178,28.850,29.009,29.012,28.723,28.512
2019/11/23 11:46:55,4.961,28.344,28.876,29.113,28.711,28.816,28.679,28.742,28.464
2019/11/23 11:47:55,4.961,28.262,28.744,29.076,28.533,28.674,28.301,28.571,28.244
2019/11/23 11:48:56,4.961,28.076,28.719,28.853,28.452,28.448,28.181,28.388,28.100
2019/11/23 11:49:56,4.961,27.991,28.642,28.839,28.385,28.286,28.055,28.241,27.981
2019/11/23 11:50:57,4.961,27.911,28.737,28.822,28.371,28.301,28.265,28.156,27.862
2019/11/23 11:51:57,4.961,27.865,28.656,28.723,28.308,28.206,28.315,28.027,27.781
2019/11/23 11:52:57,4.961,28.065,28.688,28.984,28.526,28.490,28.497,28.371,27.984
2019/11/23 11:53:58,4.961,28.034,28.695,28.924,28.522,28.501,28.593,28.329,27.935
2019/11/23 11:54:58,4.961,28.179,28.809,29.017,28.658,28.700,28.714,28.503,28.084
2019/11/23 11:55:59,4.961,28.160,28.846,29.009,28.698,28.723,28.688,28.459,28.114
2019/11/23 11:56:59,4.961,27.848,28.825,28.684,28.564,28.438,28.459,28.255,27.904
2019/11/23 11:57:59,4.961,28.107,28.906,28.889,28.522,28.688,28.483,28.931,28.027
2019/11/23 11:59:0,4.961,28.475,29.169,29.307,28.904,29.251,28.707,29.654,28.520
2019/11/23 12:0:0,4.961,28.469,29.107,29.136,28.896,29.160,28.645,29.312,28.610
2019/11/23 12:1:0,4.961,28.552,29.095,29.166,28.964,29.339,28.718,29.141,28.696
2019/11/23 12:2:1,4.961,28.462,29.054,29.090,28.952,29.167,28.663,28.903,28.674
2019/11/23 12:3:1,4.961,28.413,29.037,29.083,28.748,29.086,28.589,28.638,28.462
2019/11/23 12:4:2,4.961,28.471,29.120,29.088,28.883,28.989,28.605,28.689,28.682
2019/11/23 12:5:2,4.961,28.420,29.178,29.083,29.019,28.980,28.741,28.656,28.786
2019/11/23 12:6:3,4.961,28.343,29.178,28.892,28.874,28.924,28.624,28.452,28.593
2019/11/23 12:7:3,4.961,28.397,29.134,28.915,28.862,28.996,28.675,28.439,28.644
2019/11/23 12:8:3,4.961,28.415,29.145,28.837,28.880,28.785,28.584,28.376,28.601
2019/11/23 12:9:4,4.961,28.125,28.913,28.635,28.656,28.195,28.346,28.002,28.367
2019/11/23 12:10:4,4.961,28.258,28.836,28.698,28.642,28.483,28.469,28.251,28.427
2019/11/23 12:11:4,4.961,28.505,28.829,28.987,28.800,28.867,28.614,28.607,28.659
2019/11/23 12:12:5,4.961,28.483,28.899,29.019,28.839,28.843,28.705,28.663,28.674
2019/11/23 12:13:5,4.961,28.505,28.878,28.938,28.867,28.793,28.733,28.497,28.670
2019/11/23 12:14:6,4.961,28.601,29.190,29.070,28.936,28.982,29.254,28.675,28.852
2019/11/23 12:15:6,4.961,28.527,28.922,29.067,28.986,28.756,29.173,28.545,28.802
2019/11/23 12:16:6,4.961,28.531,29.053,28.961,29.031,28.629,29.399,28.496,28.707
2019/11/23 12:17:7,4.961,28.577,29.226,29.162,29.212,28.873,29.626,28.809,28.887
2019/11/23 12:18:7,4.961,28.615,29.279,29.190,29.236,28.873,29.728,28.837,28.919
2019/11/23 12:19:8,4.961,28.753,29.318,29.385,29.424,29.109,29.874,29.106,29.190
2019/11/23 12:20:8,4.961,28.622,29.342,29.226,29.385,28.866,30.002,28.922,29.215
2019/11/23 12:21:8,4.961,28.482,29.399,29.088,29.360,28.869,30.233,28.742,29.240
2019/11/23 12:22:9,4.961,28.510,29.562,29.159,29.339,28.739,30.479,28.788,29.215
2019/11/23 12:23:9,4.961,28.418,29.495,29.042,29.187,28.520,30.986,28.598,29.190
2019/11/23 12:24:10,4.961,28.443,29.388,28.862,29.074,28.492,31.157,28.644,29.091
2019/11/23 12:25:10,4.961,28.341,29.258,28.608,28.904,28.200,31.115,28.383,28.890
2019/11/23 12:26:10,4.961,28.499,29.311,28.696,28.897,28.257,31.455,28.563,28.926
2019/11/23 12:27:11,4.961,28.587,29.526,28.806,29.056,28.408,31.437,28.792,29.053
2019/11/23 12:28:11,4.961,28.225,29.169,28.274,28.492,28.225,31.430,28.506,28.541
2019/11/23 12:29:12,4.961,27.839,29.173,28.155,28.478,27.930,31.588,28.302,28.429
2019/11/23 12:30:12,4.961,28.672,29.849,29.077,29.039,28.725,32.107,29.392,29.077
2019/11/23 12:31:12,4.961,28.915,29.984,29.395,29.300,29.014,32.121,29.899,29.619
2019/11/23 12:32:13,4.961,28.718,29.704,29.254,29.307,28.827,31.977,29.835,29.782
2019/11/23 12:33:13,4.961,28.531,29.704,28.926,28.799,28.679,31.941,29.838,29.360
2019/11/23 12:34:14,4.963,27.871,28.735,28.165,28.158,27.895,31.160,29.647,28.577
2019/11/23 12:35:14,4.961,27.944,29.159,28.334,28.116,28.007,31.703,29.824,28.943
2019/11/23 12:36:14,4.961,28.725,30.037,29.349,28.911,28.926,32.353,31.150,29.870
2019/11/23 12:37:15,4.961,29.090,30.331,29.606,29.281,29.270,32.830,31.576,30.288
2019/11/23 12:38:15,4.961,28.910,30.284,29.429,29.273,28.994,32.583,31.461,30.363
2019/11/23 12:39:15,4.961,28.892,30.306,29.401,29.380,28.857,32.427,31.371,30.406
2019/11/23 12:40:16,4.961,28.490,30.007,28.882,29.150,28.497,31.961,30.680,30.299
2019/11/23 12:41:16,4.961,28.702,30.075,29.235,29.334,28.758,31.874,31.159,30.748
2019/11/23 12:42:17,4.961,28.674,30.146,29.245,29.617,28.765,31.979,31.324,31.177
2019/11/23 12:43:17,4.961,28.769,30.153,29.355,29.776,28.882,32.181,31.543,31.511
2019/11/23 12:44:17,4.961,28.815,30.366,29.521,29.801,29.164,32.510,31.835,31.856
2019/11/23 12:45:18,4.961,28.836,30.000,29.419,29.812,28.973,32.427,31.482,32.159
2019/11/23 12:46:18,4.961,28.543,30.046,29.125,29.670,28.737,31.774,31.576,31.493
2019/11/23 12:47:19,4.961,28.755,30.228,29.532,29.702,28.874,31.950,31.666,31.407
2019/11/23 12:48:19,4.961,29.122,30.723,30.463,30.046,29.259,32.337,32.261,32.026
2019/11/23 12:49:19,4.960,29.127,30.821,30.586,30.340,29.311,32.375,32.360,32.216
2019/11/23 12:50:20,4.961,29.164,30.873,30.830,30.466,29.330,32.384,32.308,32.210
2019/11/23 12:51:20,4.961,28.526,30.210,29.964,30.142,28.741,31.918,31.184,31.482
2019/11/23 12:52:21,4.961,28.663,30.324,30.455,30.220,28.839,31.853,31.446,31.781
2019/11/23 12:53:21,4.961,27.891,29.689,29.123,29.434,27.986,30.928,30.682,30.585
2019/11/23 12:54:21,4.961,28.741,30.430,30.011,29.979,28.973,31.141,32.109,31.174
2019/11/23 12:55:22,4.961,28.783,30.352,29.759,30.238,29.012,30.869,32.177,31.188
2019/11/23 12:56:22,4.961,28.453,30.187,29.353,30.048,28.626,30.857,31.757,30.746
2019/11/23 12:57:23,4.961,27.912,29.828,28.788,29.498,28.042,30.325,30.936,29.952
2019/11/23 12:58:23,4.961,28.415,30.664,29.495,29.917,28.612,30.775,31.642,30.172
2019/11/23 12:59:23,4.961,29.005,30.702,30.220,30.552,29.252,31.195,32.271,30.855
2019/11/23 13:0:24,4.961,28.956,30.459,30.203,30.680,29.263,30.919,31.957,30.923
2019/11/23 13:1:24,4.961,28.779,30.548,30.181,30.659,29.037,30.691,31.626,31.016
2019/11/23 13:2:25,4.961,28.765,30.744,30.299,30.659,29.097,30.495,32.112,31.020
2019/11/23 13:3:25,4.961,28.793,30.598,30.377,30.349,29.132,30.448,32.271,31.124
2019/11/23 13:4:25,4.961,28.656,30.309,30.203,30.612,28.952,30.220,31.882,31.220
2019/11/23 13:5:26,4.961,28.603,30.306,30.231,30.570,28.977,29.989,31.745,31.102
2019/11/23 13:6:26,4.961,28.462,29.996,30.338,30.491,28.663,29.730,31.443,31.202
2019/11/23 13:7:26,4.961,28.313,29.952,30.389,30.429,28.570,29.537,31.046,30.957
2019/11/23 13:8:27,4.961,28.457,29.888,30.368,30.236,28.746,29.410,31.168,30.975
2019/11/23 13:9:27,4.961,28.487,30.174,30.534,30.295,28.818,29.489,31.242,31.113
2019/11/23 13:10:28,4.961,28.499,30.155,31.477,30.048,28.897,29.374,31.459,30.718
2019/11/23 13:11:28,4.962,28.424,30.177,31.478,30.216,28.871,29.295,31.194,30.512
2019/11/23 13:12:28,4.961,28.232,29.757,30.728,30.101,28.492,29.024,30.625,30.194
2019/11/23 13:13:29,4.961,27.592,29.535,29.627,29.695,27.753,28.413,29.844,30.025
2019/11/23 13:14:29,4.961,27.539,29.737,29.634,29.500,27.644,28.315,29.709,30.178
2019/11/23 13:15:30,4.961,27.895,30.027,29.853,29.661,28.109,28.622,30.133,30.871
2019/11/23 13:16:30,4.961,28.626,30.578,30.839,30.211,29.063,29.102,30.961,31.793
2019/11/23 13:17:30,4.961,28.534,30.614,30.418,30.194,28.802,29.183,30.657,32.226
2019/11/23 13:18:31,4.961,28.626,30.632,30.607,30.297,29.024,29.300,30.918,32.190
2019/11/23 13:19:31,4.961,28.707,30.493,30.094,30.578,29.028,29.378,30.646,32.306
2019/11/23 13:20:32,4.961,28.626,30.475,30.087,30.635,28.844,29.360,30.536,32.498
2019/11/23 13:21:32,4.961,28.679,30.625,29.902,30.532,28.781,29.353,30.486,32.179
2019/11/23 13:22:32,4.961,28.957,31.014,30.379,30.682,29.208,29.516,30.789,32.356
2019/11/23 13:23:33,4.961,28.873,30.810,30.098,30.546,29.046,29.212,30.119,32.172
2019/11/23 13:24:33,4.961,28.774,30.707,29.640,30.158,28.979,29.335,29.530,31.865
2019/11/23 13:25:34,4.961,28.619,30.482,29.654,30.172,28.763,29.173,29.152,31.656
2019/11/23 13:26:34,4.961,28.677,30.430,29.592,30.334,28.677,29.100,29.044,31.195
2019/11/23 13:27:34,4.961,28.793,30.944,29.883,30.441,28.779,29.164,29.044,30.873
2019/11/23 13:28:35,4.961,29.146,31.088,30.562,30.676,29.256,29.380,29.397,31.134
2019/11/23 13:29:35,4.961,29.296,31.075,30.618,30.828,29.381,29.374,29.367,30.896
2019/11/23 13:30:35,4.961,29.083,30.798,30.466,30.744,29.100,29.298,29.079,30.594
2019/11/23 13:31:36,4.961,29.307,31.129,30.746,30.825,29.268,29.403,29.279,30.618
2019/11/23 13:32:36,4.961,29.240,31.168,30.868,30.700,29.349,29.445,29.130,30.550
2019/11/23 13:33:37,4.961,29.212,30.839,30.757,30.685,29.289,29.349,29.166,30.432
2019/11/23 13:34:37,4.961,29.183,30.832,30.921,30.735,29.201,29.212,29.190,30.464
2019/11/23 13:35:37,4.961,29.263,30.952,30.959,30.837,29.270,29.358,29.295,30.537
2019/11/23 13:36:38,4.961,29.160,30.844,31.328,30.552,29.273,29.037,29.065,30.153
2019/11/23 13:37:38,4.961,28.869,30.653,30.818,30.414,29.017,28.844,28.830,30.041
2019/11/23 13:38:39,4.961,28.942,30.626,30.666,30.427,29.054,28.882,28.970,30.323
2019/11/23 13:39:39,4.961,28.802,30.493,30.818,30.187,29.056,28.774,28.781,30.030
2019/11/23 13:40:39,4.961,28.637,30.825,30.975,30.172,28.894,28.827,28.686,30.083
2019/11/23 13:41:40,4.961,28.515,30.505,30.984,30.185,28.726,28.702,28.540,30.050
2019/11/23 13:42:40,4.963,28.327,30.314,30.556,29.760,28.587,28.644,28.387,29.788
2019/11/23 13:43:41,4.961,28.297,30.245,30.395,29.872,28.593,28.575,28.360,29.890
2019/11/23 13:44:41,4.961,28.378,30.462,30.623,29.861,28.712,28.674,28.497,30.011
2019/11/23 13:45:41,4.961,28.286,30.370,30.146,29.613,28.568,28.638,28.388,29.840
2019/11/23 13:46:42,4.961,28.135,30.160,29.355,29.670,28.258,28.554,28.241,29.769
2019/11/23 13:47:42,4.961,27.855,30.099,28.829,29.369,27.953,28.438,27.893,29.549
2019/11/23 13:48:43,4.961,28.844,30.910,29.902,30.208,29.067,29.187,29.148,30.482
2019/11/23 13:49:43,4.961,28.578,30.723,29.624,30.316,28.723,29.044,28.793,30.616
2019/11/23 13:50:43,4.961,28.871,30.734,29.603,30.323,29.023,29.284,29.125,30.823
2019/11/23 13:51:44,4.961,28.318,30.562,29.182,30.071,28.462,29.189,28.420,30.395
2019/11/23 13:52:44,4.961,27.991,29.808,28.642,29.500,28.111,28.751,28.107,30.078
2019/11/23 13:53:45,4.961,28.309,30.297,29.049,29.686,28.446,29.042,28.492,30.479
2019/11/23 13:54:45,4.961,28.681,30.612,29.422,29.954,28.783,29.256,28.829,30.876
2019/11/23 13:55:45,4.961,29.385,30.910,30.436,30.721,29.551,29.594,29.665,31.646
2019/11/23 13:56:46,4.961,29.026,30.370,30.178,30.552,29.097,29.401,29.136,31.515
2019/11/23 13:57:46,4.961,28.813,30.005,29.966,30.190,28.813,29.063,28.890,30.939
2019/11/23 13:58:46,4.961,28.044,29.659,29.079,29.323,27.998,28.702,27.995,29.957
2019/11/23 13:59:47,4.961,28.455,30.210,29.744,29.620,28.508,29.009,28.568,30.163
2019/11/23 14:0:47,4.961,29.088,30.571,30.561,30.201,29.145,29.282,29.247,30.660
2019/11/23 14:1:48,4.961,28.508,29.663,30.018,29.790,28.501,28.762,28.536,30.003
2019/11/23 14:2:48,4.961,28.304,29.759,30.288,29.691,28.357,28.557,28.350,29.932
2019/11/23 14:3:48,4.961,28.125,29.422,30.117,29.514,28.156,28.290,28.195,29.822
2019/11/23 14:4:49,4.961,28.104,29.394,29.986,29.355,28.125,28.237,28.153,29.769
2019/11/23 14:5:49,4.961,27.699,29.233,29.353,29.091,27.751,28.028,27.772,29.537
2019/11/23 14:6:50,4.961,28.020,29.642,29.734,29.122,28.097,28.234,28.100,29.759
2019/11/23 14:7:50,4.961,28.163,29.815,29.744,29.242,28.329,28.554,28.318,29.975
2019/11/23 14:8:51,4.961,28.420,29.890,29.762,29.348,28.586,28.741,28.550,30.139
2019/11/23 14:9:51,4.961,28.427,29.911,29.854,29.511,28.603,28.871,28.512,30.338
2019/11/23 14:10:51,4.961,28.547,29.865,29.727,29.553,28.755,28.896,28.607,30.430
2019/11/23 14:11:52,4.961,28.339,29.486,29.256,29.309,28.476,28.702,28.290,30.096
2019/11/23 14:12:52,4.961,28.304,29.560,29.136,29.238,28.448,28.741,28.293,30.167
2019/11/23 14:13:52,4.963,27.997,29.470,28.647,28.968,27.923,28.419,27.776,30.172
2019/11/23 14:14:53,4.961,27.919,29.303,28.190,28.584,27.916,28.141,27.758,30.023
2019/11/23 14:15:53,4.961,27.969,29.321,28.454,28.792,27.898,28.116,27.818,30.247
2019/11/23 14:16:54,4.961,27.983,29.226,28.257,28.682,27.856,28.028,27.744,30.019
2019/11/23 14:17:54,4.961,27.779,29.144,27.905,28.443,27.688,27.965,27.597,30.073
2019/11/23 14:18:54,4.961,27.569,28.774,27.614,28.239,27.520,27.793,27.331,29.735
2019/11/23 14:19:55,4.963,28.190,29.604,28.366,28.675,28.130,28.331,27.972,30.464
2019/11/23 14:20:55,4.961,28.313,29.441,28.496,28.894,28.264,28.415,28.120,30.710
2019/11/23 14:21:56,4.961,28.475,29.505,28.563,28.986,28.373,28.503,28.232,30.407
2019/11/23 14:22:56,4.961,28.622,29.569,28.827,29.095,28.640,28.644,28.408,30.464
2019/11/23 14:23:56,4.961,28.353,29.076,28.290,28.797,28.378,28.220,28.037,29.890
2019/11/23 14:24:57,4.961,28.144,29.067,28.327,28.693,28.183,28.250,27.793,29.548
2019/11/23 14:25:57,4.961,28.048,28.896,28.185,28.564,28.055,28.030,27.742,29.224
2019/11/23 14:26:57,4.961,28.134,28.908,28.225,28.721,28.081,28.088,27.955,29.127
2019/11/23 14:27:58,4.961,27.767,28.776,27.763,28.445,27.841,27.984,27.613,28.663
2019/11/23 14:28:58,4.961,27.081,28.195,27.011,27.816,27.161,27.550,26.959,28.097
2019/11/23 14:29:59,4.961,27.287,28.860,27.578,27.932,27.424,27.711,27.284,28.209
2019/11/23 14:30:59,4.961,27.181,28.475,27.132,27.692,27.369,27.685,27.167,27.962
2019/11/23 14:31:59,4.961,27.116,28.515,27.284,27.672,27.375,27.732,27.088,27.728
2019/11/23 14:33:0,4.961,27.676,29.107,28.065,28.283,27.904,28.195,27.813,28.283
2019/11/23 14:34:0,4.961,27.643,28.908,27.997,28.394,27.839,28.176,27.709,28.373
2019/11/23 14:35:1,4.961,27.564,28.832,27.904,28.297,27.753,28.195,27.644,28.171
2019/11/23 14:36:1,4.961,27.380,28.763,27.499,28.141,27.695,28.067,27.538,27.937
2019/11/23 14:37:2,4.961,26.590,27.828,26.716,27.443,26.880,27.573,26.615,27.355
2019/11/23 14:38:2,4.961,26.999,28.359,27.338,27.755,27.265,27.744,27.083,27.639
2019/11/23 14:39:2,4.961,27.627,28.688,27.939,28.244,27.911,28.153,27.760,28.114
2019/11/23 14:40:3,4.961,26.863,28.200,26.929,27.723,27.058,27.927,26.929,27.534
2019/11/23 14:41:3,4.961,27.447,28.806,27.692,27.979,27.748,28.197,27.555,27.884
2019/11/23 14:42:3,4.961,27.707,29.026,28.079,28.301,27.858,28.374,27.767,28.202
2019/11/23 14:43:4,4.961,27.814,29.197,28.099,28.362,28.049,28.524,27.867,28.214
2019/11/23 14:44:4,4.961,27.648,28.934,27.862,28.308,27.823,28.487,27.620,28.153
2019/11/23 14:45:5,4.963,27.498,28.949,27.634,28.122,27.694,28.547,27.421,28.020
2019/11/23 14:46:5,4.961,27.784,29.001,27.970,28.272,27.932,28.631,27.742,28.227
2019/11/23 14:47:5,4.961,27.918,29.037,28.079,28.420,28.006,28.705,27.848,28.315
2019/11/23 14:48:6,4.961,27.879,29.153,28.048,28.550,27.988,28.783,27.799,28.431
2019/11/23 14:49:6,4.961,27.418,28.876,27.629,28.232,27.398,28.408,27.233,28.049
2019/11/23 14:50:7,4.961,27.181,28.904,27.383,27.927,27.265,28.053,26.978,27.657
2019/11/23 14:51:7,4.961,26.901,28.644,27.055,27.653,26.999,27.622,26.716,27.391
2019/11/23 14:52:7,4.961,26.978,28.795,27.286,27.751,27.062,27.681,26.898,27.625
2019/11/23 14:53:8,4.962,26.662,28.476,26.903,27.508,26.753,27.354,26.550,27.273
2019/11/23 14:54:8,4.962,26.575,28.445,26.826,27.315,26.704,27.120,26.536,27.144
2019/11/23 14:55:8,4.962,26.620,28.389,26.924,27.333,26.732,27.123,26.561,27.130
2019/11/23 14:56:9,4.962,26.610,28.311,26.812,27.284,26.756,26.980,26.585,27.088
2019/11/23 14:57:9,4.962,26.550,28.424,26.774,27.214,26.669,26.868,26.519,26.969
2019/11/23 14:58:10,4.962,26.596,28.223,26.767,27.315,26.795,26.913,26.655,27.057
2019/11/23 14:59:10,4.962,26.735,28.462,27.011,27.385,26.976,26.994,26.802,27.161
2019/11/23 15:0:11,4.962,26.639,28.078,26.940,27.170,26.915,26.636,26.563,26.877
2019/11/23 15:1:11,4.962,26.299,27.886,26.620,26.934,26.613,26.547,26.219,26.571
2019/11/23 15:2:11,4.962,26.246,27.695,26.587,26.975,26.430,26.510,26.273,26.591
2019/11/23 15:3:12,4.962,25.964,27.618,26.284,26.765,26.110,26.322,25.915,26.364
2019/11/23 15:4:12,4.962,26.058,27.664,26.364,26.762,26.301,26.406,26.096,26.361
2019/11/23 15:5:13,4.962,26.207,27.727,26.584,26.887,26.507,26.521,26.319,26.556
2019/11/23 15:6:13,4.962,26.148,27.625,26.559,26.905,26.361,26.538,26.242,26.580
2019/11/23 15:7:13,4.962,26.054,27.534,26.381,26.741,26.235,26.448,26.078,26.371
2019/11/23 15:8:14,4.962,26.113,27.681,26.451,26.789,26.378,26.573,26.200,26.413
2019/11/23 15:9:14,4.962,26.158,27.471,26.521,26.800,26.465,26.615,26.273,26.500
2019/11/23 15:10:14,4.962,25.991,27.335,26.406,26.716,26.211,26.563,26.030,26.381
2019/11/23 15:11:15,4.962,25.981,27.335,26.378,26.650,26.266,26.517,26.075,26.343
2019/11/23 15:12:15,4.962,25.882,27.081,26.317,26.610,26.164,26.366,25.941,26.345
2019/11/23 15:13:16,4.962,25.786,27.030,26.270,26.496,26.040,26.273,25.890,26.287
2019/11/23 15:14:16,4.962,25.673,26.875,26.070,26.348,25.958,26.223,25.718,26.077
2019/11/23 15:15:16,4.962,25.628,26.840,26.000,26.192,25.972,26.115,25.715,26.073
2019/11/23 15:16:17,4.964,25.721,26.905,26.045,26.212,26.017,26.191,25.787,26.121
2019/11/23 15:17:17,4.962,26.209,27.494,26.540,26.589,26.533,26.694,26.355,26.589
2019/11/23 15:18:18,4.962,26.629,27.972,26.982,26.978,27.009,27.135,26.793,26.996
2019/11/23 15:19:18,4.962,26.936,28.123,27.342,27.289,27.300,27.408,27.069,27.356
2019/11/23 15:20:18,4.962,26.458,27.450,26.755,26.933,26.793,27.020,26.469,26.852
2019/11/23 15:21:19,4.962,25.819,27.120,26.112,26.474,26.157,26.491,25.781,26.362
2019/11/23 15:22:19,4.962,25.958,27.193,26.073,26.369,26.240,26.523,25.990,26.436
2019/11/23 15:23:20,4.962,26.240,27.455,26.453,26.572,26.509,26.718,26.352,26.798
2019/11/23 15:24:20,4.962,26.537,27.760,26.767,26.826,26.798,26.966,26.620,27.050
2019/11/23 15:25:20,4.962,26.694,27.886,26.927,27.036,26.941,27.179,26.770,27.242
2019/11/23 15:26:21,4.962,26.729,27.872,26.886,27.057,26.997,27.176,26.840,27.322
2019/11/23 15:27:21,4.962,27.065,28.134,27.286,27.226,27.317,27.415,27.163,27.541
2019/11/23 15:28:22,4.962,26.530,27.606,26.840,27.060,26.770,26.969,26.526,27.141
2019/11/23 15:29:22,4.962,26.345,27.462,26.460,26.596,26.617,26.788,26.338,26.879
2019/11/23 15:30:22,4.962,26.488,27.501,26.655,26.791,26.662,26.854,26.523,27.022
2019/11/23 15:31:23,4.962,26.854,27.967,27.102,27.137,27.015,27.235,26.917,27.343
2019/11/23 15:32:23,4.962,27.011,27.981,27.144,27.343,27.249,27.389,27.085,27.490
2019/11/23 15:33:23,4.962,26.896,27.883,27.078,27.319,27.092,27.350,26.927,27.462
