treatment: moderate
timestamp, Vin, m6_bottom, m6_top, m7_bottom, m7_top, m10_bottom, m10_top, m11_bottom, m11_top
2019/10/24 23:8:13,4.969,16.427,16.056,17.029,14.920,16.593,16.056,16.642,16.537
2019/10/24 23:8:43,4.969,16.452,16.067,16.980,14.988,16.565,16.106,16.727,16.515
2019/10/24 23:9:14,4.969,16.420,16.162,16.955,14.959,16.554,16.102,16.695,16.540
2019/10/24 23:9:44,4.969,16.498,16.134,17.107,14.924,16.660,16.081,16.663,16.519
2019/10/24 23:10:15,4.969,16.487,16.187,16.973,15.024,16.706,16.159,16.734,16.589
2019/10/24 23:10:45,4.969,16.529,16.244,17.001,15.084,16.741,16.191,16.734,16.632
2019/10/24 23:11:15,4.969,16.519,16.286,16.787,15.066,16.748,16.198,16.762,16.614
2019/10/24 23:11:46,4.969,16.551,16.272,16.853,15.088,16.744,16.208,16.811,16.621
2019/10/24 23:12:16,4.969,16.589,16.385,17.198,15.134,16.762,16.258,16.713,16.663
2019/10/24 23:12:46,4.969,16.501,16.328,16.804,15.120,16.706,16.230,16.762,16.639
2019/10/24 23:13:17,4.969,16.568,16.378,16.846,15.155,16.741,16.254,16.780,16.649
2019/10/24 23:13:47,4.969,16.614,16.272,17.152,15.134,16.720,16.233,16.706,16.653
2019/10/24 23:14:17,4.969,16.544,16.120,16.790,14.974,16.649,16.021,16.808,16.512
2019/10/24 23:14:48,4.969,16.554,16.141,16.776,14.942,16.653,16.032,16.815,16.558
2019/10/24 23:15:18,4.970,16.579,16.297,17.163,15.042,16.685,16.145,16.696,16.569
2019/10/24 23:15:48,4.969,16.611,16.233,17.149,15.095,16.699,16.226,16.677,16.618
2019/10/24 23:16:19,4.969,16.618,16.215,17.114,15.098,16.695,16.240,16.758,16.674
2019/10/24 23:16:49,4.969,16.611,16.205,17.029,15.109,16.692,16.237,16.766,16.670
2019/10/24 23:17:19,4.969,16.540,16.194,16.889,15.155,16.628,16.208,16.744,16.660
2019/10/24 23:17:50,4.970,16.514,16.161,16.863,15.086,16.644,16.182,16.789,16.585
2019/10/24 23:18:20,4.970,16.546,16.176,17.109,15.052,16.603,16.172,16.596,16.546
2019/10/24 23:18:50,4.969,16.424,16.131,16.994,14.913,16.455,15.982,16.473,16.371
2019/10/24 23:19:21,4.969,16.501,16.003,17.089,14.945,16.519,16.025,16.505,16.395
2019/10/24 23:19:51,4.970,16.489,16.108,16.736,14.944,16.567,15.991,16.644,16.422
2019/10/24 23:20:22,4.969,16.522,16.212,16.991,14.924,16.547,16.021,16.544,16.441
2019/10/24 23:20:52,4.969,16.533,16.081,17.096,14.927,16.484,16.010,16.547,16.491
2019/10/24 23:21:22,4.969,16.452,15.897,16.685,14.820,16.473,15.887,16.646,16.406
2019/10/24 23:21:53,4.969,16.445,16.109,16.706,14.888,16.537,15.964,16.702,16.487
2019/10/24 23:22:23,4.970,16.366,15.928,16.919,14.680,16.317,15.761,16.465,16.281
2019/10/24 23:22:53,4.970,16.341,15.960,16.996,14.701,16.486,15.811,16.458,16.331
2019/10/24 23:23:24,4.969,16.427,15.993,16.941,14.817,16.589,15.933,16.544,16.427
2019/10/24 23:23:54,4.969,16.431,16.159,16.748,15.006,16.681,16.092,16.621,16.462
2019/10/24 23:24:24,4.969,16.512,16.268,17.071,15.031,16.692,16.184,16.607,16.551
2019/10/24 23:24:55,4.969,16.526,16.187,16.945,15.123,16.720,16.233,16.663,16.568
2019/10/24 23:25:25,4.970,16.489,16.313,17.021,15.076,16.687,16.239,16.648,16.599
2019/10/24 23:25:55,4.969,16.494,16.275,17.121,14.935,16.653,16.141,16.642,16.561
2019/10/24 23:26:26,4.969,16.512,16.381,17.043,14.984,16.737,16.191,16.685,16.589
2019/10/24 23:26:56,4.969,16.547,16.395,17.184,15.052,16.783,16.293,16.685,16.660
2019/10/24 23:27:26,4.969,16.508,16.268,16.846,15.113,16.730,16.244,16.639,16.603
2019/10/24 23:27:57,4.969,16.427,16.254,17.019,14.952,16.561,16.131,16.572,16.498
2019/10/24 23:28:27,4.969,16.304,15.862,16.720,14.699,16.420,15.880,16.625,16.402
2019/10/24 23:28:57,4.969,16.272,16.074,16.772,14.681,16.417,15.926,16.621,16.417
2019/10/24 23:29:28,4.969,16.328,16.095,16.987,14.724,16.484,15.986,16.586,16.491
2019/10/24 23:29:58,4.969,16.378,16.088,17.043,14.785,16.529,16.056,16.628,16.558
2019/10/24 23:30:28,4.969,16.286,15.880,17.012,14.642,16.452,15.876,16.642,16.441
2019/10/24 23:30:59,4.969,16.247,15.968,16.667,14.667,16.487,15.872,16.699,16.441
2019/10/24 23:31:29,4.970,16.306,16.037,16.873,14.744,16.465,15.956,16.458,16.369
2019/10/24 23:32:0,4.970,16.278,15.875,16.585,14.798,16.479,15.949,16.532,16.338
2019/10/24 23:32:30,4.969,16.233,15.936,16.529,14.713,16.385,15.851,16.424,16.230
2019/10/24 23:33:0,4.969,16.258,15.869,16.558,14.663,16.385,15.770,16.512,16.198
2019/10/24 23:33:31,4.970,16.331,15.953,16.704,14.716,16.391,15.797,16.599,16.274
2019/10/24 23:34:1,4.970,16.269,15.866,16.611,14.696,16.403,15.816,16.678,16.371
2019/10/24 23:34:31,4.969,16.321,16.078,16.702,14.806,16.537,15.957,16.727,16.494
2019/10/24 23:35:2,4.970,16.324,15.967,16.996,14.723,16.444,15.935,16.644,16.493
2019/10/24 23:35:32,4.969,16.346,16.088,16.751,14.838,16.635,16.056,16.780,16.558
2019/10/24 23:36:2,4.970,16.384,16.302,16.898,14.923,16.655,16.161,16.669,16.588
2019/10/24 23:36:33,4.969,16.402,16.138,16.973,14.949,16.600,16.134,16.561,16.551
2019/10/24 23:37:3,4.970,16.412,16.161,16.975,14.958,16.623,16.151,16.574,16.539
2019/10/24 23:37:33,4.969,16.455,16.304,16.868,15.027,16.702,16.219,16.628,16.561
2019/10/24 23:38:4,4.969,16.462,16.297,17.054,15.073,16.639,16.268,16.614,16.600
2019/10/24 23:38:34,4.970,16.472,16.278,17.017,15.040,16.616,16.235,16.627,16.606
2019/10/24 23:39:4,4.969,16.452,16.184,16.801,14.967,16.621,16.184,16.730,16.600
2019/10/24 23:39:35,4.969,16.395,16.162,16.766,14.952,16.611,16.138,16.727,16.603
2019/10/24 23:40:5,4.969,16.417,16.258,16.977,14.942,16.596,16.162,16.611,16.582
2019/10/24 23:40:36,4.969,16.395,16.272,17.050,14.992,16.593,16.201,16.589,16.603
2019/10/24 23:41:6,4.969,16.392,16.247,16.755,15.045,16.653,16.237,16.677,16.611
2019/10/24 23:41:36,4.969,16.434,16.226,17.040,15.091,16.596,16.251,16.491,16.508
2019/10/24 23:42:7,4.969,16.395,16.268,16.984,15.052,16.565,16.215,16.533,16.533
2019/10/24 23:42:37,4.970,16.433,16.267,16.965,15.037,16.578,16.179,16.493,16.496
2019/10/24 23:43:7,4.970,16.422,16.235,16.901,14.987,16.528,16.108,16.465,16.496
2019/10/24 23:43:38,4.969,16.417,16.194,16.702,14.952,16.572,16.081,16.533,16.434
2019/10/24 23:44:8,4.969,16.395,16.056,16.688,14.924,16.529,16.021,16.579,16.459
2019/10/24 23:44:38,4.969,16.392,16.056,16.677,14.935,16.491,16.071,16.586,16.477
2019/10/24 23:45:9,4.969,16.360,16.120,16.938,14.924,16.441,16.092,16.462,16.484
2019/10/24 23:45:39,4.969,16.332,16.060,16.920,14.852,16.448,16.074,16.445,16.466
2019/10/24 23:46:9,4.969,16.350,16.134,16.889,14.970,16.473,16.124,16.431,16.420
2019/10/24 23:46:40,4.970,16.334,15.861,16.687,14.755,16.369,15.871,16.514,16.267
2019/10/24 23:47:10,4.970,16.253,15.708,16.768,14.573,16.257,15.719,16.444,16.189
2019/10/24 23:47:40,4.969,16.350,16.049,16.889,14.717,16.455,15.858,16.484,16.290
2019/10/24 23:48:11,4.969,16.336,15.848,16.547,14.588,16.417,15.741,16.575,16.293
2019/10/24 23:48:41,4.970,16.380,15.907,16.937,14.540,16.465,15.772,16.496,16.324
2019/10/24 23:49:11,4.970,16.408,16.172,16.884,14.676,16.581,15.871,16.528,16.415
2019/10/24 23:49:42,4.970,16.409,16.020,16.983,14.752,16.529,15.907,16.529,16.441
2019/10/24 23:50:12,4.969,16.473,16.099,16.952,14.799,16.547,15.933,16.529,16.466
2019/10/24 23:50:42,4.969,16.561,16.219,17.001,14.959,16.625,16.053,16.529,16.466
2019/10/24 23:51:13,4.969,16.551,16.314,16.945,15.002,16.677,16.099,16.611,16.505
2019/10/24 23:51:43,4.969,16.544,16.223,16.941,15.120,16.688,16.212,16.635,16.544
2019/10/24 23:52:14,4.969,16.427,16.159,16.628,14.995,16.600,16.131,16.589,16.473
2019/10/24 23:52:44,4.970,16.444,16.140,16.637,15.044,16.588,16.112,16.599,16.429
2019/10/24 23:53:14,4.969,16.448,16.194,16.611,15.063,16.621,16.162,16.635,16.487
2019/10/24 23:53:45,4.970,16.444,16.193,17.046,15.008,16.521,16.112,16.479,16.451
2019/10/24 23:54:15,4.969,16.332,16.088,16.769,14.831,16.441,15.947,16.491,16.328
2019/10/24 23:54:45,4.970,16.348,16.048,16.553,14.816,16.525,15.931,16.549,16.324
2019/10/24 23:55:16,4.970,16.447,16.069,17.039,14.894,16.521,16.037,16.472,16.387
2019/10/24 23:55:46,4.970,16.415,16.020,16.585,14.891,16.578,16.076,16.567,16.429
2019/10/24 23:56:16,4.970,16.394,16.147,16.634,14.844,16.570,16.052,16.585,16.444
2019/10/24 23:56:47,4.970,16.461,16.309,16.764,14.962,16.711,16.161,16.630,16.518
2019/10/24 23:57:17,4.970,16.458,16.309,16.996,15.033,16.651,16.228,16.623,16.588
2019/10/24 23:57:47,4.970,16.461,16.214,16.771,14.969,16.620,16.136,16.687,16.570
2019/10/24 23:58:18,4.970,16.391,16.225,16.606,14.880,16.556,16.076,16.655,16.525
2019/10/24 23:58:48,4.970,16.422,16.211,16.961,14.958,16.553,16.105,16.472,16.493
2019/10/24 23:59:18,4.970,16.369,16.175,16.947,14.958,16.514,16.066,16.454,16.468
2019/10/24 23:59:49,4.970,16.348,16.186,16.856,15.026,16.486,16.066,16.451,16.408
2019/10/25 0:0:19,4.970,16.369,16.204,16.563,15.008,16.553,16.108,16.560,16.429
2019/10/25 0:0:50,4.970,16.359,16.126,16.553,15.008,16.528,16.115,16.535,16.436
2019/10/25 0:1:20,4.970,16.373,16.055,16.905,14.948,16.525,16.037,16.458,16.391
2019/10/25 0:1:50,4.970,16.369,15.999,16.996,14.794,16.504,15.921,16.451,16.278
2019/10/25 0:2:21,4.970,16.299,15.825,16.824,14.623,16.426,15.818,16.507,16.295
2019/10/25 0:2:51,4.970,16.341,16.062,16.989,14.726,16.518,15.938,16.496,16.394
2019/10/25 0:3:21,4.970,16.489,16.133,17.137,14.876,16.637,16.108,16.546,16.454
2019/10/25 0:3:52,4.969,16.508,16.254,16.787,14.988,16.688,16.205,16.766,16.544
2019/10/25 0:4:22,4.969,16.480,16.138,17.040,14.888,16.593,16.099,16.572,16.459
2019/10/25 0:4:52,4.970,16.511,15.999,16.965,14.855,16.514,16.016,16.539,16.444
2019/10/25 0:5:23,4.970,16.445,16.117,17.033,14.850,16.548,16.046,16.520,16.403
2019/10/25 0:5:53,4.970,16.447,16.055,16.757,14.894,16.563,16.023,16.592,16.444
2019/10/25 0:6:23,4.970,16.405,16.165,16.718,14.930,16.521,16.069,16.535,16.436
2019/10/25 0:6:54,4.970,16.391,16.083,16.961,14.930,16.507,16.073,16.451,16.429
2019/10/25 0:7:24,4.970,16.320,15.960,16.588,14.798,16.436,15.903,16.518,16.324
2019/10/25 0:7:54,4.970,16.317,16.094,16.947,14.694,16.489,15.857,16.479,16.306
2019/10/25 0:8:25,4.970,16.324,15.963,16.933,14.701,16.482,15.811,16.521,16.253
2019/10/25 0:8:55,4.970,16.306,16.041,16.588,14.708,16.525,15.836,16.549,16.324
2019/10/25 0:9:25,4.970,16.362,16.126,16.662,14.776,16.585,15.935,16.532,16.334
2019/10/25 0:9:56,4.970,16.419,16.126,16.972,14.898,16.581,16.023,16.461,16.377
2019/10/25 0:10:26,4.970,16.373,16.055,16.637,14.823,16.542,15.977,16.542,16.355
2019/10/25 0:10:56,4.970,16.419,16.211,17.010,14.908,16.574,16.048,16.451,16.373
2019/10/25 0:11:27,4.969,16.410,16.297,16.646,15.038,16.603,16.138,16.498,16.357
2019/10/25 0:11:57,4.970,16.454,16.225,16.701,15.101,16.655,16.232,16.630,16.465
2019/10/25 0:12:28,4.970,16.465,16.204,16.704,15.083,16.613,16.186,16.634,16.504
2019/10/25 0:12:58,4.970,16.380,16.002,16.648,14.891,16.567,16.083,16.585,16.444
2019/10/25 0:13:28,4.969,16.462,16.127,16.688,14.959,16.582,16.092,16.621,16.480
2019/10/25 0:13:59,4.969,16.434,16.035,16.980,14.910,16.526,16.021,16.484,16.441
2019/10/25 0:14:29,4.970,16.369,16.126,16.704,14.876,16.486,16.023,16.539,16.444
2019/10/25 0:14:59,4.970,16.307,15.819,16.543,14.759,16.356,15.826,16.434,16.247
2019/10/25 0:15:30,4.970,16.377,15.931,16.574,14.833,16.369,15.896,16.504,16.331
2019/10/25 0:16:0,4.970,16.419,16.112,16.982,14.905,16.444,15.988,16.468,16.377
2019/10/25 0:16:30,4.970,16.454,16.045,16.993,14.972,16.500,16.073,16.521,16.472
2019/10/25 0:17:1,4.970,16.458,16.218,16.718,15.051,16.546,16.136,16.627,16.507
2019/10/25 0:17:31,4.970,16.525,16.147,16.817,15.094,16.595,16.179,16.578,16.514
2019/10/25 0:18:1,4.970,16.528,16.249,17.046,15.190,16.616,16.225,16.570,16.567
2019/10/25 0:18:32,4.970,16.493,16.232,16.842,15.140,16.666,16.253,16.673,16.609
2019/10/25 0:19:2,4.970,16.539,16.306,16.824,15.200,16.683,16.288,16.722,16.641
2019/10/25 0:19:32,4.970,16.549,16.299,16.835,15.147,16.711,16.242,16.683,16.613
2019/10/25 0:20:3,4.970,16.539,16.119,17.112,15.065,16.620,16.147,16.581,16.535
2019/10/25 0:20:33,4.970,16.567,16.228,17.137,15.051,16.620,16.193,16.655,16.588
2019/10/25 0:21:3,4.970,16.387,16.129,16.993,14.930,16.458,16.045,16.570,16.511
2019/10/25 0:21:34,4.970,16.246,15.776,16.852,14.712,16.274,15.832,16.436,16.373
2019/10/25 0:22:4,4.970,16.264,15.984,16.810,14.787,16.331,15.882,16.412,16.348
2019/10/25 0:22:34,4.970,16.313,16.041,16.507,14.926,16.401,15.953,16.451,16.331
2019/10/25 0:23:5,4.970,16.186,15.832,16.422,14.826,16.281,15.839,16.440,16.317
2019/10/25 0:23:35,4.970,16.172,15.768,16.539,14.762,16.253,15.790,16.426,16.257
2019/10/25 0:24:5,4.970,16.207,15.907,16.799,14.744,16.267,15.793,16.359,16.260
2019/10/25 0:24:36,4.970,16.154,15.744,16.521,14.644,16.189,15.623,16.334,16.154
2019/10/25 0:25:6,4.970,16.239,15.882,16.479,14.808,16.320,15.751,16.415,16.218
2019/10/25 0:25:37,4.970,16.264,15.892,16.567,14.965,16.401,15.910,16.391,16.285
2019/10/25 0:26:7,4.970,16.334,16.105,16.782,15.054,16.454,16.006,16.366,16.341
2019/10/25 0:26:37,4.970,16.288,15.899,16.641,15.029,16.405,15.963,16.408,16.327
2019/10/25 0:27:8,4.970,16.271,16.020,16.683,14.944,16.345,15.931,16.366,16.334
2019/10/25 0:27:38,4.970,16.388,15.939,16.807,15.041,16.391,15.960,16.384,16.349
2019/10/25 0:28:8,4.970,16.405,16.133,16.937,15.108,16.472,16.030,16.422,16.380
2019/10/25 0:28:39,4.970,16.419,16.175,16.676,15.126,16.560,16.101,16.525,16.458
2019/10/25 0:29:9,4.970,16.436,16.105,16.785,15.179,16.578,16.221,16.585,16.549
2019/10/25 0:29:39,4.970,16.366,16.147,16.651,14.976,16.525,16.112,16.592,16.500
2019/10/25 0:30:10,4.970,16.440,16.186,16.718,15.072,16.609,16.182,16.581,16.532
2019/10/25 0:30:40,4.970,16.447,16.175,16.775,15.033,16.532,16.129,16.521,16.525
2019/10/25 0:31:10,4.970,16.493,16.306,17.014,15.126,16.556,16.158,16.514,16.528
2019/10/25 0:31:41,4.969,16.498,16.272,17.050,15.095,16.589,16.152,16.529,16.558
2019/10/25 0:32:11,4.970,16.500,16.179,16.817,15.058,16.630,16.143,16.609,16.578
2019/10/25 0:32:41,4.970,16.581,16.274,17.095,15.086,16.655,16.239,16.634,16.627
2019/10/25 0:33:12,4.970,16.585,16.264,16.873,15.076,16.711,16.225,16.761,16.673
2019/10/25 0:33:42,4.970,16.669,16.391,17.200,15.286,16.806,16.341,16.820,16.736
2019/10/25 0:34:12,4.970,16.651,16.461,17.158,15.307,16.842,16.426,16.757,16.775
2019/10/25 0:34:43,4.970,16.666,16.419,17.221,15.268,16.824,16.415,16.789,16.824
2019/10/25 0:35:13,4.970,16.592,16.500,17.147,15.232,16.768,16.398,16.669,16.757
2019/10/25 0:35:43,4.970,16.588,16.451,16.986,15.272,16.747,16.415,16.676,16.740
2019/10/25 0:36:14,4.970,16.549,16.331,16.852,15.197,16.725,16.324,16.641,16.651
2019/10/25 0:36:44,4.970,16.588,16.317,16.859,15.151,16.711,16.264,16.616,16.609
2019/10/25 0:37:15,4.969,16.575,16.300,16.868,15.116,16.716,16.208,16.628,16.579
2019/10/25 0:37:45,4.970,16.623,16.341,17.168,15.161,16.704,16.246,16.627,16.613
2019/10/25 0:38:15,4.970,16.578,16.334,17.161,15.154,16.729,16.235,16.567,16.620
2019/10/25 0:38:46,4.969,16.568,16.339,16.864,15.148,16.737,16.286,16.730,16.635
2019/10/25 0:39:16,4.970,16.560,16.345,16.993,15.133,16.690,16.260,16.644,16.659
2019/10/25 0:39:46,4.970,16.588,16.355,17.130,15.147,16.690,16.264,16.616,16.676
2019/10/25 0:40:17,4.970,16.546,16.303,17.109,15.137,16.701,16.232,16.564,16.613
2019/10/25 0:40:47,4.970,16.606,16.433,16.898,15.268,16.778,16.309,16.655,16.637
2019/10/25 0:41:17,4.970,16.500,16.345,16.775,15.143,16.701,16.249,16.630,16.595
2019/10/25 0:41:48,4.970,16.447,16.204,17.039,15.033,16.588,16.168,16.528,16.525
2019/10/25 0:42:18,4.970,16.362,16.242,16.697,14.972,16.542,16.090,16.489,16.451
2019/10/25 0:42:48,4.970,16.415,16.218,16.986,15.051,16.553,16.098,16.422,16.447
2019/10/25 0:43:19,4.970,16.341,16.232,16.637,15.029,16.539,16.087,16.475,16.394
2019/10/25 0:43:49,4.970,16.352,16.218,16.933,15.111,16.532,16.158,16.387,16.405
2019/10/25 0:44:19,4.970,16.362,16.218,16.785,15.072,16.532,16.165,16.454,16.412
2019/10/25 0:44:50,4.970,16.341,16.151,16.651,14.990,16.525,16.069,16.532,16.394
2019/10/25 0:45:20,4.970,16.440,16.264,16.982,15.026,16.574,16.133,16.458,16.465
2019/10/25 0:45:50,4.970,16.415,16.115,16.669,15.012,16.458,16.090,16.496,16.454
2019/10/25 0:46:21,4.970,16.408,16.006,16.764,14.937,16.391,15.988,16.415,16.377
2019/10/25 0:46:51,4.970,16.419,16.101,16.708,14.962,16.468,16.048,16.504,16.454
2019/10/25 0:47:21,4.970,16.447,16.129,16.852,15.022,16.518,16.126,16.486,16.475
2019/10/25 0:47:52,4.970,16.401,16.196,16.835,15.065,16.472,16.133,16.362,16.405
2019/10/25 0:48:22,4.970,16.391,16.101,16.884,15.019,16.472,16.105,16.373,16.401
2019/10/25 0:48:52,4.970,16.398,16.122,16.637,15.062,16.504,16.158,16.518,16.458
2019/10/25 0:49:23,4.970,16.327,16.020,16.852,14.944,16.345,16.037,16.309,16.334
2019/10/25 0:49:53,4.970,16.359,16.037,16.553,14.944,16.384,15.970,16.405,16.299
2019/10/25 0:50:24,4.970,16.384,16.013,16.602,14.905,16.422,15.945,16.440,16.334
2019/10/25 0:50:54,4.970,16.345,15.935,16.570,14.894,16.366,15.868,16.436,16.317
2019/10/25 0:51:24,4.970,16.377,16.080,16.919,15.062,16.475,16.037,16.387,16.373
2019/10/25 0:51:55,4.970,16.422,16.165,16.993,15.186,16.553,16.161,16.454,16.465
2019/10/25 0:52:25,4.970,16.451,16.345,16.873,15.311,16.704,16.267,16.521,16.511
2019/10/25 0:52:55,4.970,16.504,16.194,17.057,15.258,16.663,16.275,16.515,16.539
2019/10/25 0:53:26,4.970,16.458,16.281,16.778,15.158,16.666,16.193,16.560,16.514
2019/10/25 0:53:56,4.970,16.528,16.221,17.091,15.257,16.676,16.264,16.500,16.542
2019/10/25 0:54:26,4.969,16.547,16.318,17.135,15.319,16.776,16.332,16.596,16.625
2019/10/25 0:54:57,4.970,16.578,16.369,17.186,15.303,16.771,16.334,16.630,16.595
2019/10/25 0:55:27,4.970,16.585,16.468,17.165,15.389,16.817,16.391,16.630,16.644
2019/10/25 0:55:57,4.970,16.655,16.511,16.912,15.495,16.919,16.451,16.732,16.697
2019/10/25 0:56:28,4.970,16.651,16.408,17.232,15.513,16.828,16.465,16.644,16.740
2019/10/25 0:56:58,4.970,16.623,16.500,17.200,15.463,16.806,16.422,16.567,16.644
2019/10/25 0:57:28,4.970,16.521,16.412,17.070,15.399,16.602,16.299,16.507,16.567
2019/10/25 0:57:59,4.970,16.419,16.299,16.701,15.243,16.563,16.204,16.542,16.500
2019/10/25 0:58:29,4.970,16.422,16.140,16.701,15.140,16.553,16.129,16.479,16.436
2019/10/25 0:58:59,4.970,16.408,16.239,17.017,15.143,16.500,16.143,16.447,16.440
2019/10/25 0:59:30,4.970,16.447,16.225,16.697,15.172,16.613,16.225,16.535,16.496
2019/10/25 1:0:0,4.970,16.518,16.281,17.081,15.133,16.620,16.211,16.482,16.521
2019/10/25 1:0:30,4.970,16.549,16.313,16.813,15.179,16.697,16.260,16.627,16.553
2019/10/25 1:1:1,4.970,16.602,16.440,16.831,15.254,16.782,16.348,16.655,16.634
2019/10/25 1:1:31,4.970,16.644,16.348,17.186,15.257,16.782,16.384,16.683,16.694
2019/10/25 1:2:1,4.970,16.669,16.546,17.074,15.367,16.824,16.461,16.683,16.725
2019/10/25 1:2:32,4.970,16.676,16.528,17.175,15.410,16.799,16.465,16.644,16.732
2019/10/25 1:3:2,4.970,16.644,16.532,16.937,15.357,16.835,16.419,16.715,16.722
2019/10/25 1:3:33,4.970,16.669,16.507,17.232,15.367,16.806,16.447,16.648,16.729
2019/10/25 1:4:3,4.970,16.637,16.451,17.204,15.328,16.778,16.426,16.623,16.718
2019/10/25 1:4:33,4.970,16.532,16.264,17.000,15.197,16.666,16.331,16.560,16.620
2019/10/25 1:5:4,4.970,16.412,16.059,16.831,15.015,16.479,16.122,16.493,16.496
2019/10/25 1:5:34,4.970,16.454,16.080,16.620,14.948,16.493,16.066,16.528,16.422
2019/10/25 1:6:4,4.970,16.432,16.121,16.970,15.057,16.530,16.135,16.478,16.470
2019/10/25 1:6:35,4.970,16.468,16.253,16.937,15.065,16.599,16.172,16.514,16.468
2019/10/25 1:7:5,4.970,16.479,16.129,16.778,15.104,16.595,16.140,16.563,16.475
2019/10/25 1:7:35,4.970,16.528,16.285,17.035,15.193,16.592,16.228,16.599,16.532
2019/10/25 1:8:6,4.970,16.440,16.186,16.697,15.136,16.521,16.172,16.599,16.518
2019/10/25 1:8:36,4.970,16.401,16.045,16.968,15.019,16.405,16.052,16.465,16.401
2019/10/25 1:9:6,4.970,16.301,16.011,16.861,14.889,16.273,15.888,16.252,16.252
2019/10/25 1:9:37,4.970,16.273,16.079,16.590,14.950,16.386,15.926,16.276,16.202
2019/10/25 1:10:7,4.970,16.225,15.981,16.436,14.958,16.345,15.910,16.246,16.154
2019/10/25 1:10:37,4.970,16.234,15.919,16.643,14.936,16.287,15.934,16.213,16.206
2019/10/25 1:11:8,4.970,16.135,15.764,16.675,14.736,16.100,15.714,16.103,16.100
2019/10/25 1:11:38,4.970,16.238,15.905,16.442,14.829,16.245,15.803,16.199,16.128
2019/10/25 1:12:8,4.970,16.172,15.832,16.391,14.819,16.225,15.783,16.264,16.140
2019/10/25 1:12:39,4.970,16.305,15.973,16.492,14.886,16.329,15.863,16.372,16.216
2019/10/25 1:13:9,4.970,16.306,15.981,16.542,14.937,16.444,15.956,16.408,16.317
2019/10/25 1:13:39,4.970,16.384,16.098,16.736,15.115,16.546,16.076,16.440,16.401
2019/10/25 1:14:10,4.970,16.379,16.121,16.773,15.153,16.537,16.139,16.449,16.435
2019/10/25 1:14:40,4.970,16.472,16.338,16.880,15.286,16.606,16.246,16.514,16.525
2019/10/25 1:15:11,4.970,16.475,16.398,16.792,15.382,16.627,16.306,16.546,16.528
2019/10/25 1:15:41,4.970,16.504,16.281,17.116,15.332,16.683,16.299,16.496,16.567
2019/10/25 1:16:11,4.970,16.507,16.461,16.817,15.439,16.757,16.352,16.581,16.613
2019/10/25 1:16:42,4.970,16.461,16.147,16.778,15.303,16.616,16.161,16.567,16.482
2019/10/25 1:17:12,4.970,16.396,16.188,16.988,15.249,16.481,16.068,16.361,16.372
2019/10/25 1:17:42,4.970,16.419,16.232,16.979,15.250,16.525,16.105,16.359,16.331
2019/10/25 1:18:13,4.970,16.400,16.276,16.946,15.181,16.495,16.026,16.308,16.294
2019/10/25 1:18:43,4.970,16.398,16.161,16.828,15.215,16.528,16.027,16.401,16.288
2019/10/25 1:19:13,4.970,16.463,16.259,16.960,15.395,16.555,16.153,16.354,16.336
2019/10/25 1:19:44,4.970,16.509,16.315,17.020,15.363,16.576,16.216,16.414,16.421
2019/10/25 1:20:14,4.970,16.511,16.394,16.901,15.407,16.676,16.253,16.521,16.493
2019/10/25 1:20:44,4.970,16.585,16.320,17.109,15.513,16.722,16.366,16.518,16.549
2019/10/25 1:21:15,4.970,16.613,16.366,17.130,15.616,16.704,16.394,16.560,16.539
2019/10/25 1:21:45,4.970,16.581,16.451,16.828,15.673,16.806,16.447,16.620,16.623
2019/10/25 1:22:15,4.970,16.641,16.461,16.905,15.705,16.820,16.500,16.651,16.687
2019/10/25 1:22:46,4.970,16.627,16.387,17.154,15.517,16.704,16.331,16.518,16.592
2019/10/25 1:23:16,4.970,16.669,16.338,17.161,15.545,16.694,16.288,16.542,16.585
2019/10/25 1:23:46,4.970,16.608,16.294,17.150,15.519,16.664,16.283,16.562,16.615
2019/10/25 1:24:17,4.970,16.570,16.373,16.792,15.463,16.669,16.228,16.602,16.556
2019/10/25 1:24:47,4.970,16.528,16.161,17.067,15.357,16.546,16.196,16.489,16.553
2019/10/25 1:25:18,4.970,16.373,16.066,16.764,15.172,16.468,16.076,16.489,16.468
2019/10/25 1:25:48,4.970,16.373,16.016,16.940,15.086,16.415,15.984,16.401,16.369
2019/10/25 1:26:18,4.970,16.391,16.045,16.616,15.086,16.468,15.970,16.468,16.348
2019/10/25 1:26:49,4.970,16.384,16.115,16.644,15.065,16.546,16.013,16.500,16.429
2019/10/25 1:27:19,4.970,16.446,16.209,16.685,15.206,16.622,16.185,16.545,16.481
2019/10/25 1:27:49,4.970,16.458,16.197,16.744,15.272,16.642,16.275,16.529,16.536
2019/10/25 1:28:20,4.970,16.467,16.305,16.717,15.327,16.685,16.312,16.481,16.516
2019/10/25 1:28:50,4.970,16.422,16.267,16.676,15.275,16.616,16.278,16.468,16.504
2019/10/25 1:29:20,4.970,16.486,16.246,16.778,15.367,16.659,16.317,16.489,16.518
2019/10/25 1:29:51,4.970,16.439,16.174,16.700,15.295,16.583,16.262,16.502,16.506
2019/10/25 1:30:21,4.970,16.326,16.040,16.668,15.156,16.428,16.110,16.425,16.432
2019/10/25 1:30:51,4.970,16.373,16.232,16.620,15.243,16.525,16.140,16.422,16.422
2019/10/25 1:31:22,4.970,16.301,16.209,16.661,15.178,16.446,16.128,16.435,16.446
