"by15","par1_n","par2_s","pyr1_n","pyr2_s","am2320_high_temp","am2320_high_rh","sht2_low_temp","sht2_low_rh","bmp_box_temp","bmp_box_atm_p","soil_t1","soil_t2","soil_t3","soil_t4"
2019-08-26 06:45:00,87.9251724137931,103.43275862069,32.49,26.8320689655172,23.2965517241379,36.7241379310345,22.8224137931034,44.9472413793103,24.788275862069,84879.3227586207,25.5579310344828,25.8120689655172,26.741724137931,25.9062068965517
2019-08-26 07:00:00,129.540666666667,105.187333333333,43.6983333333333,33.3866666666667,23.2466666666667,36.5733333333333,23.1806666666667,44.123,25.078,84888.3633333333,25.512,25.6853333333333,26.6033333333333,25.836
2019-08-26 07:15:00,279.586896551724,127.187931034483,73.3306896551724,42.2965517241379,23.2379310344828,36.3241379310345,24.2006896551724,41.6365517241379,25.501724137931,84894.0206896552,25.551724137931,25.5765517241379,26.4834482758621,25.8368965517241
2019-08-26 07:30:00,573.773793103448,102.44275862069,76.5627586206896,47.5758620689655,24.3241379310345,31.8862068965517,23.7948275862069,38.0875862068966,25.86,84899.0082758621,25.6220689655172,25.5020689655172,26.3920689655172,25.81
2019-08-26 07:45:00,638.992666666667,224.547,70.8343333333333,127.345333333333,27.9466666666667,26.3166666666667,24.0113333333333,36.8566666666667,25.9203333333333,84903.3653333333,25.724,25.444,26.296,25.856
2019-08-26 08:00:00,631.49275862069,691.858965517241,70.9048275862069,107.650689655172,27.9793103448276,25.0896551724138,24.4051724137931,35.6951724137931,26.1537931034483,84903.5703448276,25.7934482758621,25.44,26.2231034482759,25.9272413793103
2019-08-26 08:15:00,293.224666666667,215.756333333333,70.782,65.627,26.61,27.22,24.9073333333333,35.1883333333333,26.709,84903.2993333333,25.844,25.44,26.1526666666667,26.048
2019-08-26 08:30:00,370.406206896552,675.83724137931,86.2079310344828,85.1827586206897,30.7724137931034,23.4586206896552,25.3858620689655,34.6086206896552,27.088275862069,84900.9051724138,25.9086206896552,25.4441379310345,26.1075862068966,26.11
2019-08-26 08:45:00,424.000333333333,385.586666666667,100.156666666667,317.293,31.3,22.37,25.584,33.8383333333333,27.3643333333333,84895.065,26.006,25.496,26.062,26.2676666666667
2019-08-26 09:00:00,580.365517241379,640.823103448276,111.959310344828,431.144137931034,32.2034482758621,21.7724137931034,26.4227586206897,32.7572413793103,27.9162068965517,84902.075862069,26.2655172413793,25.551724137931,26.06,26.5575862068966
2019-08-26 09:15:00,345.573333333333,1265.65633333333,124.270666666667,467.865333333333,32.69,21.5366666666667,27.1256666666667,32.1173333333333,28.487,84906.533,26.626,25.6456666666667,26.062,26.932
2019-08-26 09:30:00,288.871379310345,1377.59517241379,132.436551724138,526.617586206897,32.1137931034483,22.1620689655172,27.1737931034483,32.6451724137931,28.8624137931034,84906.6737931034,27.1210344827586,25.7562068965517,26.1137931034483,27.2941379310345
2019-08-26 09:45:00,326.844333333333,1244.54633333333,141.407666666667,444.167333333333,31.8066666666667,22.7966666666667,27.2856666666667,32.9236666666667,28.9656666666667,84903.4386666667,27.6366666666667,25.8883333333333,26.1966666666667,27.684
2019-08-26 10:00:00,474.813448275862,1495.13068965517,168.643448275862,569.504827586207,32.0172413793103,22.1793103448276,28.378275862069,30.9868965517241,29.411724137931,84901.6417241379,28.0065517241379,26.06,26.3058620689655,28.0920689655172
2019-08-26 10:15:00,622.604333333333,1574.52066666667,181.927666666667,612.241,33.2366666666667,21.08,28.4686666666667,30.7793333333333,30.2973333333333,84900.1163333333,28.362,26.235,26.477,28.5363333333333
2019-08-26 10:30:00,972.096896551724,1302.80482758621,166.111034482759,481.306206896552,31.8793103448276,22.7655172413793,30.0055172413793,29.85,30.998275862069,84883.7275862069,28.8179310344828,26.4406896551724,26.681724137931,29.0462068965517
2019-08-26 10:45:00,283.014,462.490333333333,105.260333333333,161.042,33.2033333333333,21.57,29.4996666666667,29.4956666666667,31.5856666666667,84876.6656666667,29.282,26.657,26.9423333333333,29.5066666666667
2019-08-26 11:00:00,294.186206896552,544.752068965517,130.873103448276,178.395517241379,31.5724137931034,22.8758620689655,27.8713793103448,32.4248275862069,31.16,84872.4396551724,29.7241379310345,26.8820689655172,27.2310344827586,29.8958620689655
2019-08-26 11:15:00,469.651333333333,718.012333333333,220.573,218.125666666667,30.0166666666667,24.74,27.599,33.3786666666667,30.6203333333333,84870.31,30.026,27.1153333333333,27.519,30.1593333333333
2019-08-26 11:30:00,472.931034482759,613.047586206897,220.474137931034,180.765862068966,28.8724137931034,25.8034482758621,27.1841379310345,33.7265517241379,30.5168965517241,84856.0689655172,30.2072413793103,27.3431034482759,27.7944827586207,30.2996551724138
2019-08-26 11:45:00,640.943,970.784666666667,341.094666666667,259.012,29.79,25.85,28.131,33.3896666666667,31.008,84845.603,30.324,27.544,28.0506666666667,30.37
2019-08-26 12:00:00,451.74,627.090689655172,225.37724137931,182.489655172414,29.1586206896552,25.6793103448276,26.8358620689655,34.8737931034483,30.9658620689655,84835.2282758621,30.4293103448276,27.7303448275862,28.3006896551724,30.4134482758621
2019-08-26 12:15:00,329.706,487.485666666667,175.573666666667,163.438666666667,28.9366666666667,25.7466666666667,26.6616666666667,34.6553333333333,30.773,84829.7493333333,30.514,27.9026666666667,28.5506666666667,30.44
2019-08-26 12:30:00,610.236206896552,771.351724137931,351.994827586207,298.223448275862,27.9965517241379,26.7724137931034,27.4841379310345,33.6579310344828,30.89,84821.9034482759,30.5724137931034,28.0558620689655,28.7603448275862,30.4689655172414
2019-08-26 12:45:00,526.681379310345,999.064482758621,359.429655172414,277.371724137931,29.7931034482759,25.0724137931034,27.1144827586207,32.9093103448276,31.7534482758621,84813.3848275862,30.6513793103448,28.1896551724138,28.9448275862069,30.4420689655172
2019-08-26 13:00:00,565.117,914.872333333333,281.147333333333,245.470333333333,30.2733333333333,24.1333333333333,27.272,33.2006666666667,32.2726666666667,84802.3006666667,30.71,28.312,29.1946666666667,30.44
2019-08-26 13:15:00,385.744137931034,798.879310344828,203.072413793103,221.067586206897,28.7206896551724,25.4620689655172,27.0013793103448,33.8796551724138,32.701724137931,84787.2848275862,30.758275862069,28.4310344827586,29.4406896551724,30.4062068965517
2019-08-26 13:30:00,338.029666666667,777.034333333333,212.45,240.834333333333,27.8266666666667,26.0533333333333,27.293,32.9676666666667,33.1116666666667,84773.1066666667,30.81,28.538,29.651,30.3723333333333
2019-08-26 13:45:00,488.874137931035,826.345862068966,273.546551724138,279.635517241379,29.1137931034483,25.8724137931034,28.1834482758621,32.0124137931034,34.4924137931035,84762.0162068966,30.8224137931034,28.6324137931034,29.818275862069,30.361724137931
2019-08-26 14:00:00,828.751666666667,1269.36333333333,439.845333333333,468.803666666667,31.5,22.5833333333333,27.7136666666667,31.2456666666667,34.564,84752.8713333333,30.891,28.716,29.9543333333333,30.318
2019-08-26 14:15:00,973.846206896552,1458.38620689655,263.848275862069,530.49724137931,29.4758620689655,24.5103448275862,27.4624137931034,32.2972413793103,34.1227586206897,84748.1062068966,30.9420689655172,28.7996551724138,30.0989655172414,30.31
2019-08-26 14:30:00,540.34,1177.39233333333,231.772,445.678333333333,30.6566666666667,23.8733333333333,28.2913333333333,31.2896666666667,34.481,84739.9246666667,30.984,28.9003333333333,30.3283333333333,30.272
2019-08-26 14:45:00,627.524827586207,1223.37413793103,341.543103448276,476.83275862069,30.7758620689655,23.3620689655172,28.3089655172414,30.6796551724138,34.9686206896552,84739.5413793104,31.0765517241379,28.9896551724138,30.6731034482759,30.2272413793103
2019-08-26 15:00:00,621.629,1254.05533333333,396.615333333333,473.804,30.7333333333333,23.0033333333333,27.9046666666667,30.913,34.7706666666667,84745.6256666667,31.1806666666667,29.101,31.0656666666667,30.19
2019-08-26 15:15:00,563.48,1138.37586206897,339.763793103448,439.763793103448,29.0310344827586,24.4310344827586,28.4506896551724,30.718275862069,34.6889655172414,84738.7406896552,31.19,29.2272413793103,31.3672413793103,30.1465517241379
2019-08-26 15:30:00,459.442666666667,1036.98333333333,198.490666666667,408.700333333333,30.2966666666667,24.1433333333333,28.251,31.055,34.7466666666667,84734.0606666667,31.1643333333333,29.34,31.5923333333333,30.12
2019-08-26 15:45:00,411.644827586207,947.41,359.267586206897,365.895517241379,30.3206896551724,23.9,28.9665517241379,30.1579310344828,34.4113793103448,84736.2275862069,31.1344827586207,29.4648275862069,31.8210344827586,30.12
2019-08-26 16:00:00,434.080666666667,574.254333333333,218.907333333333,207.759666666667,31.24,22.9566666666667,29.4153333333333,28.9053333333333,34.983,84737.0216666667,31.169,29.566,32.006,30.12
2019-08-26 16:15:00,476.562413793103,478.12724137931,235.400344827586,232.382413793103,31.0448275862069,23.0931034482759,29.4137931034483,29.0586206896552,34.4331034482759,84750.3668965517,31.1962068965517,29.6786206896552,32.1306896551724,30.1224137931034
2019-08-26 16:30:00,519.465666666667,664.970333333333,254.532333333333,203.646666666667,31.2533333333333,23.13,29.4086666666667,29.167,34.2416666666667,84761.7146666667,31.204,29.788,32.19,30.1736666666667
2019-08-26 16:45:00,379.084137931034,467.858620689655,178.55724137931,225.647931034483,31.0965517241379,23.0551724137931,29.1468965517241,29.3531034482759,33.2696551724138,84784.0134482759,31.19,29.8965517241379,32.1693103448276,30.19
2019-08-26 17:00:00,446.892,359.992333333333,213.282666666667,179.949333333333,30.29,23.5533333333333,27.993,30.899,31.6256666666667,84800.342,31.19,29.984,32.0996666666667,30.1876666666667
2019-08-26 17:15:00,305.218620689655,412.863103448276,177.534137931034,159.322413793103,29.5655172413793,24.6137931034483,27.7127586206897,32.0396551724138,30.3903448275862,84807.7693103448,31.1489655172414,30.06,32.0020689655172,30.1706896551724
2019-08-26 17:30:00,231.688965517241,298.419655172414,128.071034482759,118.750344827586,28.6896551724138,25.5103448275862,26.7744827586207,33.1696551724138,29.5589655172414,84824.8224137931,31.0413793103448,30.1096551724138,31.8679310344828,30.12
2019-08-26 17:45:00,45.846,116.788333333333,31.51,26.355,27.97,25.8433333333333,25.75,34.2556666666667,28.8596666666667,84838.8143333333,30.9093333333333,30.12,31.719,30.072
2019-08-26 18:00:00,-0.874827586206897,67.12,10.1844827586207,3.93379310344828,26.3344827586207,27.5655172413793,25.2406896551724,35.27,28.2462068965517,84852.4765517241,30.7437931034483,30.0993103448276,31.5455172413793,29.9958620689655
2019-08-26 18:15:00,40.644,20.2116666666667,-0.103666666666667,-5.62666666666667,25.36,28.7333333333333,24.4676666666667,36.379,27.5683333333333,84864.8353333333,30.55,30.044,31.4366666666667,29.898
2019-08-26 18:30:00,80.1889655172414,-11.5675862068966,-4.47275862068966,-10.2389655172414,24.6344827586207,30.1034482758621,23.8803448275862,38.2737931034483,26.951724137931,84885.4220689655,30.3368965517241,29.9751724137931,31.1834482758621,29.7768965517241
2019-08-26 18:45:00,8.58466666666667,-10.106,-11.3033333333333,-12.7613333333333,24.12,30.77,23.3903333333333,38.98,26.3406666666667,84902.3203333333,30.0886666666667,29.8596666666667,30.851,29.6016666666667
2019-08-26 19:00:00,-54.1541379310345,-1.98,-14.2244827586207,-14.8713793103448,23.5724137931034,31.5931034482759,22.9189655172414,39.9489655172414,25.84,84921.58,29.8372413793103,29.7289655172414,30.5720689655172,29.4413793103448
2019-08-26 19:15:00,6.048,-20.7506666666667,-14.4276666666667,-16.1456666666667,23.2,32.25,22.6513333333333,40.529,25.4906666666667,84948.9973333333,29.5736666666667,29.566,30.326,29.264
2019-08-26 19:30:00,7.73586206896552,-22.0234482758621,-14.3872413793103,-16.0020689655172,22.8068965517241,31.9655172413793,22.4089655172414,39.8175862068966,25.2179310344828,84987.2824137931,29.3158620689655,29.3865517241379,30.0803448275862,29.081724137931
2019-08-26 19:45:00,3.44733333333333,-18.658,-14.7396666666667,-15.4693333333333,22.3933333333333,31.7466666666667,22.018,39.7076666666667,24.89,85027.564,29.057,29.1906666666667,29.8403333333333,28.89
2019-08-26 20:00:00,15.4724137931035,-20.9089655172414,-14.3313793103448,-15.2472413793103,22.0172413793103,31.9827586206897,21.6186206896552,40.2741379310345,24.4996551724138,85055.7927586207,28.7810344827586,28.9841379310345,29.5913793103448,28.6931034482759
2019-08-26 20:15:00,-38.1733333333333,-8.01333333333334,-15.2083333333333,-15.4693333333333,22.3566666666667,31.1933333333333,22.4353333333333,38.48,24.9533333333333,85082.2183333333,28.524,28.7593333333333,29.3383333333333,28.4826666666667
2019-08-26 20:30:00,-80.2565517241379,18.7448275862069,-17.8337931034483,-12.3403448275862,21.248275862069,32.7827586206897,21.8134482758621,39.4189655172414,25.1079310344828,85101.4544827586,28.3168965517241,28.5372413793103,29.0975862068966,28.2768965517241
2019-08-26 20:45:00,-4.81133333333333,-16.385,-14.8966666666667,-14.7923333333333,19.8733333333333,35.4533333333333,21.0243333333333,41.6043333333333,24.6406666666667,85107.208,28.109,28.315,28.8756666666667,28.0813333333333
2019-08-26 21:00:00,-29.2637931034483,-11.1348275862069,-14.8713793103448,-15.3555172413793,19.3310344827586,37.6137931034483,20.388275862069,43.8010344827586,24.0441379310345,85122.7779310345,27.8779310344828,28.0910344827586,28.6586206896552,27.8758620689655
2019-08-26 21:15:00,-32.3206666666667,-9.747,-14.9993333333333,-15.2083333333333,18.83,38.7866666666667,20.422,44.1393333333333,23.732,85137.8773333333,27.6406666666667,27.853,28.451,27.659
2019-08-26 21:30:00,18.5013793103448,-18.2496551724138,-15.0320689655172,-14.9258620689655,18.4931034482759,40.5620689655172,20.0927586206897,45.428275862069,23.2031034482759,85156.8848275862,27.3868965517241,27.5937931034483,28.2365517241379,27.4389655172414
2019-08-26 21:45:00,-21.9803333333333,-4.00666666666667,-16.2496666666667,-14.6356666666667,18.9033333333333,40.1633333333333,20.1196666666667,45.8436666666667,23.0263333333333,85165.779,27.1176666666667,27.326,28.026,27.2093333333333
2019-08-26 22:00:00,-15.4058620689655,-8.72310344827586,-15.6775862068966,-14.548275862069,19.0827586206897,39.5310344827586,19.9831034482759,45.3662068965517,23.1024137931034,85170.3124137931,26.8544827586207,27.0655172413793,27.8041379310345,26.9731034482759
2019-08-26 22:15:00,24.842,-27.5683333333333,-13.6463333333333,-16.1976666666667,19.3133333333333,39.13,20.01,46.1306666666667,23.1866666666667,85178.59,26.6133333333333,26.803,27.594,26.7406666666667
2019-08-26 22:30:00,30.4758620689655,-34.0241379310345,-12.8786206896552,-16.3796551724138,19.0344827586207,39.8862068965517,19.8937931034483,46.4868965517241,23.1655172413793,85175.3813793103,26.3927586206897,26.5524137931034,27.3910344827586,26.5103448275862
2019-08-26 22:45:00,-16.7126666666667,-3.767,-15.9896666666667,-13.6476666666667,18.6066666666667,41.8233333333333,19.7573333333333,47.5566666666667,23.0606666666667,85172.7983333333,26.1676666666667,26.3093333333333,27.1843333333333,26.284
2019-08-26 23:00:00,-28.321724137931,-7.61,-15.1937931034483,-14.5475862068966,19.1103448275862,40.651724137931,19.7831034482759,47.531724137931,23.0386206896552,85167.5017241379,25.9558620689655,26.078275862069,26.9868965517241,26.0648275862069
2019-08-26 23:15:00,68.802,-39.05,-13.022,-16.5096666666667,19.1833333333333,40.7233333333333,19.813,47.746,22.995,85158.8546666667,25.7373333333333,25.8423333333333,26.782,25.855
2019-08-26 23:30:00,45.8803448275862,-30.8065517241379,-13.7937931034483,-16.378275862069,19.051724137931,41.2,19.6579310344828,48.3875862068966,23.0348275862069,85159.6510344828,25.5289655172414,25.6275862068966,26.5858620689655,25.6451724137931
2019-08-26 23:45:00,49.31,-32.1686206896552,-14.0627586206897,-16.4879310344828,19.2379310344828,41.1068965517241,19.5651724137931,48.7789655172414,22.9751724137931,85160.8824137931,25.331724137931,25.4213793103448,26.3996551724138,25.4431034482759
2019-08-27 00:00:00,4.94233333333334,-20.9893333333333,-14.2723333333333,-15.7296666666667,19.37,41.3066666666667,19.7156666666667,49.0726666666667,22.99,85161.551,25.138,25.2223333333333,26.214,25.2456666666667
2019-08-27 00:15:00,35.6555172413793,-24.0658620689655,-14.9786206896552,-14.44,19.0689655172414,43.0034482758621,19.7989655172414,49.8831034482759,22.8724137931034,85160.4103448276,24.9541379310345,25.0351724137931,26.0227586206897,25.0537931034483
2019-08-27 00:30:00,-48.057,-3.349,-15.677,-14.533,19.06,43.0133333333333,19.849,49.7123333333333,22.9496666666667,85153.1963333333,24.766,24.854,25.8526666666667,24.865
2019-08-27 00:45:00,-72.9237931034483,6.12413793103448,-15.8937931034483,-14.4396551724138,19.0310344827586,42.9758620689655,19.7693103448276,49.7127586206897,23.0006896551724,85142.12,24.5879310344828,24.6824137931034,25.6734482758621,24.6824137931034
2019-08-27 01:00:00,-3.577,-17.8793333333333,-14.0616666666667,-15.4173333333333,19.3833333333333,42.7333333333333,19.8553333333333,49.9056666666667,23.053,85131.2293333333,24.4153333333333,24.51,25.502,24.512
2019-08-27 01:15:00,-128.961724137931,26.661724137931,-17.7244827586207,-13.1468965517241,19.4689655172414,42.6827586206897,19.9489655172414,49.9389655172414,23.1327586206897,85127.1189655172,24.25,24.3486206896552,25.3334482758621,24.3420689655172
2019-08-27 01:30:00,-19.8346666666667,-11.3616666666667,-14.688,-15.469,19.28,43.07,19.8986666666667,50.3123333333333,23.0963333333333,85126.7086666667,24.091,24.1846666666667,25.1806666666667,24.187
2019-08-27 01:45:00,-82.2062068965517,10.3924137931034,-16.378275862069,-13.74,18.0241379310345,46.2655172413793,18.9851724137931,52.4293103448276,22.651724137931,85125.1596551724,23.9413793103448,24.0331034482759,25.0206896551724,24.0393103448276
2019-08-27 02:00:00,-15.282,-17.2216666666667,-13.9583333333333,-16.1453333333333,18.6266666666667,45.3433333333333,18.8843333333333,52.921,22.4663333333333,85124.3606666667,23.778,23.8903333333333,24.8663333333333,23.8903333333333
2019-08-27 02:15:00,31.0810344827586,-31.6120689655172,-12.9306896551724,-16.5406896551724,19.3758620689655,43.7275862068966,19.5241379310345,51.6565517241379,22.5996551724138,85132.3275862069,23.6027586206897,23.7458620689655,24.7096551724138,23.7375862068966
2019-08-27 02:30:00,33.881,-31.0956666666667,-13.386,-16.874,19.47,41.9566666666667,19.86,49.3756666666667,22.8216666666667,85128.628,23.4523333333333,23.5946666666667,24.556,23.584
2019-08-27 02:45:00,-114.095172413793,17.1365517241379,-16.4868965517241,-14.0644827586207,19.3206896551724,41.3379310344828,19.8337931034483,48.4148275862069,22.93,85129.0265517241,23.3224137931034,23.46,24.4127586206897,23.448275862069
2019-08-27 03:00:00,4.16166666666667,-14.4716666666667,-14.948,-15.677,19.9733333333333,40.9466666666667,20.038,48.945,23.0073333333333,85118.5786666667,23.1943333333333,23.336,24.276,23.32
2019-08-27 03:15:00,41.1713793103448,-25.301724137931,-14.4403448275862,-14.6558620689655,19.4620689655172,41.1310344827586,19.9579310344828,48.1437931034483,23.028275862069,85117.1286206897,23.0827586206897,23.2168965517241,24.1448275862069,23.208275862069
2019-08-27 03:30:00,12.0316666666667,-20.5703333333333,-14.4266666666667,-15.365,20.6533333333333,39.0766666666667,20.2673333333333,47.4883333333333,23.0126666666667,85118.4033333333,22.978,23.096,24.026,23.09
2019-08-27 03:45:00,-94.4520689655172,14.5989655172414,-16.7568965517241,-13.2020689655172,21.2758620689655,37.3896551724138,21.0944827586207,45.3844827586207,23.4096551724138,85118.2789655172,22.8779310344828,23.0020689655172,23.9062068965517,22.9875862068966
2019-08-27 04:00:00,-30.825,-12.9766666666667,-13.6456666666667,-16.9266666666667,21.1766666666667,37.02,21.2806666666667,44.5963333333333,23.6723333333333,85119.0383333333,22.8,22.9096666666667,23.796,22.898
2019-08-27 04:15:00,52.1379310344828,-37.2406896551724,-13.148275862069,-16.81,21.2689655172414,36.9275862068965,21.3637931034483,44.1479310344828,23.7824137931034,85128.7268965517,22.7479310344828,22.8348275862069,23.7106896551724,22.8286206896552
2019-08-27 04:30:00,-37.847,-8.13333333333333,-14.8446666666667,-15.5213333333333,21.1766666666667,36.7466666666667,21.4686666666667,43.8366666666667,23.8796666666667,85132.175,22.692,22.778,23.6276666666667,22.768
2019-08-27 04:45:00,15.6072413793103,-23.0751724137931,-14.171724137931,-16.3789655172414,21.4,36.9758620689655,21.4865517241379,44.3155172413793,23.9337931034483,85136.3348275862,22.6368965517241,22.7313793103448,23.5413793103448,22.7189655172414
2019-08-27 05:00:00,-18.2733333333333,-11.003,-14.5826666666667,-15.1046666666667,21.1633333333333,37.96,21.4973333333333,45.004,23.9573333333333,85145.42,22.614,22.69,23.48,22.6666666666667
2019-08-27 05:15:00,-48.1,-6.92931034482759,-14.0620689655172,-14.9786206896552,21.4034482758621,37.6344827586207,21.5268965517241,44.7562068965517,23.9441379310345,85161.2372413793,22.5620689655172,22.6441379310345,23.4206896551724,22.62
2019-08-27 05:30:00,-21.9296551724138,-10.4558620689655,-13.74,-14.4944827586207,21.248275862069,37.3551724137931,21.5365517241379,44.4424137931034,23.9589655172414,85171.2868965517,22.5496551724138,22.62,23.3534482758621,22.5786206896552
2019-08-27 05:45:00,51.7643333333333,-22.1856666666667,-10.678,-13.438,21.0966666666667,38,21.556,44.7253333333333,23.985,85201.4493333333,22.5,22.58,23.3,22.554
2019-08-27 06:00:00,-59.5372413793103,30.2503448275862,-5.38862068965517,-6.46620689655172,21.1241379310345,38.1241379310345,21.581724137931,44.5562068965517,24.0789655172414,85216.8489655172,22.4834482758621,22.56,23.25,22.5020689655172
2019-08-27 06:15:00,37.9773333333333,20.5716666666667,6.09433333333333,-1.043,21.3833333333333,37.1866666666667,21.7323333333333,43.9036666666667,24.1383333333333,85224.1226666667,22.44,22.556,23.192,22.482
2019-08-27 06:30:00,5.24724137931035,40.0862068965517,5.87241379310345,1.88551724137931,21.1724137931034,37.4310344827586,21.7075862068966,43.9237931034483,24.2513793103448,85252.0462068966,22.44,22.508275862069,23.1513793103448,22.44
2019-08-27 06:45:00,45.457,59.681,21.875,11.0946666666667,21.38,37.09,21.7686666666667,43.8556666666667,24.346,85265.7213333333,22.4166666666667,22.5,23.114,22.4353333333333
2019-08-27 07:00:00,60.4786206896552,112.649655172414,39.6024137931035,29.9031034482759,21.3137931034483,36.7655172413793,21.9434482758621,43.1955172413793,24.5155172413793,85283.7082758621,22.3724137931034,22.5,23.0620689655172,22.3820689655172
2019-08-27 07:15:00,131.427666666667,131.559666666667,56.2513333333333,40.3653333333333,21.4466666666667,36.7466666666667,22.0683333333333,43.3276666666667,24.859,85289.2486666667,22.37,22.498,23.058,22.37
2019-08-27 07:30:00,130.038620689655,140.549655172414,54.5272413793103,42.1886206896552,21.5275862068966,36.0724137931035,22.2786206896552,41.9972413793103,25.0231034482759,85297.484137931,22.3820689655172,22.4689655172414,23.0144827586207,22.37
2019-08-27 07:45:00,138.385,185.198666666667,72.917,57.8666666666667,21.55,35.0133333333333,22.2583333333333,40.877,25.135,85309.2323333333,22.4376666666667,22.456,23,22.37
2019-08-27 08:00:00,273.062068965517,220.474137931034,98.1141379310345,83.1368965517241,23.2344827586207,31.0068965517241,22.1562068965517,38.8,25.2072413793103,85315.2424137931,22.4565517241379,22.4689655172414,23,22.37
2019-08-27 08:15:00,193.531666666667,312.751333333333,116.769333333333,110.104,23.71,29.5633333333333,22.339,38.0013333333333,25.3733333333333,85325.684,22.512,22.492,23,22.4143333333333
2019-08-27 08:30:00,432.229655172414,456.229310344828,96.7131034482759,99.3537931034483,24.7137931034483,27.2551724137931,22.6637931034483,36.0106896551724,25.5213793103448,85323.1248275862,22.5889655172414,22.5,23.0248275862069,22.4544827586207
2019-08-27 08:45:00,324.763,377.813666666667,109.634333333333,260.834333333333,26.1966666666667,25.76,23.683,34.7366666666667,25.7556666666667,85323.153,22.7166666666667,22.54,23.06,22.552
2019-08-27 09:00:00,322.844482758621,429.813103448276,151.724827586207,259.430689655172,28.0827586206897,23.7862068965517,24.4168965517241,32.501724137931,26.3537931034483,85337.0006896552,23.0327586206897,22.5996551724138,23.0806896551724,22.7703448275862
2019-08-27 09:15:00,302.523,537.836333333333,158.125333333333,166.302666666667,26.6,24.2833333333333,23.7316666666667,33.7046666666667,26.5593333333333,85332.5223333333,23.4276666666667,22.7113333333333,23.1433333333333,23.0933333333333
2019-08-27 09:30:00,321.701034482759,801.106551724138,247.037931034483,198.223793103448,26.4379310344828,24.8206896551724,23.828275862069,33.8458620689655,26.7324137931034,85330.83,23.7248275862069,22.8348275862069,23.2272413793103,23.4275862068966
2019-08-27 09:45:00,288.671666666667,1224.514,240.313666666667,354.168666666667,28.6533333333333,23.8666666666667,25.6166666666667,33.0663333333333,27.5203333333333,85324.5193333333,23.9836666666667,22.9733333333333,23.318,23.703
2019-08-27 10:00:00,589.110689655172,1412.36137931034,156.088965517241,548.061379310345,32.7724137931034,20.3137931034483,27.9468965517241,28.6706896551724,29.1337931034483,85316.4824137931,24.2793103448276,23.1186206896552,23.4434482758621,23.991724137931
2019-08-27 10:15:00,1144.28133333333,1527.637,313.126333333333,578.855666666667,32.37,19.8933333333333,27.3906666666667,28.45,29.7886666666667,85311.9376666667,24.7113333333333,23.2983333333333,23.6316666666667,24.4116666666667
2019-08-27 10:30:00,914.243103448276,1343.69448275862,313.147931034483,498.008275862069,33.2344827586207,19.251724137931,27.8262068965517,28.338275862069,29.7703448275862,85310.2037931035,25.2551724137931,23.5268965517241,23.8865517241379,24.9841379310345
2019-08-27 10:45:00,201.465333333333,503.212333333333,95.0533333333333,169.479666666667,32.9066666666667,19.1766666666667,28.237,27.195,30.1833333333333,85305.2743333333,25.8026666666667,23.7843333333333,24.1883333333333,25.5733333333333
2019-08-27 11:00:00,418.506896551724,806.859655172414,195.205172413793,207.490689655172,32.4172413793103,19.1310344827586,28.4506896551724,26.728275862069,30.4831034482759,85296.7920689655,26.3779310344828,24.0593103448276,24.5003448275862,26.091724137931
2019-08-27 11:15:00,570.514333333333,1087.09466666667,253.334666666667,219.896333333333,31.7866666666667,19.3433333333333,28.0896666666667,26.445,30.8523333333333,85290.8283333333,26.8906666666667,24.3513333333333,24.8513333333333,26.513
2019-08-27 11:30:00,698.834137931034,1030.30448275862,372.199310344828,194.88275862069,32.4620689655172,18.7068965517241,27.5389655172414,26.5948275862069,30.7893103448276,85281.5693103448,27.3162068965517,24.6562068965517,25.2703448275862,26.8527586206897
2019-08-27 11:45:00,792.746896551724,591.334827586207,378.98724137931,180.819310344828,32.1172413793103,18.4310344827586,27.15,26.9048275862069,30.8227586206897,85264.0224137931,27.6410344827586,24.9531034482759,25.7272413793103,27.1110344827586
2019-08-27 12:00:00,733.092,486.827,348.542666666667,214.427666666667,30.21,19.2266666666667,27.1336666666667,26.6686666666667,31.0246666666667,85248.7906666667,27.9213333333333,25.2543333333333,26.1796666666667,27.3593333333333
2019-08-27 12:15:00,431.557586206897,467.796551724138,196.551034482759,175.27,30.0206896551724,20.1965517241379,27.5424137931034,26.3193103448276,31.7268965517241,85234.1093103448,28.1796551724138,25.5531034482759,26.5924137931035,27.6644827586207
2019-08-27 12:30:00,655.574666666667,696.365,337.814333333333,343.908,29.8333333333333,20.16,26.9756666666667,27.2596666666667,31.7373333333333,85220.2743333333,28.434,25.8426666666667,26.99,27.973
2019-08-27 12:45:00,724.061724137931,878.99,341.919655172414,296.875862068965,27.6310344827586,22.2103448275862,27.0472413793103,28.0524137931034,31.9131034482759,85204.3224137931,28.6603448275862,26.1213793103448,27.3975862068966,28.2551724137931
2019-08-27 13:00:00,654.599333333333,1050.67666666667,308.959333333333,241.094333333333,29.7633333333333,21.3833333333333,27.179,28.06,32.7313333333333,85192.2283333333,28.83,26.3716666666667,27.778,28.45
2019-08-27 13:15:00,495.535172413793,1052.57517241379,259.646206896552,242.72724137931,29.8965517241379,21.7068965517241,27.4262068965517,29.0941379310345,33.4751724137931,85175.374137931,28.9731034482759,26.5910344827586,28.0810344827586,28.5558620689655
