Record Type,Date and Time,Annotation,Average Above PAR,Average Below PAR,Tau [Τ],Leaf Area Index [LAI],Leaf Distribuition [Χ],Beam Fraction [Fb],Zenith Angle,Latitude,Longitude
SUM,12/10/2019 8:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,12/10/2019 9:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,12/10/2019 9:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,143°,40°,-105°
SUM,12/10/2019 9:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,146°,40°,-105°
SUM,12/10/2019 9:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,148°,40°,-105°
SUM,12/10/2019 10:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,12/10/2019 10:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,154°,40°,-105°
SUM,12/10/2019 10:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,156°,40°,-105°
SUM,12/10/2019 10:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,158°,40°,-105°
SUM,12/10/2019 11:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,160°,40°,-105°
SUM,12/10/2019 11:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,161°,40°,-105°
SUM,12/10/2019 11:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,162°,40°,-105°
SUM,12/10/2019 11:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,163°,40°,-105°
SUM,12/11/2019 12:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,163°,40°,-105°
SUM,12/11/2019 12:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,162°,40°,-105°
SUM,12/11/2019 12:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,161°,40°,-105°
SUM,12/11/2019 12:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,159°,40°,-105°
SUM,12/11/2019 1:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,158°,40°,-105°
SUM,12/11/2019 1:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,155°,40°,-105°
SUM,12/11/2019 1:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,12/11/2019 1:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,150°,40°,-105°
SUM,12/11/2019 2:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,148°,40°,-105°
SUM,12/11/2019 2:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,145°,40°,-105°
SUM,12/11/2019 2:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,142°,40°,-105°
SUM,12/11/2019 2:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,12/11/2019 3:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,12/11/2019 3:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,134°,40°,-105°
SUM,12/11/2019 3:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,131°,40°,-105°
SUM,12/11/2019 3:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,128°,40°,-105°
SUM,12/11/2019 4:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,125°,40°,-105°
SUM,12/11/2019 4:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,122°,40°,-105°
SUM,12/11/2019 4:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,120°,40°,-105°
SUM,12/11/2019 4:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,117°,40°,-105°
SUM,12/11/2019 5:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,114°,40°,-105°
SUM,12/11/2019 5:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,111°,40°,-105°
SUM,12/11/2019 5:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,108°,40°,-105°
SUM,12/11/2019 5:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,106°,40°,-105°
SUM,12/11/2019 6:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,103°,40°,-105°
SUM,12/11/2019 6:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,100°,40°,-105°
SUM,12/11/2019 6:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,97°,40°,-105°
SUM,12/11/2019 6:47:49 AM,,0.0,0.5,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,12/11/2019 7:02:49 AM,,0.0,6.4,0.000,0.00,1.00,0.00,92°,40°,-105°
SUM,12/11/2019 7:17:49 AM,,0.0,26.2,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,12/11/2019 7:32:49 AM,,0.0,61.1,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,12/11/2019 7:47:49 AM,,0.0,90.5,0.000,0.00,1.00,0.00,85°,40°,-105°
SUM,12/11/2019 8:02:49 AM,,0.0,131.4,0.000,0.00,1.00,0.00,83°,40°,-105°
SUM,12/11/2019 8:17:49 AM,,0.0,166.5,0.000,0.00,1.00,0.00,80°,40°,-105°
SUM,12/11/2019 8:32:49 AM,,0.0,210.7,0.000,0.00,1.00,0.00,78°,40°,-105°
SUM,12/11/2019 8:47:49 AM,,0.0,242.9,0.000,0.00,1.00,0.00,76°,40°,-105°
SUM,12/11/2019 9:02:49 AM,,0.0,342.8,0.000,0.00,1.00,0.00,74°,40°,-105°
SUM,12/11/2019 9:17:49 AM,,0.0,353.9,0.000,0.00,1.00,0.00,73°,40°,-105°
SUM,12/11/2019 9:32:49 AM,,0.0,377.6,0.000,0.00,1.00,0.00,71°,40°,-105°
SUM,12/11/2019 9:47:49 AM,,0.0,408.4,0.000,0.00,1.00,0.00,69°,40°,-105°
SUM,12/11/2019 10:02:49 AM,,0.0,317.4,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,12/11/2019 10:17:49 AM,,0.0,468.5,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,12/11/2019 10:32:49 AM,,0.0,315.3,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,12/11/2019 10:47:49 AM,,0.0,405.4,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,12/11/2019 11:02:49 AM,,0.0,480.0,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/11/2019 11:17:49 AM,,0.0,553.3,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/11/2019 11:32:49 AM,,0.0,286.8,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/11/2019 11:47:49 AM,,0.0,188.1,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/11/2019 12:02:49 PM,,0.0,171.4,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/11/2019 12:17:49 PM,,0.0,188.6,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/11/2019 12:32:49 PM,,0.0,172.6,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/11/2019 12:47:49 PM,,0.0,141.4,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/11/2019 1:02:49 PM,,0.0,256.5,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,12/11/2019 1:17:49 PM,,0.0,458.5,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,12/11/2019 1:32:49 PM,,0.0,214.3,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,12/11/2019 1:47:49 PM,,0.0,216.1,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,12/11/2019 2:02:49 PM,,0.0,188.5,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,12/11/2019 2:17:49 PM,,0.0,145.9,0.000,0.00,1.00,0.00,71°,40°,-105°
SUM,12/11/2019 2:32:49 PM,,0.0,113.6,0.000,0.00,1.00,0.00,73°,40°,-105°
SUM,12/11/2019 2:47:49 PM,,0.0,93.7,0.000,0.00,1.00,0.00,75°,40°,-105°
SUM,12/11/2019 3:02:49 PM,,0.0,100.6,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,12/11/2019 3:17:49 PM,,0.0,170.2,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,12/11/2019 3:32:49 PM,,0.0,126.8,0.000,0.00,1.00,0.00,81°,40°,-105°
SUM,12/11/2019 3:47:49 PM,,0.0,62.1,0.000,0.00,1.00,0.00,83°,40°,-105°
SUM,12/11/2019 4:02:49 PM,,0.0,25.0,0.000,0.00,1.00,0.00,86°,40°,-105°
SUM,12/11/2019 4:17:49 PM,,0.0,7.8,0.000,0.00,1.00,0.00,88°,40°,-105°
SUM,12/11/2019 4:32:49 PM,,0.0,1.4,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,12/11/2019 4:47:49 PM,,0.0,0.2,0.000,0.00,1.00,0.00,93°,40°,-105°
SUM,12/11/2019 5:02:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,12/11/2019 5:17:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,12/11/2019 5:32:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,101°,40°,-105°
SUM,12/11/2019 5:47:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,103°,40°,-105°
SUM,12/11/2019 6:02:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,106°,40°,-105°
SUM,12/11/2019 6:17:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,109°,40°,-105°
SUM,12/11/2019 6:32:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,112°,40°,-105°
SUM,12/11/2019 6:47:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,115°,40°,-105°
SUM,12/11/2019 7:02:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,117°,40°,-105°
SUM,12/11/2019 7:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,120°,40°,-105°
SUM,12/11/2019 7:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,123°,40°,-105°
SUM,12/11/2019 7:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,126°,40°,-105°
SUM,12/11/2019 8:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,12/11/2019 8:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,12/11/2019 8:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,135°,40°,-105°
SUM,12/11/2019 8:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,12/11/2019 9:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,12/11/2019 9:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,143°,40°,-105°
SUM,12/11/2019 9:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,146°,40°,-105°
SUM,12/11/2019 9:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,148°,40°,-105°
SUM,12/11/2019 10:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,12/11/2019 10:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,154°,40°,-105°
SUM,12/11/2019 10:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,156°,40°,-105°
SUM,12/11/2019 10:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,158°,40°,-105°
SUM,12/11/2019 11:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,160°,40°,-105°
SUM,12/11/2019 11:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,161°,40°,-105°
SUM,12/11/2019 11:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,162°,40°,-105°
SUM,12/11/2019 11:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,163°,40°,-105°
SUM,12/12/2019 12:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,163°,40°,-105°
SUM,12/12/2019 12:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,162°,40°,-105°
SUM,12/12/2019 12:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,161°,40°,-105°
SUM,12/12/2019 12:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,160°,40°,-105°
SUM,12/12/2019 1:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,158°,40°,-105°
SUM,12/12/2019 1:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,155°,40°,-105°
SUM,12/12/2019 1:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,12/12/2019 1:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,12/12/2019 2:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,148°,40°,-105°
SUM,12/12/2019 2:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,145°,40°,-105°
SUM,12/12/2019 2:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,143°,40°,-105°
SUM,12/12/2019 2:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,12/12/2019 3:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,12/12/2019 3:17:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,134°,40°,-105°
SUM,12/12/2019 3:32:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,131°,40°,-105°
SUM,12/12/2019 3:47:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,128°,40°,-105°
SUM,12/12/2019 4:02:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,125°,40°,-105°
SUM,12/12/2019 4:17:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,123°,40°,-105°
SUM,12/12/2019 4:32:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,120°,40°,-105°
SUM,12/12/2019 4:47:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,117°,40°,-105°
SUM,12/12/2019 5:02:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,114°,40°,-105°
SUM,12/12/2019 5:17:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,111°,40°,-105°
SUM,12/12/2019 5:32:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,108°,40°,-105°
SUM,12/12/2019 5:47:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,106°,40°,-105°
SUM,12/12/2019 6:02:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,103°,40°,-105°
SUM,12/12/2019 6:17:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,100°,40°,-105°
SUM,12/12/2019 6:32:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,12/12/2019 6:47:49 AM,,0.0,0.2,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,12/12/2019 7:02:49 AM,,0.0,2.2,0.000,0.00,1.00,0.00,92°,40°,-105°
SUM,12/12/2019 7:17:49 AM,,0.0,8.7,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,12/12/2019 7:32:49 AM,,0.0,24.6,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,12/12/2019 7:47:49 AM,,0.0,45.0,0.000,0.00,1.00,0.00,85°,40°,-105°
SUM,12/12/2019 8:02:49 AM,,0.0,77.0,0.000,0.00,1.00,0.00,83°,40°,-105°
SUM,12/12/2019 8:17:49 AM,,0.0,90.6,0.000,0.00,1.00,0.00,81°,40°,-105°
SUM,12/12/2019 8:32:49 AM,,0.0,105.8,0.000,0.00,1.00,0.00,78°,40°,-105°
SUM,12/12/2019 8:47:49 AM,,0.0,134.0,0.000,0.00,1.00,0.00,76°,40°,-105°
SUM,12/12/2019 9:02:49 AM,,0.0,153.8,0.000,0.00,1.00,0.00,75°,40°,-105°
SUM,12/12/2019 9:17:49 AM,,0.0,161.0,0.000,0.00,1.00,0.00,73°,40°,-105°
SUM,12/12/2019 9:32:49 AM,,0.0,134.3,0.000,0.00,1.00,0.00,71°,40°,-105°
SUM,12/12/2019 9:47:49 AM,,0.0,141.4,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,12/12/2019 10:02:49 AM,,0.0,153.4,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,12/12/2019 10:17:49 AM,,0.0,149.1,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,12/12/2019 10:32:49 AM,,0.0,229.4,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,12/12/2019 10:47:49 AM,,0.0,336.8,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,12/12/2019 11:02:49 AM,,0.0,400.6,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/12/2019 11:17:49 AM,,0.0,441.3,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/12/2019 11:32:49 AM,,0.0,317.2,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/12/2019 11:47:49 AM,,0.0,726.3,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/12/2019 12:02:49 PM,,0.0,827.8,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/12/2019 12:17:49 PM,,0.0,740.9,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/12/2019 12:32:49 PM,,0.0,331.7,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/12/2019 12:47:49 PM,,0.0,596.7,0.000,0.00,1.00,0.00,64°,40°,-105°
