Record Type,Date and Time,Annotation,Average Above PAR,Average Below PAR,Tau [Τ],Leaf Area Index [LAI],Leaf Distribuition [Χ],Beam Fraction [Fb],Zenith Angle,Latitude,Longitude
SUM,10/28/2019 9:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,124°,40°,-105°
SUM,10/28/2019 9:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,127°,40°,-105°
SUM,10/28/2019 9:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,130°,40°,-105°
SUM,10/28/2019 9:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,133°,40°,-105°
SUM,10/28/2019 10:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,135°,40°,-105°
SUM,10/28/2019 10:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,138°,40°,-105°
SUM,10/28/2019 10:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,10/28/2019 10:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,142°,40°,-105°
SUM,10/28/2019 11:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,145°,40°,-105°
SUM,10/28/2019 11:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,147°,40°,-105°
SUM,10/28/2019 11:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,148°,40°,-105°
SUM,10/28/2019 11:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,150°,40°,-105°
SUM,10/29/2019 12:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,10/29/2019 12:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/29/2019 12:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,10/29/2019 12:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,10/29/2019 1:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,10/29/2019 1:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/29/2019 1:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,10/29/2019 1:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,150°,40°,-105°
SUM,10/29/2019 2:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,148°,40°,-105°
SUM,10/29/2019 2:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,146°,40°,-105°
SUM,10/29/2019 2:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,144°,40°,-105°
SUM,10/29/2019 2:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,142°,40°,-105°
SUM,10/29/2019 3:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,10/29/2019 3:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,10/29/2019 3:30:58 AM,,0.0,0.2,0.000,0.00,1.00,0.00,135°,40°,-105°
SUM,10/29/2019 3:45:58 AM,,0.0,0.2,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,10/29/2019 4:00:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,10/29/2019 4:15:58 AM,,0.0,0.2,0.000,0.00,1.00,0.00,126°,40°,-105°
SUM,10/29/2019 4:30:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,124°,40°,-105°
SUM,10/29/2019 4:45:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,121°,40°,-105°
SUM,10/29/2019 5:00:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,118°,40°,-105°
SUM,10/29/2019 5:15:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,115°,40°,-105°
SUM,10/29/2019 5:30:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,112°,40°,-105°
SUM,10/29/2019 5:45:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,109°,40°,-105°
SUM,10/29/2019 6:00:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,107°,40°,-105°
SUM,10/29/2019 6:15:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,104°,40°,-105°
SUM,10/29/2019 6:30:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,101°,40°,-105°
SUM,10/29/2019 6:45:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,10/29/2019 7:00:58 AM,,0.0,0.4,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,10/29/2019 7:15:58 AM,,0.0,0.7,0.000,0.00,1.00,0.00,92°,40°,-105°
SUM,10/29/2019 7:30:58 AM,,0.0,2.3,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,10/29/2019 7:45:58 AM,,0.0,4.8,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,10/29/2019 8:00:58 AM,,0.0,9.0,0.000,0.00,1.00,0.00,84°,40°,-105°
SUM,10/29/2019 8:15:58 AM,,0.0,25.7,0.000,0.00,1.00,0.00,82°,40°,-105°
SUM,10/29/2019 8:30:58 AM,,0.0,29.6,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,10/29/2019 8:45:58 AM,,0.0,31.3,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,10/29/2019 9:00:58 AM,,0.0,34.2,0.000,0.00,1.00,0.00,74°,40°,-105°
SUM,10/29/2019 9:15:58 AM,,0.0,46.3,0.000,0.00,1.00,0.00,72°,40°,-105°
SUM,10/29/2019 9:30:58 AM,,0.0,64.3,0.000,0.00,1.00,0.00,69°,40°,-105°
SUM,10/29/2019 9:45:58 AM,,0.0,86.9,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,10/29/2019 10:00:58 AM,,0.0,64.8,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,10/29/2019 10:15:58 AM,,0.0,92.0,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,10/29/2019 10:30:58 AM,,0.0,96.3,0.000,0.00,1.00,0.00,61°,40°,-105°
SUM,10/29/2019 10:45:58 AM,,0.0,122.7,0.000,0.00,1.00,0.00,60°,40°,-105°
SUM,10/29/2019 11:00:58 AM,,0.0,147.5,0.000,0.00,1.00,0.00,58°,40°,-105°
SUM,10/29/2019 11:15:58 AM,,0.0,151.9,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,10/29/2019 11:30:58 AM,,0.0,166.5,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,10/29/2019 11:45:58 AM,,0.0,152.8,0.000,0.00,1.00,0.00,55°,40°,-105°
SUM,10/29/2019 12:00:58 PM,,0.0,144.3,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/29/2019 12:15:58 PM,,0.0,125.3,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/29/2019 12:30:58 PM,,0.0,130.1,0.000,0.00,1.00,0.00,53°,40°,-105°
SUM,10/29/2019 12:45:58 PM,,0.0,103.9,0.000,0.00,1.00,0.00,53°,40°,-105°
SUM,10/29/2019 1:00:58 PM,,0.0,109.2,0.000,0.00,1.00,0.00,53°,40°,-105°
SUM,10/29/2019 1:15:58 PM,,0.0,106.8,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/29/2019 1:30:58 PM,,0.0,185.6,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/29/2019 1:45:58 PM,,0.0,93.4,0.000,0.00,1.00,0.00,55°,40°,-105°
SUM,10/29/2019 2:00:58 PM,,0.0,107.2,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,10/29/2019 2:15:58 PM,,0.0,117.6,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,10/29/2019 2:30:58 PM,,0.0,90.1,0.000,0.00,1.00,0.00,59°,40°,-105°
SUM,10/29/2019 2:45:58 PM,,0.0,66.9,0.000,0.00,1.00,0.00,60°,40°,-105°
SUM,10/29/2019 3:00:58 PM,,0.0,55.0,0.000,0.00,1.00,0.00,62°,40°,-105°
SUM,10/29/2019 3:15:58 PM,,0.0,54.0,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,10/29/2019 3:30:58 PM,,0.0,54.7,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,10/29/2019 3:45:58 PM,,0.0,51.7,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,10/29/2019 4:00:58 PM,,0.0,41.7,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,10/29/2019 4:15:58 PM,,0.0,35.6,0.000,0.00,1.00,0.00,72°,40°,-105°
SUM,10/29/2019 4:30:58 PM,,0.0,20.2,0.000,0.00,1.00,0.00,75°,40°,-105°
SUM,10/29/2019 4:45:58 PM,,0.0,18.6,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,10/29/2019 5:00:58 PM,,0.0,12.7,0.000,0.00,1.00,0.00,80°,40°,-105°
SUM,10/29/2019 5:15:58 PM,,0.0,9.8,0.000,0.00,1.00,0.00,82°,40°,-105°
SUM,10/29/2019 5:30:58 PM,,0.0,5.6,0.000,0.00,1.00,0.00,85°,40°,-105°
SUM,10/29/2019 5:45:58 PM,,0.0,2.3,0.000,0.00,1.00,0.00,88°,40°,-105°
SUM,10/29/2019 6:00:58 PM,,0.0,0.6,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,10/29/2019 6:15:58 PM,,0.0,0.3,0.000,0.00,1.00,0.00,93°,40°,-105°
SUM,10/29/2019 6:30:58 PM,,0.0,0.3,0.000,0.00,1.00,0.00,96°,40°,-105°
SUM,10/29/2019 6:45:58 PM,,0.0,0.3,0.000,0.00,1.00,0.00,99°,40°,-105°
SUM,10/29/2019 7:00:58 PM,,0.0,0.4,0.000,0.00,1.00,0.00,102°,40°,-105°
SUM,10/29/2019 7:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,105°,40°,-105°
SUM,10/29/2019 7:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,107°,40°,-105°
SUM,10/29/2019 7:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,110°,40°,-105°
SUM,10/29/2019 8:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,113°,40°,-105°
SUM,10/29/2019 8:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,116°,40°,-105°
SUM,10/29/2019 8:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,119°,40°,-105°
SUM,10/29/2019 8:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,122°,40°,-105°
SUM,10/29/2019 9:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,125°,40°,-105°
SUM,10/29/2019 9:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,127°,40°,-105°
SUM,10/29/2019 9:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,130°,40°,-105°
SUM,10/29/2019 9:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,133°,40°,-105°
SUM,10/29/2019 10:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,135°,40°,-105°
SUM,10/29/2019 10:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,138°,40°,-105°
SUM,10/29/2019 10:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,10/29/2019 10:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,143°,40°,-105°
SUM,10/29/2019 11:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,145°,40°,-105°
SUM,10/29/2019 11:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,147°,40°,-105°
SUM,10/29/2019 11:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,149°,40°,-105°
SUM,10/29/2019 11:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,150°,40°,-105°
SUM,10/30/2019 12:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/30/2019 12:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/30/2019 12:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,10/30/2019 12:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,10/30/2019 1:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,10/30/2019 1:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,10/30/2019 1:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/30/2019 1:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,150°,40°,-105°
SUM,10/30/2019 2:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,149°,40°,-105°
SUM,10/30/2019 2:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,147°,40°,-105°
SUM,10/30/2019 2:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,145°,40°,-105°
SUM,10/30/2019 2:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,142°,40°,-105°
SUM,10/30/2019 3:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,10/30/2019 3:15:58 AM,,0.0,0.4,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,10/30/2019 3:30:58 AM,,0.0,0.4,0.000,0.00,1.00,0.00,135°,40°,-105°
SUM,10/30/2019 3:45:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,10/30/2019 4:00:58 AM,,0.0,0.4,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,10/30/2019 4:15:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,127°,40°,-105°
SUM,10/30/2019 4:30:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,124°,40°,-105°
SUM,10/30/2019 4:45:58 AM,,0.0,0.4,0.000,0.00,1.00,0.00,121°,40°,-105°
SUM,10/30/2019 5:00:58 AM,,0.0,0.4,0.000,0.00,1.00,0.00,118°,40°,-105°
SUM,10/30/2019 5:15:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,115°,40°,-105°
SUM,10/30/2019 5:30:58 AM,,0.0,0.4,0.000,0.00,1.00,0.00,112°,40°,-105°
SUM,10/30/2019 5:45:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,110°,40°,-105°
SUM,10/30/2019 6:00:58 AM,,0.0,0.4,0.000,0.00,1.00,0.00,107°,40°,-105°
SUM,10/30/2019 6:15:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,104°,40°,-105°
SUM,10/30/2019 6:30:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,101°,40°,-105°
SUM,10/30/2019 6:45:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,10/30/2019 7:00:58 AM,,0.0,0.2,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,10/30/2019 7:15:58 AM,,0.0,1.1,0.000,0.00,1.00,0.00,93°,40°,-105°
SUM,10/30/2019 7:30:58 AM,,0.0,6.2,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,10/30/2019 7:45:58 AM,,0.0,17.1,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,10/30/2019 8:00:58 AM,,0.0,33.8,0.000,0.00,1.00,0.00,84°,40°,-105°
SUM,10/30/2019 8:15:58 AM,,0.0,63.4,0.000,0.00,1.00,0.00,82°,40°,-105°
SUM,10/30/2019 8:30:58 AM,,0.0,106.7,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,10/30/2019 8:45:58 AM,,0.0,148.3,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,10/30/2019 9:00:58 AM,,0.0,198.7,0.000,0.00,1.00,0.00,74°,40°,-105°
SUM,10/30/2019 9:15:58 AM,,0.0,240.2,0.000,0.00,1.00,0.00,72°,40°,-105°
SUM,10/30/2019 9:30:58 AM,,0.0,286.1,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,10/30/2019 9:45:58 AM,,0.0,402.0,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,10/30/2019 10:00:58 AM,,0.0,363.2,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,10/30/2019 10:15:58 AM,,0.0,400.3,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,10/30/2019 10:30:58 AM,,0.0,511.9,0.000,0.00,1.00,0.00,62°,40°,-105°
SUM,10/30/2019 10:45:58 AM,,0.0,606.3,0.000,0.00,1.00,0.00,60°,40°,-105°
SUM,10/30/2019 11:00:58 AM,,0.0,655.3,0.000,0.00,1.00,0.00,59°,40°,-105°
SUM,10/30/2019 11:15:58 AM,,0.0,733.8,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,10/30/2019 11:30:58 AM,,0.0,783.3,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,10/30/2019 11:45:58 AM,,0.0,794.5,0.000,0.00,1.00,0.00,55°,40°,-105°
SUM,10/30/2019 12:00:58 PM,,0.0,801.6,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/30/2019 12:15:58 PM,,0.0,772.9,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/30/2019 12:30:58 PM,,0.0,712.3,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/30/2019 12:45:58 PM,,0.0,634.0,0.000,0.00,1.00,0.00,53°,40°,-105°
SUM,10/30/2019 1:00:58 PM,,0.0,573.3,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/30/2019 1:15:58 PM,,0.0,601.0,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/30/2019 1:30:58 PM,,0.0,654.2,0.000,0.00,1.00,0.00,55°,40°,-105°
SUM,10/30/2019 1:45:58 PM,,0.0,684.7,0.000,0.00,1.00,0.00,55°,40°,-105°
SUM,10/30/2019 2:00:58 PM,,0.0,704.7,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,10/30/2019 2:15:58 PM,,0.0,699.9,0.000,0.00,1.00,0.00,58°,40°,-105°
SUM,10/30/2019 2:30:58 PM,,0.0,637.4,0.000,0.00,1.00,0.00,59°,40°,-105°
SUM,10/30/2019 2:45:58 PM,,0.0,528.4,0.000,0.00,1.00,0.00,61°,40°,-105°
SUM,10/30/2019 3:00:58 PM,,0.0,459.6,0.000,0.00,1.00,0.00,62°,40°,-105°
SUM,10/30/2019 3:15:58 PM,,0.0,404.2,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,10/30/2019 3:30:58 PM,,0.0,366.3,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,10/30/2019 3:45:58 PM,,0.0,324.3,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,10/30/2019 4:00:58 PM,,0.0,267.3,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,10/30/2019 4:15:58 PM,,0.0,157.6,0.000,0.00,1.00,0.00,73°,40°,-105°
SUM,10/30/2019 4:30:58 PM,,0.0,162.5,0.000,0.00,1.00,0.00,75°,40°,-105°
SUM,10/30/2019 4:45:58 PM,,0.0,130.1,0.000,0.00,1.00,0.00,78°,40°,-105°
SUM,10/30/2019 5:00:58 PM,,0.0,91.5,0.000,0.00,1.00,0.00,80°,40°,-105°
SUM,10/30/2019 5:15:58 PM,,0.0,64.6,0.000,0.00,1.00,0.00,83°,40°,-105°
SUM,10/30/2019 5:30:58 PM,,0.0,29.5,0.000,0.00,1.00,0.00,85°,40°,-105°
SUM,10/30/2019 5:45:58 PM,,0.0,10.8,0.000,0.00,1.00,0.00,88°,40°,-105°
SUM,10/30/2019 6:00:58 PM,,0.0,2.0,0.000,0.00,1.00,0.00,91°,40°,-105°
SUM,10/30/2019 6:15:58 PM,,0.0,0.2,0.000,0.00,1.00,0.00,93°,40°,-105°
SUM,10/30/2019 6:30:58 PM,,0.0,0.1,0.000,0.00,1.00,0.00,96°,40°,-105°
SUM,10/30/2019 6:45:58 PM,,0.0,0.1,0.000,0.00,1.00,0.00,99°,40°,-105°
SUM,10/30/2019 7:00:58 PM,,0.0,0.1,0.000,0.00,1.00,0.00,102°,40°,-105°
SUM,10/30/2019 7:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,105°,40°,-105°
SUM,10/30/2019 7:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,108°,40°,-105°
SUM,10/30/2019 7:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,110°,40°,-105°
SUM,10/30/2019 8:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,113°,40°,-105°
SUM,10/30/2019 8:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,116°,40°,-105°
SUM,10/30/2019 8:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,119°,40°,-105°
SUM,10/30/2019 8:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,122°,40°,-105°
SUM,10/30/2019 9:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,125°,40°,-105°
SUM,10/30/2019 9:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,128°,40°,-105°
SUM,10/30/2019 9:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,130°,40°,-105°
SUM,10/30/2019 9:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,133°,40°,-105°
SUM,10/30/2019 10:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,136°,40°,-105°
SUM,10/30/2019 10:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,138°,40°,-105°
SUM,10/30/2019 10:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,141°,40°,-105°
SUM,10/30/2019 10:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,143°,40°,-105°
SUM,10/30/2019 11:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,145°,40°,-105°
SUM,10/30/2019 11:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,147°,40°,-105°
SUM,10/30/2019 11:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,149°,40°,-105°
SUM,10/30/2019 11:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,10/31/2019 12:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/31/2019 12:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,10/31/2019 12:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,10/31/2019 12:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,10/31/2019 1:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,154°,40°,-105°
SUM,10/31/2019 1:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,10/31/2019 1:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/31/2019 1:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,150°,40°,-105°
SUM,10/31/2019 2:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,149°,40°,-105°
SUM,10/31/2019 2:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,147°,40°,-105°
SUM,10/31/2019 2:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,145°,40°,-105°
SUM,10/31/2019 2:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,143°,40°,-105°
SUM,10/31/2019 3:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,10/31/2019 3:15:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,138°,40°,-105°
SUM,10/31/2019 3:30:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,135°,40°,-105°
SUM,10/31/2019 3:45:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,10/31/2019 4:00:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,130°,40°,-105°
SUM,10/31/2019 4:15:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,127°,40°,-105°
SUM,10/31/2019 4:30:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,124°,40°,-105°
SUM,10/31/2019 4:45:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,121°,40°,-105°
SUM,10/31/2019 5:00:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,118°,40°,-105°
SUM,10/31/2019 5:15:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,116°,40°,-105°
SUM,10/31/2019 5:30:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,113°,40°,-105°
SUM,10/31/2019 5:45:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,110°,40°,-105°
SUM,10/31/2019 6:00:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,107°,40°,-105°
SUM,10/31/2019 6:15:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,104°,40°,-105°
SUM,10/31/2019 6:30:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,101°,40°,-105°
SUM,10/31/2019 6:45:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,10/31/2019 7:00:58 AM,,0.0,0.2,0.000,0.00,1.00,0.00,96°,40°,-105°
SUM,10/31/2019 7:15:58 AM,,0.0,2.3,0.000,0.00,1.00,0.00,93°,40°,-105°
SUM,10/31/2019 7:30:58 AM,,0.0,14.7,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,10/31/2019 7:45:58 AM,,0.0,43.3,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,10/31/2019 8:00:58 AM,,0.0,73.8,0.000,0.00,1.00,0.00,85°,40°,-105°
SUM,10/31/2019 8:15:58 AM,,0.0,100.6,0.000,0.00,1.00,0.00,82°,40°,-105°
SUM,10/31/2019 8:30:58 AM,,0.0,125.3,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,10/31/2019 8:45:58 AM,,0.0,152.6,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,10/31/2019 9:00:58 AM,,0.0,191.4,0.000,0.00,1.00,0.00,75°,40°,-105°
SUM,10/31/2019 9:15:58 AM,,0.0,220.8,0.000,0.00,1.00,0.00,72°,40°,-105°
SUM,10/31/2019 9:30:58 AM,,0.0,261.7,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,10/31/2019 9:45:58 AM,,0.0,348.2,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,10/31/2019 10:00:58 AM,,0.0,404.2,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,10/31/2019 10:15:58 AM,,0.0,539.6,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,10/31/2019 10:30:58 AM,,0.0,590.0,0.000,0.00,1.00,0.00,62°,40°,-105°
SUM,10/31/2019 10:45:58 AM,,0.0,634.5,0.000,0.00,1.00,0.00,60°,40°,-105°
SUM,10/31/2019 11:00:58 AM,,0.0,686.8,0.000,0.00,1.00,0.00,59°,40°,-105°
SUM,10/31/2019 11:15:58 AM,,0.0,760.5,0.000,0.00,1.00,0.00,58°,40°,-105°
SUM,10/31/2019 11:30:58 AM,,0.0,807.3,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,10/31/2019 11:45:58 AM,,0.0,813.1,0.000,0.00,1.00,0.00,55°,40°,-105°
