millis,stamp,datetime,diff01,diff23,Temp1C,Temp2C,BattVolt,,,,,,,stamp,datetime,diff01,diff23,Temp1C,Temp2C,BattVolt,BoostVolt,Initial Diff01,Initial Diff23
8426999,1538413214," ""2018/10/1 17:0:14""",611.56,610.22,20.12,20.06,12.41,13,3599,,,,,,,,,,,,,,
8427999,1538413215," ""2018/10/1 17:0:15""",610.94,609.94,20.12,20.06,12.41,14,3599,,,,,,,,,,,,,,
8428999,1538413216," ""2018/10/1 17:0:16""",610.38,609.69,20.12,20.06,12.41,15,3599,,,,,,,,,,,,,,
8429999,1538413217," ""2018/10/1 17:0:17""",609.81,609.44,20.12,20.06,12.41,16,3599,,,,,,,,,,,,,,
8430999,1538413218," ""2018/10/1 17:0:18""",609.31,609.22,20.12,20.06,12.41,17,3599,,,,,,,,,,,,,,
8431998,1538413219," ""2018/10/1 17:0:19""",608.81,609.03,20.12,20.06,12.41,18,3599,,,,,,,,,,,,,,
8432999,1538413220," ""2018/10/1 17:0:20""",608.38,608.84,20.12,20.06,12.41,19,3599,,,,,,,,,,,,,,
8433999,1538413221," ""2018/10/1 17:0:21""",607.94,608.66,20.12,20.12,12.41,20,3599,,,,,,,,,,,,,,
8434999,1538413222," ""2018/10/1 17:0:22""",607.5,608.47,20.12,20.06,12.41,21,3599,,,,,,,,,,,,,,
8435999,1538413223," ""2018/10/1 17:0:23""",607.13,608.31,20.12,20.06,12.39,22,3599,,,,,,,,,,,,,,
8436999,1538413224," ""2018/10/1 17:0:24""",606.72,608.19,20.12,20.06,12.39,23,3599,,,,,,,,,,,,,,
8437999,1538413225," ""2018/10/1 17:0:25""",606.34,608.03,20.12,20.06,12.41,24,3599,,,,,,,,,,,,,,
8438999,1538413226," ""2018/10/1 17:0:26""",606.03,607.88,20.12,20.06,12.39,25,3599,,,,,,,,,,,,,,
8439999,1538413227," ""2018/10/1 17:0:27""",605.66,607.75,20.12,20.12,12.39,26,3599,,,,,,,,,,,,,,
8440999,1538413228," ""2018/10/1 17:0:28""",605.34,607.63,20.12,20.06,12.39,27,3599,,,,,,,,,,,,,,
8441999,1538413229," ""2018/10/1 17:0:29""",605.03,607.5,20.12,20.12,12.39,28,3599,,,,,,,,,,,,,,
8442999,1538413230," ""2018/10/1 17:0:30""",604.72,607.41,20.12,20.12,12.39,29,3599,,,,,,,,,,,,,,
8443999,1538413231," ""2018/10/1 17:0:31""",604.44,607.28,20.12,20.12,12.39,30,3599,,,,,,,,,,,,,,
8444999,1538413232," ""2018/10/1 17:0:32""",604.13,607.19,20.12,20.12,12.39,31,3599,,,,,,,,,,,,,,
8445999,1538413233," ""2018/10/1 17:0:33""",603.88,607.06,20.12,20.12,12.39,32,3599,,,,,,,,,,,,,,
8446999,1538413234," ""2018/10/1 17:0:34""",603.63,606.97,20.12,20.12,12.39,33,3599,,,,,,,,,,,,,,
8447998,1538413235," ""2018/10/1 17:0:35""",603.38,606.88,20.12,20.12,12.39,34,3599,,,,,,,,,,,,,,
8448999,1538413236," ""2018/10/1 17:0:36""",603.09,606.78,20.12,20.12,12.39,35,3599,,,,,,,,,,,,,,
8449999,1538413237," ""2018/10/1 17:0:37""",602.88,606.69,20.12,20.12,12.39,36,3599,,,,,,,,,,,,,,
8450999,1538413238," ""2018/10/1 17:0:38""",602.66,606.63,20.12,20.12,12.39,37,3599,,,,,,,,,,,,,,
8451999,1538413239," ""2018/10/1 17:0:39""",602.41,606.53,20.12,20.12,12.39,38,3599,,,,,,,,,,,,,,
8452999,1538413240," ""2018/10/1 17:0:40""",602.19,606.44,20.12,20.12,12.37,39,3599,,,,,,,,,,,,,,
8453999,1538413241," ""2018/10/1 17:0:41""",602,606.38,20.12,20.12,12.39,40,3599,,,,,,,,,,,,,,
8454999,1538413242," ""2018/10/1 17:0:42""",601.75,606.28,20.12,20.12,12.37,41,3599,,,,,,,,,,,,,,
8455999,1538413243," ""2018/10/1 17:0:43""",601.56,606.22,20.12,20.12,12.37,42,3599,,,,,,,,,,,,,,
8456999,1538413244," ""2018/10/1 17:0:44""",601.38,606.16,20.12,20.12,12.39,43,3599,,,,,,,,,,,,,,
8457999,1538413245," ""2018/10/1 17:0:45""",601.16,606.06,20.12,20.12,12.37,44,3599,,,,,,,,,,,,,,
8458998,1538413246," ""2018/10/1 17:0:46""",600.97,606,20.12,20.12,12.37,45,3599,,,,,,,,,,,,,,
8459999,1538413247," ""2018/10/1 17:0:47""",600.78,605.94,20.12,20.12,12.37,46,3599,,,,,,,,,,,,,,
8460999,1538413248," ""2018/10/1 17:0:48""",600.59,605.88,20.12,20.12,12.37,47,3599,,,,,,,,,,,,,,
8461999,1538413249," ""2018/10/1 17:0:49""",600.44,605.81,20.12,20.12,12.37,48,3599,,,,,,,,,,,,,,
8462999,1538413250," ""2018/10/1 17:0:50""",600.25,605.75,20.12,20.12,12.37,49,3599,,,,,,,,,,,,,,
8463998,1538413251," ""2018/10/1 17:0:51""",600.09,605.69,20.12,20.12,12.37,50,3599,,,,,,,,,,,,,,
8464999,1538413252," ""2018/10/1 17:0:52""",599.94,605.63,20.12,20.12,12.37,51,3599,,,,,,,,,,,,,,
8465999,1538413253," ""2018/10/1 17:0:53""",599.78,605.56,20.12,20.12,12.37,52,3599,,,,,,,,,,,,,,
8466999,1538413254," ""2018/10/1 17:0:54""",599.63,605.5,20.12,20.12,12.37,53,3599,,,,,,,,,,,,,,
8467999,1538413255," ""2018/10/1 17:0:55""",599.47,605.47,20.12,20.12,12.37,54,3599,,,,,,,,,,,,,,
8468999,1538413256," ""2018/10/1 17:0:56""",599.31,605.41,20.12,20.12,12.37,55,3599,,,,,,,,,,,,,,
8469999,1538413257," ""2018/10/1 17:0:57""",599.16,605.38,20.12,20.12,12.37,56,3599,,,,,,,,,,,,,,
8470999,1538413258," ""2018/10/1 17:0:58""",599,605.28,20.12,20.12,12.37,57,3599,,,,,,,,,,,,,,
8471999,1538413259," ""2018/10/1 17:0:59""",598.84,605.25,20.12,20.12,12.37,58,3599,,,,,,,,,,,,,,
8472999,1538413260," ""2018/10/1 17:1:0""",598.75,605.19,20.19,20.12,12.37,59,3599,,,,,,,,,,,,,,
8473999,1538413261," ""2018/10/1 17:1:1""",598.59,605.16,20.19,20.12,12.37,0,3599,1538413261," ""2018/10/1 17:1:1""",0.10075,0.03375,,,,,,,,,,
8474999,1538413262," ""2018/10/1 17:1:2""",598.44,605.09,20.19,20.12,12.37,1,3599,,,,,,,,,,,,,,
8475999,1538413263," ""2018/10/1 17:1:3""",598.31,605.06,20.12,20.12,12.37,2,3599,,,,,,,,,,,,,,
8476999,1538413264," ""2018/10/1 17:1:4""",598.19,605,20.19,20.12,12.37,3,3599,,,,,,,,,,,,,,
8477999,1538413265," ""2018/10/1 17:1:5""",598.06,604.97,20.19,20.12,12.37,4,3599,,,,,,,,,,,,,,
8478999,1538413266," ""2018/10/1 17:1:6""",597.94,604.91,20.19,20.12,12.37,5,3599,,,,,,,,,,,,,,
8479998,1538413267," ""2018/10/1 17:1:7""",597.81,604.88,20.19,20.12,12.37,6,3599,,,,,,,,,,,,,,
8480999,1538413268," ""2018/10/1 17:1:8""",597.69,604.84,20.19,20.12,12.37,7,3599,,,,,,,,,,,,,,
8481999,1538413269," ""2018/10/1 17:1:9""",597.56,604.78,20.19,20.12,12.37,8,3599,,,,,,,,,,,,,,
8482999,1538413270," ""2018/10/1 17:1:10""",597.44,604.75,20.19,20.12,12.37,9,3599,,,,,,,,,,,,,,
8483999,1538413271," ""2018/10/1 17:1:11""",597.34,604.72,20.19,20.12,12.37,10,3599,,,,,,,,,,,,,,
8484999,1538413272," ""2018/10/1 17:1:12""",597.25,604.69,20.19,20.12,12.37,11,3599,,,,,,,,,,,,,,
8485999,1538413273," ""2018/10/1 17:1:13""",597.13,604.66,20.19,20.12,12.37,12,3599,,,,,,,,,,,,,,
8486999,1538413274," ""2018/10/1 17:1:14""",597,604.59,20.19,20.12,12.37,13,3599,,,,,,,,,,,,,,
8487999,1538413275," ""2018/10/1 17:1:15""",596.88,604.56,20.19,20.12,12.37,14,3599,,,,,,,,,,,,,,
8488999,1538413276," ""2018/10/1 17:1:16""",596.78,604.53,20.19,20.12,12.37,15,3599,,,,,,,,,,,,,,
8489999,1538413277," ""2018/10/1 17:1:17""",596.69,604.5,20.19,20.12,12.37,16,3599,,,,,,,,,,,,,,
8490999,1538413278," ""2018/10/1 17:1:18""",596.59,604.47,20.19,20.12,12.37,17,3599,,,,,,,,,,,,,,
8491999,1538413279," ""2018/10/1 17:1:19""",596.47,604.44,20.19,20.12,12.37,18,3599,,,,,,,,,,,,,,
8492999,1538413280," ""2018/10/1 17:1:20""",596.38,604.41,20.19,20.12,12.36,19,3599,,,,,,,,,,,,,,
8493999,1538413281," ""2018/10/1 17:1:21""",596.28,604.38,20.19,20.12,12.37,20,3599,,,,,,,,,,,,,,
8494999,1538413282," ""2018/10/1 17:1:22""",596.19,604.34,20.19,20.12,12.36,21,3599,,,,,,,,,,,,,,
8495998,1538413283," ""2018/10/1 17:1:23""",596.09,604.28,20.19,20.12,12.36,22,3599,,,,,,,,,,,,,,
8496999,1538413284," ""2018/10/1 17:1:24""",595.97,604.25,20.19,20.12,12.36,23,3599,,,,,,,,,,,,,,
8497998,1538413285," ""2018/10/1 17:1:25""",595.91,604.25,20.19,20.12,12.36,24,3599,,,,,,,,,,,,,,
8498999,1538413286," ""2018/10/1 17:1:26""",595.81,604.19,20.19,20.12,12.37,25,3599,,,,,,,,,,,,,,
8499999,1538413287," ""2018/10/1 17:1:27""",595.72,604.19,20.19,20.12,12.36,26,3599,,,,,,,,,,,,,,
8500999,1538413288," ""2018/10/1 17:1:28""",595.63,604.16,20.19,20.12,12.36,27,3599,,,,,,,,,,,,,,
8501999,1538413289," ""2018/10/1 17:1:29""",595.56,604.13,20.19,20.12,12.36,28,3599,,,,,,,,,,,,,,
8502999,1538413290," ""2018/10/1 17:1:30""",595.47,604.09,20.19,20.12,12.36,29,3599,,,,,,,,,,,,,,
8503999,1538413291," ""2018/10/1 17:1:31""",595.34,604.06,20.19,20.12,12.36,30,3599,,,,,,,,,,,,,,
8504999,1538413292," ""2018/10/1 17:1:32""",595.28,604.06,20.19,20.12,12.36,31,3599,,,,,,,,,,,,,,
8505999,1538413293," ""2018/10/1 17:1:33""",595.22,604.03,20.19,20.12,12.36,32,3599,,,,,,,,,,,,,,
8506999,1538413294," ""2018/10/1 17:1:34""",595.13,604,20.19,20.12,12.36,33,3599,,,,,,,,,,,,,,
8507999,1538413295," ""2018/10/1 17:1:35""",595.03,603.97,20.19,20.12,12.36,34,3599,,,,,,,,,,,,,,
8508999,1538413296," ""2018/10/1 17:1:36""",594.97,603.94,20.19,20.12,12.36,35,3599,,,,,,,,,,,,,,
8509999,1538413297," ""2018/10/1 17:1:37""",594.88,603.91,20.19,20.12,12.36,36,3599,,,,,,,,,,,,,,
8510999,1538413298," ""2018/10/1 17:1:38""",594.81,603.91,20.19,20.12,12.36,37,3599,,,,,,,,,,,,,,
8511998,1538413299," ""2018/10/1 17:1:39""",594.72,603.88,20.19,20.12,12.36,38,3599,,,,,,,,,,,,,,
8512999,1538413300," ""2018/10/1 17:1:40""",594.66,603.84,20.19,20.12,12.36,39,3599,,,,,,,,,,,,,,
8513999,1538413301," ""2018/10/1 17:1:41""",594.56,603.81,20.19,20.12,12.36,40,3599,,,,,,,,,,,,,,
12013999,1538416801," ""2018/10/1 18:0:1""",635.19,628.69,20.19,20.12,12.41,0,100,,,,,1538416801," ""2018/10/1 18:0:1""",40.44,24.78,20.19,20.12,12.41,0,635.19,628.69
12014999,1538416802," ""2018/10/1 18:0:2""",628.63,622.5,20,20,12.41,1,3599,,,,,,,,,,,,,,
12015998,1538416803," ""2018/10/1 18:0:3""",625.03,619.22,20.06,20,12.41,2,3599,,,,,,,,,,,,,,
12016999,1538416804," ""2018/10/1 18:0:4""",622.53,617.16,20.06,20,12.41,3,3599,,,,,,,,,,,,,,
12017999,1538416805," ""2018/10/1 18:0:5""",620.63,615.66,20.06,20,12.39,4,3599,,,,,,,,,,,,,,
12018999,1538416806," ""2018/10/1 18:0:6""",619.09,614.53,20.06,20,12.39,5,3599,,,,,,,,,,,,,,
12019999,1538416807," ""2018/10/1 18:0:7""",617.78,613.63,20.06,20,12.39,6,3599,,,,,,,,,,,,,,
12020999,1538416808," ""2018/10/1 18:0:8""",616.63,612.94,20.06,20,12.39,7,3599,,,,,,,,,,,,,,
12021999,1538416809," ""2018/10/1 18:0:9""",615.59,612.31,20.06,20,12.39,8,3599,,,,,,,,,,,,,,
12022999,1538416810," ""2018/10/1 18:0:10""",614.69,611.81,20.06,20,12.39,9,3599,,,,,,,,,,,,,,
12023999,1538416811," ""2018/10/1 18:0:11""",613.88,611.38,20.06,20,12.37,10,3599,,,,,,,,,,,,,,
12024999,1538416812," ""2018/10/1 18:0:12""",613.09,610.97,20.06,20,12.37,11,3599,,,,,,,,,,,,,,
12025999,1538416813," ""2018/10/1 18:0:13""",612.38,610.63,20.06,20,12.37,12,3599,,,,,,,,,,,,,,
12026999,1538416814," ""2018/10/1 18:0:14""",611.75,610.31,20.06,20,12.37,13,3599,,,,,,,,,,,,,,
12027999,1538416815," ""2018/10/1 18:0:15""",611.09,610.03,20.06,20,12.37,14,3599,,,,,,,,,,,,,,
12029000,1538416816," ""2018/10/1 18:0:16""",610.53,609.78,20.06,20,12.37,15,3599,,,,,,,,,,,,,,
12029999,1538416817," ""2018/10/1 18:0:17""",610,609.53,20.06,20,12.37,16,3599,,,,,,,,,,,,,,
12030999,1538416818," ""2018/10/1 18:0:18""",609.47,609.31,20.06,20.06,12.37,17,3599,,,,,,,,,,,,,,
12031998,1538416819," ""2018/10/1 18:0:19""",609,609.13,20.06,20.06,12.37,18,3599,,,,,,,,,,,,,,
12032999,1538416820," ""2018/10/1 18:0:20""",608.53,608.94,20.06,20.06,12.37,19,3599,,,,,,,,,,,,,,
12033999,1538416821," ""2018/10/1 18:0:21""",608.09,608.75,20.06,20.06,12.37,20,3599,,,,,,,,,,,,,,
12035000,1538416822," ""2018/10/1 18:0:22""",607.69,608.56,20.06,20.06,12.36,21,3599,,,,,,,,,,,,,,
12035999,1538416823," ""2018/10/1 18:0:23""",607.28,608.41,20.06,20.06,12.36,22,3599,,,,,,,,,,,,,,
12036999,1538416824," ""2018/10/1 18:0:24""",606.91,608.25,20.06,20,12.36,23,3599,,,,,,,,,,,,,,
12037999,1538416825," ""2018/10/1 18:0:25""",606.53,608.13,20.06,20.06,12.36,24,3599,,,,,,,,,,,,,,
12038999,1538416826," ""2018/10/1 18:0:26""",606.19,607.97,20.06,20.06,12.36,25,3599,,,,,,,,,,,,,,
12039999,1538416827," ""2018/10/1 18:0:27""",605.81,607.84,20.06,20.06,12.36,26,3599,,,,,,,,,,,,,,
12040999,1538416828," ""2018/10/1 18:0:28""",605.5,607.72,20.06,20,12.36,27,3599,,,,,,,,,,,,,,
12041999,1538416829," ""2018/10/1 18:0:29""",605.19,607.59,20.06,20.06,12.36,28,3599,,,,,,,,,,,,,,
12042999,1538416830," ""2018/10/1 18:0:30""",604.91,607.47,20.06,20.06,12.36,29,3599,,,,,,,,,,,,,,
12043999,1538416831," ""2018/10/1 18:0:31""",604.59,607.38,20.06,20.06,12.36,30,3599,,,,,,,,,,,,,,
12044999,1538416832," ""2018/10/1 18:0:32""",604.31,607.28,20.06,20.06,12.36,31,3599,,,,,,,,,,,,,,
12045999,1538416833," ""2018/10/1 18:0:33""",604.03,607.19,20.06,20.06,12.36,32,3599,,,,,,,,,,,,,,
12046999,1538416834," ""2018/10/1 18:0:34""",603.78,607.06,20.06,20.06,12.36,33,3599,,,,,,,,,,,,,,
12047998,1538416835," ""2018/10/1 18:0:35""",603.53,606.97,20.06,20.06,12.34,34,3599,,,,,,,,,,,,,,
12048999,1538416836," ""2018/10/1 18:0:36""",603.28,606.88,20.06,20.06,12.34,35,3599,,,,,,,,,,,,,,
12049999,1538416837," ""2018/10/1 18:0:37""",603.03,606.78,20.06,20.06,12.34,36,3599,,,,,,,,,,,,,,
12050999,1538416838," ""2018/10/1 18:0:38""",602.78,606.69,20.06,20.06,12.34,37,3599,,,,,,,,,,,,,,
12051999,1538416839," ""2018/10/1 18:0:39""",602.56,606.63,20.06,20.06,12.34,38,3599,,,,,,,,,,,,,,
12052999,1538416840," ""2018/10/1 18:0:40""",602.34,606.53,20.06,20.06,12.34,39,3599,,,,,,,,,,,,,,
12053999,1538416841," ""2018/10/1 18:0:41""",602.13,606.44,20.06,20.06,12.34,40,3599,,,,,,,,,,,,,,
12054999,1538416842," ""2018/10/1 18:0:42""",601.91,606.38,20.06,20.06,12.34,41,3599,,,,,,,,,,,,,,
12055999,1538416843," ""2018/10/1 18:0:43""",601.72,606.31,20.06,20.06,12.34,42,3599,,,,,,,,,,,,,,
12056999,1538416844," ""2018/10/1 18:0:44""",601.53,606.22,20.06,20.06,12.34,43,3599,,,,,,,,,,,,,,
12057999,1538416845," ""2018/10/1 18:0:45""",601.31,606.16,20.06,20.06,12.34,44,3599,,,,,,,,,,,,,,
12058999,1538416846," ""2018/10/1 18:0:46""",601.16,606.09,20.06,20.06,12.34,45,3599,,,,,,,,,,,,,,
12059999,1538416847," ""2018/10/1 18:0:47""",600.94,606.03,20.06,20.06,12.34,46,3599,,,,,,,,,,,,,,
12060999,1538416848," ""2018/10/1 18:0:48""",600.78,605.97,20.06,20.06,12.34,47,3599,,,,,,,,,,,,,,
12061999,1538416849," ""2018/10/1 18:0:49""",600.59,605.88,20.06,20.06,12.34,48,3599,,,,,,,,,,,,,,
12062999,1538416850," ""2018/10/1 18:0:50""",600.41,605.84,20.06,20.06,12.34,49,3599,,,,,,,,,,,,,,
12063998,1538416851," ""2018/10/1 18:0:51""",600.25,605.78,20.12,20.06,12.34,50,3599,,,,,,,,,,,,,,
12064999,1538416852," ""2018/10/1 18:0:52""",600.09,605.72,20.12,20.06,12.34,51,3599,,,,,,,,,,,,,,
12065999,1538416853," ""2018/10/1 18:0:53""",599.94,605.66,20.12,20.06,12.34,52,3599,,,,,,,,,,,,,,
12066999,1538416854," ""2018/10/1 18:0:54""",599.78,605.59,20.06,20.06,12.34,53,3599,,,,,,,,,,,,,,
12067999,1538416855," ""2018/10/1 18:0:55""",599.59,605.56,20.12,20.06,12.34,54,3599,,,,,,,,,,,,,,
12068999,1538416856," ""2018/10/1 18:0:56""",599.47,605.47,20.06,20.06,12.34,55,3599,,,,,,,,,,,,,,
12069999,1538416857," ""2018/10/1 18:0:57""",599.31,605.44,20.12,20.06,12.34,56,3599,,,,,,,,,,,,,,
12070999,1538416858," ""2018/10/1 18:0:58""",599.19,605.38,20.12,20.06,12.34,57,3599,,,,,,,,,,,,,,
12071999,1538416859," ""2018/10/1 18:0:59""",599.03,605.31,20.12,20.06,12.34,58,3599,,,,,,,,,,,,,,
12072999,1538416860," ""2018/10/1 18:1:0""",598.88,605.28,20.12,20.06,12.34,59,3599,,,,,,,,,,,,,,
12073999,1538416861," ""2018/10/1 18:1:1""",598.75,605.25,20.12,20.06,12.34,0,3599,1538416861," ""2018/10/1 18:1:1""",0.1,0.0335,,,,,,,,,,
12074999,1538416862," ""2018/10/1 18:1:2""",598.59,605.19,20.12,20.06,12.34,1,3599,,,,,,,,,,,,,,
12075999,1538416863," ""2018/10/1 18:1:3""",598.5,605.13,20.12,20.06,12.34,2,3599,,,,,,,,,,,,,,
12076999,1538416864," ""2018/10/1 18:1:4""",598.38,605.09,20.12,20.06,12.34,3,3599,,,,,,,,,,,,,,
12077999,1538416865," ""2018/10/1 18:1:5""",598.22,605.03,20.12,20.06,12.34,4,3599,,,,,,,,,,,,,,
12078999,1538416866," ""2018/10/1 18:1:6""",598.09,605,20.12,20.06,12.34,5,3599,,,,,,,,,,,,,,
12080000,1538416867," ""2018/10/1 18:1:7""",597.97,604.97,20.12,20.06,12.33,6,3599,,,,,,,,,,,,,,
12080999,1538416868," ""2018/10/1 18:1:8""",597.88,604.91,20.12,20.06,12.34,7,3599,,,,,,,,,,,,,,
12081999,1538416869," ""2018/10/1 18:1:9""",597.75,604.88,20.12,20.06,12.33,8,3599,,,,,,,,,,,,,,
12082999,1538416870," ""2018/10/1 18:1:10""",597.63,604.84,20.12,20.06,12.33,9,3599,,,,,,,,,,,,,,
12083999,1538416871," ""2018/10/1 18:1:11""",597.5,604.81,20.12,20.06,12.33,10,3599,,,,,,,,,,,,,,
12084999,1538416872," ""2018/10/1 18:1:12""",597.41,604.75,20.12,20.06,12.33,11,3599,,,,,,,,,,,,,,
12085999,1538416873," ""2018/10/1 18:1:13""",597.25,604.72,20.12,20.06,12.33,12,3599,,,,,,,,,,,,,,
12086999,1538416874," ""2018/10/1 18:1:14""",597.16,604.69,20.12,20.06,12.33,13,3599,,,,,,,,,,,,,,
12087999,1538416875," ""2018/10/1 18:1:15""",597.06,604.66,20.12,20.06,12.33,14,3599,,,,,,,,,,,,,,
12088999,1538416876," ""2018/10/1 18:1:16""",596.94,604.63,20.12,20.06,12.33,15,3599,,,,,,,,,,,,,,
12089999,1538416877," ""2018/10/1 18:1:17""",596.84,604.59,20.12,20.06,12.33,16,3599,,,,,,,,,,,,,,
12090999,1538416878," ""2018/10/1 18:1:18""",596.75,604.56,20.12,20.06,12.33,17,3599,,,,,,,,,,,,,,
12091999,1538416879," ""2018/10/1 18:1:19""",596.66,604.53,20.12,20.06,12.33,18,3599,,,,,,,,,,,,,,
12092999,1538416880," ""2018/10/1 18:1:20""",596.56,604.47,20.12,20.06,12.33,19,3599,,,,,,,,,,,,,,
12093999,1538416881," ""2018/10/1 18:1:21""",596.44,604.44,20.12,20.06,12.33,20,3599,,,,,,,,,,,,,,
12094999,1538416882," ""2018/10/1 18:1:22""",596.34,604.44,20.12,20.06,12.33,21,3599,,,,,,,,,,,,,,
12095998,1538416883," ""2018/10/1 18:1:23""",596.25,604.41,20.12,20.06,12.33,22,3599,,,,,,,,,,,,,,
12096999,1538416884," ""2018/10/1 18:1:24""",596.16,604.38,20.12,20.06,12.33,23,3599,,,,,,,,,,,,,,
12097999,1538416885," ""2018/10/1 18:1:25""",596.06,604.31,20.12,20.06,12.33,24,3599,,,,,,,,,,,,,,
12098999,1538416886," ""2018/10/1 18:1:26""",595.97,604.28,20.12,20.06,12.33,25,3599,,,,,,,,,,,,,,
12099999,1538416887," ""2018/10/1 18:1:27""",595.88,604.28,20.12,20.06,12.33,26,3599,,,,,,,,,,,,,,
12100999,1538416888," ""2018/10/1 18:1:28""",595.78,604.25,20.12,20.06,12.33,27,3599,,,,,,,,,,,,,,
12101999,1538416889," ""2018/10/1 18:1:29""",595.72,604.22,20.12,20.06,12.33,28,3599,,,,,,,,,,,,,,
12102999,1538416890," ""2018/10/1 18:1:30""",595.63,604.19,20.12,20.06,12.33,29,3599,,,,,,,,,,,,,,
12103999,1538416891," ""2018/10/1 18:1:31""",595.53,604.16,20.12,20.06,12.33,30,3599,,,,,,,,,,,,,,
12104999,1538416892," ""2018/10/1 18:1:32""",595.44,604.13,20.12,20.06,12.33,31,3599,,,,,,,,,,,,,,
12105999,1538416893," ""2018/10/1 18:1:33""",595.38,604.09,20.12,20.06,12.33,32,3599,,,,,,,,,,,,,,
12106999,1538416894," ""2018/10/1 18:1:34""",595.28,604.09,20.12,20.06,12.33,33,3599,,,,,,,,,,,,,,
12107999,1538416895," ""2018/10/1 18:1:35""",595.22,604.06,20.12,20.06,12.33,34,3599,,,,,,,,,,,,,,
12108999,1538416896," ""2018/10/1 18:1:36""",595.13,604.03,20.12,20.06,12.33,35,3599,,,,,,,,,,,,,,
12109999,1538416897," ""2018/10/1 18:1:37""",595.03,604,20.12,20.06,12.33,36,3599,,,,,,,,,,,,,,
12110999,1538416898," ""2018/10/1 18:1:38""",594.97,603.97,20.12,20.06,12.33,37,3599,,,,,,,,,,,,,,
12111998,1538416899," ""2018/10/1 18:1:39""",594.88,603.94,20.19,20.06,12.33,38,3599,,,,,,,,,,,,,,
12112999,1538416900," ""2018/10/1 18:1:40""",594.81,603.94,20.12,20.06,12.33,39,3599,,,,,,,,,,,,,,
12113999,1538416901," ""2018/10/1 18:1:41""",594.75,603.91,20.12,20.06,12.33,40,3599,,,,,,,,,,,,,,
15613999,1538420401," ""2018/10/1 19:0:1""",635.41,628.84,20.12,20.06,12.37,0,100,,,,,1538420401," ""2018/10/1 19:0:1""",40.47,24.78,20.12,20.06,12.37,0,635.41,628.84
15614999,1538420402," ""2018/10/1 19:0:2""",628.84,622.63,19.94,19.87,12.37,1,3599,,,,,,,,,,,,,,
15615998,1538420403," ""2018/10/1 19:0:3""",625.22,619.38,19.94,19.87,12.37,2,3599,,,,,,,,,,,,,,
15616999,1538420404," ""2018/10/1 19:0:4""",622.72,617.28,19.94,19.94,12.37,3,3599,,,,,,,,,,,,,,
15617998,1538420405," ""2018/10/1 19:0:5""",620.84,615.78,20,19.94,12.36,4,3599,,,,,,,,,,,,,,
15618999,1538420406," ""2018/10/1 19:0:6""",619.28,614.66,20,19.94,12.36,5,3599,,,,,,,,,,,,,,
15619999,1538420407," ""2018/10/1 19:0:7""",617.97,613.78,20,19.94,12.36,6,3599,,,,,,,,,,,,,,
15620999,1538420408," ""2018/10/1 19:0:8""",616.84,613.06,20,19.94,12.36,7,3599,,,,,,,,,,,,,,
15621999,1538420409," ""2018/10/1 19:0:9""",615.81,612.47,20,19.94,12.36,8,3599,,,,,,,,,,,,,,
15622999,1538420410," ""2018/10/1 19:0:10""",614.91,611.94,20,19.94,12.36,9,3599,,,,,,,,,,,,,,
15623999,1538420411," ""2018/10/1 19:0:11""",614.06,611.5,20,19.94,12.36,10,3599,,,,,,,,,,,,,,
15624999,1538420412," ""2018/10/1 19:0:12""",613.31,611.09,20,19.94,12.34,11,3599,,,,,,,,,,,,,,
15625999,1538420413," ""2018/10/1 19:0:13""",612.59,610.75,20,19.94,12.34,12,3599,,,,,,,,,,,,,,
15626999,1538420414," ""2018/10/1 19:0:14""",611.94,610.44,20,19.94,12.34,13,3599,,,,,,,,,,,,,,
15627999,1538420415," ""2018/10/1 19:0:15""",611.31,610.16,20,19.94,12.34,14,3599,,,,,,,,,,,,,,
15628999,1538420416," ""2018/10/1 19:0:16""",610.75,609.91,20,19.94,12.34,15,3599,,,,,,,,,,,,,,
15629999,1538420417," ""2018/10/1 19:0:17""",610.19,609.66,20,19.94,12.34,16,3599,,,,,,,,,,,,,,
15630999,1538420418," ""2018/10/1 19:0:18""",609.69,609.44,20,19.94,12.34,17,3599,,,,,,,,,,,,,,
15631998,1538420419," ""2018/10/1 19:0:19""",609.19,609.22,20,19.94,12.34,18,3599,,,,,,,,,,,,,,
15632999,1538420420," ""2018/10/1 19:0:20""",608.72,609.06,20,19.94,12.34,19,3599,,,,,,,,,,,,,,
15633999,1538420421," ""2018/10/1 19:0:21""",608.31,608.88,20,19.94,12.34,20,3599,,,,,,,,,,,,,,
15634999,1538420422," ""2018/10/1 19:0:22""",607.88,608.72,20,19.94,12.34,21,3599,,,,,,,,,,,,,,
15635999,1538420423," ""2018/10/1 19:0:23""",607.47,608.53,20,19.94,12.34,22,3599,,,,,,,,,,,,,,
15636999,1538420424," ""2018/10/1 19:0:24""",607.09,608.38,20,19.94,12.33,23,3599,,,,,,,,,,,,,,
15637999,1538420425," ""2018/10/1 19:0:25""",606.75,608.25,20,19.94,12.33,24,3599,,,,,,,,,,,,,,
15638999,1538420426," ""2018/10/1 19:0:26""",606.38,608.13,20,19.94,12.33,25,3599,,,,,,,,,,,,,,
15639999,1538420427," ""2018/10/1 19:0:27""",606.06,607.97,20,19.94,12.33,26,3599,,,,,,,,,,,,,,
