Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
28/08/2019,9:15:00,26.42,2.216,8.532,-1.57,0.71,-4.01,0.763,0.29,8.148,4.16,33,present ,20.03,35.7,
28/08/2019,9:30:00,26.91,-0.688,8.309,-1.88,0.71,-4.01,-0.927,-0.09,8.13,4.16,34.2,present ,20.03,35.7,
28/08/2019,9:45:00,27.84,-1.791,8.186,-1.95,0.71,-4.01,-1.098,-0.23,8.1,4.16,35.9,present ,20.03,35.7,
28/08/2019,10:00:00,28.78,1.878,8.929,-1.59,0.71,-4.01,0.289,0.24,8.069,4.16,37.8,present ,20.03,36,
28/08/2019,10:15:00,30.84,2.836,9.953,-1.59,0.71,-4.01,0.954,0.37,7.997,4.16,40,present ,20.03,36,
28/08/2019,10:30:00,31.41,6.517,10.914,-1.29,0.71,-4.01,2.349,0.85,7.977,4.16,41.1,present ,20.06,35.7,
28/08/2019,10:45:01,32.24,3.404,10.298,-1.52,0.71,-4.01,0.623,0.44,7.95,4.16,44.5,present ,20.06,36,
28/08/2019,11:00:00,33.99,-2.154,9.997,-2.1,0.71,-4.01,-1.512,-0.27,7.893,4.16,47,present ,20.07,36.59,
28/08/2019,11:15:00,35.9,-0.584,10.98,-2.01,0.71,-4.01,-0.309,-0.07,7.827,4.16,47.2,present ,20.07,36.3,
28/08/2019,11:30:00,34.88,6.257,11.885,-1.35,0.71,-4.01,2.466,0.8,7.863,4.16,45.9,present ,20.07,36.59,
28/08/2019,11:45:00,33.35,2.633,10.516,-1.62,0.71,-4.01,0.069,0.34,7.913,4.16,47.8,present ,20.07,36.3,
28/08/2019,12:00:00,35.84,-2.872,10.625,-2.24,0.71,-4.01,-1.845,-0.36,7.83,4.16,50.6,present ,20.07,36.59,
28/08/2019,12:15:00,37.25,-1.941,11.196,-2.16,0.71,-4.01,-1.603,-0.24,7.784,4.16,51.6,present ,20.07,36.9,
28/08/2019,12:30:00,38.22,-3.061,11.127,-2.25,0.71,-4.01,-1.737,-0.38,7.752,4.16,55.1,present ,20.07,37.2,
28/08/2019,12:45:00,38.73,-2.104,11.644,-2.2,0.71,-4.01,-1.209,-0.26,7.735,4.16,56.5,present ,20.07,37.2,
28/08/2019,13:00:00,39.85,-2.42,11.539,-2.18,0.71,-4.01,-1.31,-0.3,7.7,4.16,55.9,present ,20.07,37.2,
28/08/2019,13:15:00,40.28,-5.324,11.128,-2.45,0.71,-4.01,-2.244,-0.67,7.687,4.16,54.8,present ,20.07,37.2,
28/08/2019,13:30:00,39.9,-1.939,11.135,-2.04,0.71,-4.01,-1.225,-0.24,7.697,4.16,53.9,present ,20.07,36.59,
28/08/2019,13:45:00,38.42,-2.644,10.819,-2.13,0.71,-4.01,-0.923,-0.33,7.745,4.16,54.2,present ,20.07,36.9,
28/08/2019,14:00:00,37.23,0.406,10.832,-1.8,0.71,-4.01,0.247,0.05,7.784,4.16,53.9,present ,20.07,36.9,
28/08/2019,14:15:00,37.32,-0.709,10.665,-1.9,0.71,-4.01,0.428,-0.09,7.781,4.16,52.7,present ,20.06,36,
28/08/2019,14:30:00,37.06,-1.427,10.573,-1.99,0.71,-4.01,-0.607,-0.18,7.791,4.16,50.9,present ,20.07,36.59,
28/08/2019,14:45:00,36.99,-0.701,10.394,-1.87,0.71,-4.01,-0.055,-0.08,7.794,4.16,50.4,present ,20.07,36.59,
28/08/2019,15:00:00,36.58,1.235,10.733,-1.7,0.71,-4.01,0.452,0.15,7.807,4.16,49.1,present ,20.07,36.3,
28/08/2019,15:15:00,36.65,0.965,10.867,-1.76,0.71,-4.01,0.273,0.12,7.804,4.16,47.9,present ,20.07,36.59,
28/08/2019,15:30:00,36.69,-0.097,10.747,-1.87,0.71,-4.01,-0.143,-0.01,7.804,4.16,47.9,present ,20.07,36.3,
28/08/2019,15:45:00,35.91,-0.115,10.64,-1.88,0.71,-4.01,-0.67,-0.01,7.827,4.16,48.7,present ,20.07,36.59,
28/08/2019,16:00:00,35.47,0.595,10.475,-1.78,0.71,-4.01,0.165,0.07,7.843,4.16,51.8,present ,20.07,36.3,
28/08/2019,16:15:00,35.92,-1.806,10.531,-2.08,0.71,-4.01,-0.342,-0.23,7.827,4.16,52.4,present ,20.07,36.9,
28/08/2019,16:30:00,34.58,0.13,10.064,-1.79,0.71,-4.01,-0.165,0.01,7.873,4.16,51.2,present ,20.03,36.59,
28/08/2019,16:45:00,34.86,-1.515,10.062,-1.99,0.71,-4.01,-0.604,-0.19,7.863,4.16,51.3,present ,20.07,36.9,
28/08/2019,17:00:00,34.53,-1.399,9.867,-1.96,0.71,-4.01,-0.29,-0.18,7.873,4.16,51,present ,20.07,36.59,
28/08/2019,17:15:00,34.89,-1.335,9.915,-1.94,0.71,-4.01,0.062,-0.17,7.863,4.16,49.5,present ,20.07,36.59,
28/08/2019,17:30:00,34.35,0.986,9.833,-1.65,0.71,-4.01,0.74,0.12,7.879,4.16,46.7,present ,20.07,36.3,
28/08/2019,17:45:00,33.52,1.658,9.768,-1.58,0.71,-4.01,0.7,0.21,7.906,4.16,44.4,present ,20.03,36.3,
28/08/2019,18:00:00,33.08,1.092,9.43,-1.61,0.71,-4.01,0.684,0.14,7.923,4.16,42.9,present ,20.06,36,
28/08/2019,18:15:00,32.71,0.545,9.369,-1.68,0.71,-4.01,0.32,0.07,7.933,4.16,41,present ,20.03,36,
28/08/2019,18:30:00,32.15,-0.159,9.361,-1.8,0.71,-4.01,0.128,-0.02,7.953,4.16,39.5,present ,20.03,36,
28/08/2019,18:45:00,31.45,0.405,9.075,-1.69,0.71,-4.01,0.467,0.05,7.977,4.16,38.2,present ,20.03,36,
28/08/2019,19:00:00,30.68,0.646,8.944,-1.67,0.71,-4.01,0.45,0.08,8.003,4.16,36.9,present ,20.03,36,
28/08/2019,19:15:00,29.89,0.627,8.608,-1.63,0.71,-4.01,0.55,0.08,8.031,4.16,35.9,present ,20.03,35.7,
28/08/2019,19:30:00,28.84,0.492,8.419,-1.65,0.71,-4.01,0.451,0.06,8.064,4.16,34.3,present ,20.02,35.4,
28/08/2019,19:45:00,27.55,0.794,8.098,-1.6,0.71,-4.01,0.45,0.1,8.109,4.16,33.09,present ,20.02,35.4,
28/08/2019,20:00:00,26.14,1.114,7.881,-1.58,0.71,-4.01,0.558,0.14,8.159,4.16,32.59,present ,20.02,35.4,
28/08/2019,20:15:00,25.39,0.53,7.663,-1.64,0.71,-4.01,0.413,0.07,8.187,4.16,31.8,present ,20.02,35.4,
28/08/2019,20:30:00,24.31,0.708,7.293,-1.58,0.71,-4.01,0.332,0.09,8.222,4.16,31.2,present ,20.02,35.4,
28/08/2019,20:45:00,23.19,0.804,7.086,-1.57,0.71,-4.01,0.496,0.1,8.265,4.16,30.4,present ,20.02,35.4,
28/08/2019,21:00:00,22.92,-0.031,6.807,-1.62,0.71,-4.01,0.134,0,8.272,4.16,29.5,present ,20.02,35.4,
28/08/2019,21:15:00,22.34,0.306,6.629,-1.56,0.71,-4.01,0.165,0.04,8.294,4.16,28.9,present ,20.02,35.4,
28/08/2019,21:30:00,21.38,0.924,6.349,-1.45,0.71,-4.01,0.499,0.12,8.33,4.16,28,present ,20.02,35.09,
28/08/2019,21:45:00,21.09,0.328,6.338,-1.54,0.71,-4.01,0.163,0.04,8.341,4.16,27.6,present ,20.02,35.09,
28/08/2019,22:00:00,20.9,0.601,6.315,-1.51,0.71,-4.01,0.255,0.08,8.344,4.16,27.2,present ,19.99,35.09,
28/08/2019,22:15:00,20.76,0.136,6.074,-1.51,0.71,-4.01,0.1,0.01,8.352,4.16,27,present ,19.99,35.09,
28/08/2019,22:30:00,20.5,0.107,6.091,-1.53,0.71,-4.01,0.124,0.01,8.359,4.16,26.7,present ,19.99,35.09,
28/08/2019,22:45:00,19.88,0.638,6.018,-1.47,0.71,-4.01,0.307,0.08,8.384,4.16,26.4,present ,19.99,35.09,
28/08/2019,23:00:00,18.9,0.988,5.804,-1.41,0.71,-4.01,0.46,0.13,8.417,4.16,26,present ,19.98,34.8,
28/08/2019,23:15:00,18.58,0.715,5.69,-1.44,0.71,-4.01,0.315,0.09,8.432,4.16,25.3,present ,19.98,34.8,
28/08/2019,23:30:00,18.62,-0.029,5.699,-1.54,0.71,-4.01,0.005,0,8.428,4.16,25,present ,19.98,34.8,
28/08/2019,23:45:00,18.47,0.253,5.668,-1.5,0.71,-4.01,0.145,0.03,8.436,4.16,24.6,present ,19.98,34.8,
29/08/2019,0:00:00,18.77,0.046,5.756,-1.54,0.71,-4.01,0.146,0,8.425,4.16,24.6,present ,19.98,34.8,
29/08/2019,0:15:00,18.7,0.032,5.694,-1.52,0.71,-4.01,0.008,0,8.425,4.16,24.4,present ,19.98,34.8,
29/08/2019,0:30:00,18.41,0.5,5.579,-1.44,0.71,-4.01,0.306,0.06,8.436,4.16,24.3,present ,19.98,34.8,
29/08/2019,0:45:00,17.98,0.737,5.374,-1.37,0.71,-4.01,0.34,0.1,8.454,4.16,24,present ,19.98,34.8,
29/08/2019,1:00:00,17.78,0.66,5.489,-1.43,0.71,-4.01,0.355,0.09,8.462,4.16,23.4,present ,19.98,34.8,
29/08/2019,1:15:00,17.97,0.37,5.555,-1.48,0.71,-4.01,0.273,0.05,8.454,4.16,23.3,present ,19.98,34.8,
29/08/2019,1:30:00,18.13,0.154,5.582,-1.51,0.71,-4.01,-0.016,0.02,8.447,4.16,23.3,present ,19.98,34.8,
29/08/2019,1:45:00,18.5,0.162,5.594,-1.49,0.71,-4.01,0.043,0.02,8.432,4.16,23.5,present ,19.98,34.8,
29/08/2019,2:00:00,18.69,0.334,5.474,-1.42,0.71,-4.01,0.198,0.04,8.428,4.16,23.6,present ,19.98,34.8,
29/08/2019,2:15:00,18.46,0.38,5.605,-1.46,0.71,-4.01,0.209,0.05,8.436,4.16,23.2,present ,19.98,34.8,
29/08/2019,2:30:00,18.57,0.321,5.643,-1.48,0.71,-4.01,0.045,0.04,8.432,4.16,23.2,present ,19.98,34.8,
29/08/2019,2:45:00,18.59,-0.144,5.63,-1.54,0.71,-4.01,-0.026,-0.01,8.432,4.16,23.2,present ,19.98,34.8,
29/08/2019,3:00:00,18.32,0.067,5.515,-1.49,0.71,-4.01,0.081,0,8.439,4.16,23,present ,19.98,34.8,
29/08/2019,3:15:00,18.48,0.091,5.561,-1.49,0.71,-4.01,-0.023,0.01,8.436,4.16,23,present ,19.98,34.8,
29/08/2019,3:30:00,18.68,0.412,5.587,-1.44,0.71,-4.01,0.261,0.05,8.428,4.16,23.1,present ,19.98,34.8,
29/08/2019,3:45:00,18.62,0.014,5.613,-1.51,0.71,-4.01,0.065,0,8.428,4.16,23.2,present ,19.98,34.8,
29/08/2019,4:00:00,18.32,0.341,5.516,-1.45,0.71,-4.01,0.141,0.04,8.439,4.16,23.1,present ,19.98,34.8,
29/08/2019,4:15:00,18.82,0.324,5.665,-1.47,0.71,-4.01,0.166,0.04,8.421,4.16,23,present ,19.98,34.8,
29/08/2019,4:30:00,19.92,-0.319,5.786,-1.53,0.71,-4.01,-0.235,-0.04,8.381,4.16,23.4,present ,19.98,34.8,
29/08/2019,4:45:00,20.34,0.28,5.929,-1.47,0.71,-4.01,0.157,0.03,8.366,4.16,23.7,present ,19.98,34.8,
29/08/2019,5:00:00,20.58,0.302,6.045,-1.49,0.71,-4.01,0.21,0.04,8.359,4.16,24,present ,19.98,34.8,
29/08/2019,5:15:00,21.03,0.03,6.143,-1.53,0.71,-4.01,0.001,0,8.341,4.16,24.3,present ,19.98,34.8,
29/08/2019,5:30:00,21.09,-0.131,6.007,-1.51,0.71,-4.01,0.003,-0.01,8.341,4.16,24.5,present ,19.98,34.8,
29/08/2019,5:45:00,21.1,0.197,5.969,-1.45,0.71,-4.01,0.088,0.02,8.337,4.16,24.5,present ,19.99,35.09,
29/08/2019,6:00:00,21.17,0.138,6.12,-1.5,0.71,-4.01,-0.038,0.01,8.337,4.16,24.6,present ,19.98,34.8,
29/08/2019,6:15:00,21.18,0.246,6.13,-1.49,0.71,-4.01,0.087,0.03,8.337,4.16,24.7,present ,19.99,35.09,
29/08/2019,6:30:00,21.47,-0.715,6.128,-1.6,0.71,-4.01,-0.292,-0.09,8.326,4.16,24.9,present ,19.99,35.09,
29/08/2019,6:45:00,21.7,0.255,6.176,-1.47,0.71,-4.01,0.112,0.03,8.315,4.16,25.1,present ,19.98,34.8,
29/08/2019,7:00:00,22.06,-0.561,6.278,-1.59,0.71,-4.01,-0.298,-0.07,8.305,4.16,25.9,present ,19.98,34.8,
29/08/2019,7:15:00,22.77,0.127,6.319,-1.48,0.71,-4.01,-0.186,0.01,8.279,4.16,26.8,present ,20.02,35.09,
29/08/2019,7:30:00,23.1,-1.392,6.439,-1.7,0.71,-4.01,-0.71,-0.18,8.265,4.16,28.2,present ,20.02,35.09,
29/08/2019,7:45:00,22.59,0.066,6.142,-1.45,0.71,-4.01,-0.182,0,8.287,4.16,29.3,present ,20.02,35.4,
29/08/2019,8:00:00,24.67,-5.297,6.519,-2.17,0.71,-4.01,-2.505,-0.71,8.212,4.16,30.6,present ,20.02,35.4,
29/08/2019,8:15:00,24.91,1.569,6.829,-1.31,0.71,-4.01,0.309,0.21,8.201,4.16,31.7,present ,20.02,35.4,
29/08/2019,8:30:00,26.45,0.319,7.262,-1.52,0.71,-4.01,-0.164,0.04,8.148,4.16,32.7,present ,20.02,35.4,
29/08/2019,8:45:00,29.17,-0.939,7.871,-1.71,0.71,-4.01,-0.488,-0.12,8.055,4.16,33.9,present ,20.03,35.7,
29/08/2019,9:00:00,30.68,2.847,8.609,-1.31,0.71,-4.01,0.497,0.37,8.003,4.16,35.59,present ,20.03,35.7,
29/08/2019,9:15:00,32.68,2.737,9.242,-1.37,0.71,-4.01,0.701,0.35,7.936,4.16,38.9,present ,20.03,36,
29/08/2019,9:30:00,33.73,3.352,9.985,-1.4,0.71,-4.01,0.905,0.43,7.899,4.16,40.9,present ,20.06,36,
29/08/2019,9:45:00,35.02,1.73,9.978,-1.55,0.71,-4.01,0.251,0.22,7.856,4.16,42.9,present ,20.07,36.3,
29/08/2019,10:00:00,35.7,-0.209,9.472,-1.68,0.71,-4.01,-0.498,-0.02,7.833,4.16,45,present ,20.07,36.3,
29/08/2019,10:15:00,37.2,1.333,10.124,-1.55,0.71,-4.01,0.168,0.17,7.784,4.16,47.5,present ,20.07,36.59,
29/08/2019,10:30:00,36.69,3.45,10.272,-1.32,0.71,-4.01,0.734,0.44,7.804,4.16,48.8,present ,20.07,36.59,
29/08/2019,10:45:00,35.49,3.6,9.931,-1.28,0.71,-4.01,0.952,0.46,7.843,4.16,49,present ,20.07,36.59,
29/08/2019,11:00:00,34.81,1.469,9.639,-1.53,0.71,-4.01,0.255,0.18,7.863,4.16,47.5,present ,20.07,36.59,
29/08/2019,11:15:00,34.24,2.64,9.417,-1.36,0.71,-4.01,0.767,0.34,7.883,4.16,45.9,present ,20.03,36.59,
29/08/2019,11:30:00,35.13,3.71,9.852,-1.27,0.71,-4.01,0.775,0.47,7.853,4.16,45.9,present ,20.07,36.59,
29/08/2019,11:45:00,35.71,2.702,9.755,-1.36,0.71,-4.01,0.202,0.34,7.833,4.16,48.5,present ,20.07,36.59,
29/08/2019,12:00:00,36.77,0.521,10.146,-1.67,0.71,-4.01,-0.204,0.06,7.8,4.16,49.9,present ,20.07,36.59,
29/08/2019,12:15:00,36.33,3.281,9.96,-1.3,0.71,-4.01,0.911,0.42,7.813,4.16,49.3,present ,20.07,36.59,
29/08/2019,12:30:00,35.92,0.899,9.668,-1.56,0.71,-4.01,0.052,0.11,7.827,4.16,47.4,present ,20.07,36.59,
29/08/2019,12:45:00,35.14,2.71,9.461,-1.32,0.71,-4.01,0.484,0.34,7.853,4.16,45.9,present ,20.07,36.59,
29/08/2019,13:00:00,35.91,1.078,9.665,-1.54,0.71,-4.01,-0.102,0.13,7.827,4.16,46.6,present ,20.07,36.59,
29/08/2019,13:15:00,36.62,1.53,10.147,-1.55,0.71,-4.01,0.304,0.19,7.804,4.16,48.6,present ,20.07,36.59,
29/08/2019,13:30:00,36.5,1.335,10.144,-1.58,0.71,-4.01,-0.154,0.17,7.807,4.16,49.1,present ,20.07,36.59,
29/08/2019,13:45:00,37.54,-2.439,10.376,-2.06,0.71,-4.01,-1.434,-0.31,7.774,4.16,50.5,present ,20.07,36.9,
29/08/2019,14:00:00,37.75,-2.456,10.123,-2.01,0.71,-4.01,-0.778,-0.31,7.768,4.16,51.1,present ,20.07,36.9,
29/08/2019,14:15:00,37.68,-0.581,10.276,-1.8,0.71,-4.01,-0.399,-0.07,7.771,4.16,50.3,present ,20.07,36.9,
29/08/2019,14:30:00,37.41,-2.447,9.999,-2,0.71,-4.01,-1.368,-0.31,7.778,4.16,49.4,present ,20.07,36.59,
29/08/2019,14:45:00,37.39,-0.168,10.167,-1.74,0.71,-4.01,-0.312,-0.02,7.781,4.16,48.9,present ,20.07,36.9,
29/08/2019,15:00:00,36.74,-0.77,9.929,-1.8,0.71,-4.01,-0.531,-0.09,7.8,4.16,48.5,present ,20.07,36.59,
29/08/2019,15:15:00,36.25,-2.963,9.899,-2.09,0.71,-4.01,-1.312,-0.37,7.817,4.16,47.7,present ,20.03,36.59,
29/08/2019,15:30:00,35.86,-1.82,9.886,-1.96,0.71,-4.01,-0.991,-0.23,7.83,4.16,47.1,present ,20.07,36.59,
29/08/2019,15:45:00,35.33,-2.671,10.002,-2.11,0.71,-4.01,-1.389,-0.34,7.846,4.16,47.7,present ,20.03,36.59,
29/08/2019,16:00:00,34.9,-0.589,9.765,-1.82,0.71,-4.01,-0.386,-0.07,7.86,4.16,49.7,present ,20.07,36.9,
29/08/2019,16:15:00,34.9,-1.107,9.539,-1.84,0.71,-4.01,-0.302,-0.14,7.86,4.16,50.3,present ,20.07,36.9,
29/08/2019,16:30:00,35.19,-5.46,9.917,-2.46,0.71,-4.01,-2.234,-0.7,7.853,4.16,49.9,present ,20.07,36.9,
29/08/2019,16:45:00,34.81,-7.813,9.857,-2.77,0.71,-4.01,-3.267,-1,7.863,4.16,49.5,present ,20.07,36.9,
29/08/2019,17:00:00,34.52,-6.345,9.795,-2.58,0.71,-4.01,-2.357,-0.81,7.873,4.16,48,present ,20.03,36.59,
29/08/2019,17:15:00,33.82,-2.224,9.091,-1.94,0.71,-4.01,-0.588,-0.28,7.896,4.16,46.5,present ,20.07,36.59,
29/08/2019,17:30:00,33.29,-1.771,9.078,-1.9,0.71,-4.01,-0.404,-0.22,7.916,4.16,43.7,present ,20.03,36.3,
29/08/2019,17:45:00,32.28,-0.974,8.88,-1.8,0.71,-4.01,-0.241,-0.12,7.95,4.16,41,present ,20.03,36,
29/08/2019,18:00:00,31.44,-0.47,8.561,-1.7,0.71,-4.01,-0.042,-0.06,7.977,4.16,38.4,present ,20.03,35.7,
29/08/2019,18:15:00,30.45,-1.386,8.286,-1.8,0.71,-4.01,-0.378,-0.18,8.01,4.16,36.4,present ,20.03,35.7,
29/08/2019,18:30:00,29.44,-0.075,8.167,-1.65,0.71,-4.01,0.051,-0.01,8.045,4.16,34.9,present ,20.03,35.7,
29/08/2019,18:45:00,28.61,0.279,7.987,-1.6,0.71,-4.01,0.21,0.03,8.071,4.16,33.8,present ,20.03,35.7,
29/08/2019,19:00:00,27.7,0.73,7.623,-1.49,0.71,-4.01,0.368,0.09,8.102,4.16,32.7,present ,20.02,35.4,
29/08/2019,19:15:00,26.6,0.326,7.308,-1.52,0.71,-4.01,0.475,0.04,8.141,4.16,31.8,present ,20.02,35.4,
29/08/2019,19:30:00,25.49,0.738,7.221,-1.5,0.71,-4.01,0.526,0.09,8.184,4.16,31,present ,20.02,35.4,
29/08/2019,19:45:00,24.87,0.173,7.005,-1.55,0.71,-4.01,0.314,0.02,8.205,4.16,30.1,present ,20.02,35.4,
29/08/2019,20:00:00,24.58,0.193,6.967,-1.55,0.71,-4.01,0.35,0.02,8.215,4.16,29.3,present ,20.02,35.09,
29/08/2019,20:15:00,23.89,0.725,6.91,-1.5,0.71,-4.01,0.274,0.09,8.24,4.16,28.9,present ,20.02,35.09,
29/08/2019,20:30:00,23.73,0.192,6.899,-1.57,0.71,-4.01,0.131,0.02,8.244,4.16,28.4,present ,20.02,35.09,
29/08/2019,20:45:00,23.3,0.185,6.817,-1.57,0.71,-4.01,0.31,0.02,8.258,4.16,28,present ,20.02,35.09,
29/08/2019,21:00:00,23.33,-0.433,6.876,-1.67,0.71,-4.01,0.046,-0.05,8.258,4.16,27.9,present ,20.02,35.09,
29/08/2019,21:15:00,22.79,-0.209,6.661,-1.61,0.71,-4.01,0.233,-0.02,8.279,4.16,27,present ,20.02,35.09,
29/08/2019,21:30:00,21.92,0.189,6.387,-1.53,0.71,-4.01,0.417,0.02,8.308,4.16,26.7,present ,19.99,35.09,
29/08/2019,21:45:00,21.79,-0.274,6.412,-1.61,0.71,-4.01,0.117,-0.03,8.315,4.16,26.5,present ,20.02,35.09,
29/08/2019,22:00:00,21.58,-0.678,6.358,-1.66,0.71,-4.01,0.098,-0.09,8.323,4.16,26.4,present ,19.99,35.09,
29/08/2019,22:15:00,21.1,-0.094,6.322,-1.59,0.71,-4.01,0.168,-0.01,8.337,4.16,26.2,present ,19.99,35.09,
29/08/2019,22:30:00,20.9,-0.158,6.196,-1.58,0.71,-4.01,0.146,-0.02,8.344,4.16,25.9,present ,19.99,35.09,
29/08/2019,22:45:00,20.71,-0.283,6.165,-1.6,0.71,-4.01,0.198,-0.03,8.352,4.16,25.3,present ,19.98,34.8,
29/08/2019,23:00:00,20.29,-0.107,6.079,-1.57,0.71,-4.01,0.224,-0.01,8.37,4.16,24.8,present ,19.98,34.8,
29/08/2019,23:15:00,19.79,-0.087,5.949,-1.56,0.71,-4.01,0.32,-0.01,8.388,4.16,24.5,present ,19.98,34.8,
29/08/2019,23:30:00,19.41,-0.061,5.952,-1.57,0.71,-4.01,0.124,0,8.399,4.16,24.5,present ,19.98,34.8,
29/08/2019,23:45:00,19.23,-0.1,5.889,-1.57,0.71,-4.01,0.162,-0.01,8.406,4.16,24.2,present ,19.98,34.8,
30/08/2019,0:00:00,18.89,-0.047,5.855,-1.57,0.71,-4.01,0.129,0,8.421,4.16,24,present ,19.98,34.8,
30/08/2019,0:15:00,18.53,0.229,5.627,-1.49,0.71,-4.01,0.32,0.03,8.432,4.16,24,present ,19.98,34.8,
30/08/2019,0:30:00,18.71,-0.641,5.773,-1.64,0.71,-4.01,-0.045,-0.08,8.425,4.16,24,present ,19.98,34.8,
30/08/2019,0:45:00,19.03,-0.318,5.837,-1.6,0.71,-4.01,0.172,-0.04,8.414,4.16,24.1,present ,19.98,34.8,
30/08/2019,1:00:00,19,-0.585,5.886,-1.65,0.71,-4.01,0.086,-0.08,8.414,4.16,24.1,present ,19.98,34.8,
30/08/2019,1:15:00,18.92,-0.153,5.88,-1.59,0.71,-4.01,0.348,-0.02,8.417,4.16,24.2,present ,19.98,34.8,
30/08/2019,1:30:00,19.11,-0.485,5.892,-1.63,0.71,-4.01,0.161,-0.06,8.41,4.16,24.1,present ,19.98,34.8,
30/08/2019,1:45:00,18.96,0.133,5.731,-1.51,0.71,-4.01,0.417,0.01,8.417,4.16,24.1,present ,19.98,34.8,
30/08/2019,2:00:00,18.93,-0.135,5.783,-1.56,0.71,-4.01,0.396,-0.01,8.417,4.16,24.2,present ,19.98,34.8,
30/08/2019,2:15:00,19.11,-1.129,5.921,-1.73,0.71,-4.01,-0.164,-0.15,8.41,4.16,24.1,present ,19.98,34.8,
30/08/2019,2:30:00,19.13,-0.425,5.775,-1.59,0.71,-4.01,0.192,-0.05,8.41,4.16,23.8,present ,19.98,34.8,
30/08/2019,2:45:01,18.87,-0.19,5.688,-1.54,0.71,-4.01,0.302,-0.02,8.421,4.16,23.8,present ,19.98,34.8,
30/08/2019,3:00:00,18.86,-0.103,5.669,-1.53,0.71,-4.01,0.342,-0.01,8.421,4.16,23.8,present ,19.98,34.8,
30/08/2019,3:15:00,19.04,-0.905,5.912,-1.7,0.71,-4.01,0.077,-0.12,8.414,4.16,23.6,present ,19.98,34.8,
30/08/2019,3:30:00,19.18,-0.875,5.924,-1.69,0.71,-4.01,-0.01,-0.12,8.41,4.16,23.6,present ,19.98,34.8,
30/08/2019,3:45:00,19.01,-0.374,5.82,-1.6,0.71,-4.01,0.198,-0.05,8.414,4.16,23.7,present ,19.98,34.8,
30/08/2019,4:00:00,19.47,-0.8,5.978,-1.68,0.71,-4.01,0.012,-0.11,8.399,4.16,23.8,present ,19.98,34.8,
30/08/2019,4:15:00,19.28,-0.11,6.034,-1.61,0.71,-4.01,0.325,-0.01,8.406,4.16,23.8,present ,19.98,34.8,
30/08/2019,4:30:00,20.46,-1.067,6.299,-1.75,0.71,-4.01,-0.012,-0.14,8.362,4.16,24.1,present ,19.98,34.8,
30/08/2019,4:45:00,20.97,-0.43,6.272,-1.63,0.71,-4.01,0.226,-0.05,8.344,4.16,24.4,present ,19.98,34.8,
30/08/2019,5:00:00,20.99,-0.245,6.386,-1.64,0.71,-4.01,0.255,-0.03,8.344,4.16,24.6,present ,20.02,34.8,
30/08/2019,5:15:00,21.1,-0.022,6.298,-1.58,0.71,-4.01,0.343,0,8.337,4.16,24.7,present ,19.98,34.8,
30/08/2019,5:30:00,21.21,-0.152,6.372,-1.61,0.71,-4.01,0.104,-0.02,8.333,4.16,24.9,present ,19.99,35.09,
30/08/2019,5:45:00,21.25,-0.189,6.257,-1.58,0.71,-4.01,0.325,-0.02,8.333,4.16,25,present ,19.99,35.09,
30/08/2019,6:00:00,21.52,-0.388,6.326,-1.61,0.71,-4.01,0.108,-0.05,8.323,4.16,25.2,present ,19.99,35.09,
30/08/2019,6:15:00,21.64,-0.529,6.432,-1.65,0.71,-4.01,0.173,-0.07,8.319,4.16,25.2,present ,19.99,35.09,
30/08/2019,6:30:00,21.49,-0.351,6.359,-1.62,0.71,-4.01,0.221,-0.04,8.326,4.16,25.5,present ,19.99,35.09,
30/08/2019,6:45:00,21.7,-0.699,6.614,-1.72,0.71,-4.01,0.084,-0.09,8.315,4.16,25.4,present ,19.99,35.09,
30/08/2019,7:00:00,21.66,-0.134,6.348,-1.58,0.71,-4.01,0.203,-0.01,8.319,4.16,25.5,present ,19.99,35.09,
30/08/2019,7:15:00,21.54,0.212,6.37,-1.54,0.71,-4.01,0.405,0.02,8.323,4.16,25.7,present ,20.02,34.8,
30/08/2019,7:30:00,21.77,-0.232,6.651,-1.67,0.71,-4.01,0.139,-0.03,8.315,4.16,25.9,present ,19.99,35.09,
30/08/2019,7:45:00,21.8,-1.25,6.62,-1.8,0.71,-4.01,-0.145,-0.17,8.312,4.16,26,present ,19.99,35.09,
30/08/2019,8:00:00,21.97,0.366,6.566,-1.55,0.71,-4.01,0.443,0.04,8.308,4.16,26.4,present ,20.02,35.09,
30/08/2019,8:15:00,22.12,-0.477,6.586,-1.66,0.71,-4.01,0.156,-0.06,8.301,4.16,26.9,present ,20.02,35.09,
30/08/2019,8:30:00,22.23,-0.577,6.645,-1.69,0.71,-4.01,0.053,-0.07,8.297,4.16,26.9,present ,19.99,35.09,
30/08/2019,8:45:00,22.58,-0.185,6.736,-1.64,0.71,-4.01,0.184,-0.02,8.287,4.16,26.9,present ,20.02,35.09,
30/08/2019,9:00:00,22.86,-0.411,6.907,-1.7,0.71,-4.01,0.034,-0.05,8.276,4.16,27.4,present ,19.99,35.09,
