"by15","wind_speed_m_s","position","treatment","block"
2019-08-24 01:30:00,8.28852311162772e-06,"top","moderate_drought","M"
2019-08-24 01:45:00,3.61211400446445e-07,"top","moderate_drought","M"
2019-08-24 02:00:00,9.94284794442162e-07,"top","moderate_drought","M"
2019-08-24 02:15:00,0,"top","moderate_drought","M"
2019-08-24 02:30:00,6.14659551138757e-05,"top","moderate_drought","M"
2019-08-24 02:45:00,1.78137435274242e-06,"top","moderate_drought","M"
2019-08-24 03:00:00,8.47285663889385e-08,"top","moderate_drought","M"
2019-08-24 03:15:00,4.91755695567317e-05,"top","moderate_drought","M"
2019-08-24 03:30:00,1.34348588663244e-05,"top","moderate_drought","M"
2019-08-24 03:45:00,0.000110044841371201,"top","moderate_drought","M"
2019-08-24 04:00:00,0.000351583148494283,"top","moderate_drought","M"
2019-08-24 04:15:00,0.00113736950779736,"top","moderate_drought","M"
2019-08-24 04:30:00,0.000240001073654842,"top","moderate_drought","M"
2019-08-24 04:45:00,0.000172683559324305,"top","moderate_drought","M"
2019-08-24 05:00:00,0.00032569993712256,"top","moderate_drought","M"
2019-08-24 05:15:00,0.00138631129569338,"top","moderate_drought","M"
2019-08-24 05:30:00,0.000240812140522257,"top","moderate_drought","M"
2019-08-24 05:45:00,3.54330827858876e-05,"top","moderate_drought","M"
2019-08-24 06:00:00,0.000291803654916814,"top","moderate_drought","M"
2019-08-24 06:15:00,0.00123933637916727,"top","moderate_drought","M"
2019-08-24 06:30:00,0.00157447169955126,"top","moderate_drought","M"
2019-08-24 06:45:00,0.00572186935247516,"top","moderate_drought","M"
2019-08-24 07:00:00,0.00554361946575693,"top","moderate_drought","M"
2019-08-24 07:15:00,0.00706429599974935,"top","moderate_drought","M"
2019-08-24 07:30:00,0.00354032117677573,"top","moderate_drought","M"
2019-08-24 07:45:00,0.00745593960639171,"top","moderate_drought","M"
2019-08-24 08:00:00,0.00727242446801887,"top","moderate_drought","M"
2019-08-24 08:15:00,0.00623221274698274,"top","moderate_drought","M"
2019-08-24 08:30:00,0.00693181251852513,"top","moderate_drought","M"
2019-08-24 08:45:00,0.00532289670112993,"top","moderate_drought","M"
2019-08-24 09:00:00,0.0064726423501026,"top","moderate_drought","M"
2019-08-24 09:15:00,0.00776410521399822,"top","moderate_drought","M"
2019-08-24 09:30:00,0.00614722625720034,"top","moderate_drought","M"
2019-08-24 09:45:00,0.018171330343266,"top","moderate_drought","M"
2019-08-24 10:00:00,0.00873388849690721,"top","moderate_drought","M"
2019-08-24 10:15:00,0.00804312026114632,"top","moderate_drought","M"
2019-08-24 10:30:00,0.00661783821352968,"top","moderate_drought","M"
2019-08-24 10:45:00,0.017510897700231,"top","moderate_drought","M"
2019-08-24 11:00:00,0.015067146894898,"top","moderate_drought","M"
2019-08-24 11:15:00,0.0181116953542561,"top","moderate_drought","M"
2019-08-24 11:30:00,0.0144577834433403,"top","moderate_drought","M"
2019-08-24 11:45:00,0.0258671172715438,"top","moderate_drought","M"
2019-08-24 12:00:00,0.0306992364236892,"top","moderate_drought","M"
2019-08-24 12:15:00,0.0385750564544206,"top","moderate_drought","M"
2019-08-24 12:30:00,0.0302085759703403,"top","moderate_drought","M"
2019-08-24 12:45:00,0.0298896627390613,"top","moderate_drought","M"
2019-08-24 13:00:00,0.0300845624370278,"top","moderate_drought","M"
2019-08-24 13:15:00,0.0372728870351816,"top","moderate_drought","M"
2019-08-24 13:30:00,0.0397914140176185,"top","moderate_drought","M"
2019-08-24 13:45:00,0.0349479070337217,"top","moderate_drought","M"
2019-08-24 14:00:00,0.0324802573524206,"top","moderate_drought","M"
2019-08-24 14:15:00,0.0241234052623627,"top","moderate_drought","M"
2019-08-24 14:30:00,0.0270855018021182,"top","moderate_drought","M"
2019-08-24 14:45:00,0.0173412599894251,"top","moderate_drought","M"
2019-08-24 15:00:00,0.00832947847590988,"top","moderate_drought","M"
2019-08-24 15:15:00,0.00861356040019715,"top","moderate_drought","M"
2019-08-24 15:30:00,0.0133025654940207,"top","moderate_drought","M"
2019-08-24 15:45:00,0.0106118787666551,"top","moderate_drought","M"
2019-08-24 16:00:00,0.00823811524781548,"top","moderate_drought","M"
2019-08-24 16:15:00,0.0066318616584786,"top","moderate_drought","M"
2019-08-24 16:30:00,0.00531208929213619,"top","moderate_drought","M"
2019-08-24 16:45:00,0.0032561080752532,"top","moderate_drought","M"
2019-08-24 17:00:00,0.00236454382575153,"top","moderate_drought","M"
2019-08-24 17:15:00,0.00124218385412926,"top","moderate_drought","M"
2019-08-24 17:30:00,0.00247177131291434,"top","moderate_drought","M"
2019-08-24 17:45:00,0.00232356055068277,"top","moderate_drought","M"
2019-08-24 18:00:00,0.000503092179953644,"top","moderate_drought","M"
2019-08-24 18:15:00,0.00142507896695699,"top","moderate_drought","M"
2019-08-24 18:30:00,0.00513984605782867,"top","moderate_drought","M"
2019-08-24 18:45:00,0.00778629266219252,"top","moderate_drought","M"
2019-08-24 19:00:00,0.00415728851569134,"top","moderate_drought","M"
2019-08-24 19:15:00,0.00514963353638609,"top","moderate_drought","M"
2019-08-24 19:30:00,0.0028179100745058,"top","moderate_drought","M"
2019-08-24 19:45:00,0.00135804085758695,"top","moderate_drought","M"
2019-08-24 20:00:00,0.000596751259966373,"top","moderate_drought","M"
2019-08-24 20:15:00,0.000255795480152351,"top","moderate_drought","M"
2019-08-24 20:30:00,0.00118347364864592,"top","moderate_drought","M"
2019-08-24 20:45:00,0.0018037693435252,"top","moderate_drought","M"
2019-08-24 21:00:00,0.000274076790537564,"top","moderate_drought","M"
2019-08-24 21:15:00,0.000847822757098097,"top","moderate_drought","M"
2019-08-24 21:30:00,0.00457308705218411,"top","moderate_drought","M"
2019-08-24 21:45:00,0.0029241581398863,"top","moderate_drought","M"
2019-08-24 22:00:00,0.00484361721999811,"top","moderate_drought","M"
2019-08-24 22:15:00,0.00283588271052354,"top","moderate_drought","M"
2019-08-24 22:30:00,0.00183811656578933,"top","moderate_drought","M"
2019-08-24 22:45:00,0.00222199988124311,"top","moderate_drought","M"
2019-08-24 23:00:00,0.000397975500336406,"top","moderate_drought","M"
2019-08-24 23:15:00,0.00327818716377191,"top","moderate_drought","M"
2019-08-24 23:30:00,0.00212305099271947,"top","moderate_drought","M"
2019-08-24 23:45:00,0.00238023651008706,"top","moderate_drought","M"
2019-08-25 00:00:00,0.00461574062831409,"top","moderate_drought","M"
2019-08-25 00:15:00,0.00283751902463095,"top","moderate_drought","M"
2019-08-25 00:30:00,0.00224317919166453,"top","moderate_drought","M"
2019-08-25 00:45:00,0.00160750626871836,"top","moderate_drought","M"
2019-08-25 01:00:00,0.0011129585259251,"top","moderate_drought","M"
2019-08-25 01:15:00,0.00025237852972716,"top","moderate_drought","M"
2019-08-25 01:30:00,2.58392122250768e-05,"top","moderate_drought","M"
2019-08-25 01:45:00,5.53331391156986e-05,"top","moderate_drought","M"
2019-08-25 02:00:00,0,"top","moderate_drought","M"
2019-08-25 02:15:00,1.14772658270405e-07,"top","moderate_drought","M"
2019-08-25 02:30:00,0,"top","moderate_drought","M"
2019-08-25 02:45:00,4.24956857916072e-07,"top","moderate_drought","M"
2019-08-25 03:00:00,0,"top","moderate_drought","M"
2019-08-25 03:15:00,0,"top","moderate_drought","M"
2019-08-25 03:30:00,7.28343519335292e-05,"top","moderate_drought","M"
2019-08-25 03:45:00,6.55933789280872e-05,"top","moderate_drought","M"
2019-08-25 04:00:00,0.000157434416538774,"top","moderate_drought","M"
2019-08-25 04:15:00,0.000147139542282389,"top","moderate_drought","M"
2019-08-25 04:30:00,0.00021154734217675,"top","moderate_drought","M"
2019-08-25 04:45:00,0.000138957323146472,"top","moderate_drought","M"
2019-08-25 05:00:00,0.00016565460659113,"top","moderate_drought","M"
2019-08-25 05:15:00,0.000346657403328223,"top","moderate_drought","M"
2019-08-25 05:30:00,4.01812687919381e-05,"top","moderate_drought","M"
2019-08-25 05:45:00,0.000107306381559232,"top","moderate_drought","M"
2019-08-25 06:00:00,0.000167309025809515,"top","moderate_drought","M"
2019-08-25 06:15:00,0.000905641741919972,"top","moderate_drought","M"
2019-08-25 06:30:00,0.00149732584144712,"top","moderate_drought","M"
2019-08-25 06:45:00,0.00282359827338639,"top","moderate_drought","M"
2019-08-25 07:00:00,0.0070293193872583,"top","moderate_drought","M"
2019-08-25 07:15:00,0.0117114710757996,"top","moderate_drought","M"
2019-08-25 07:30:00,0.0100118774438704,"top","moderate_drought","M"
2019-08-25 07:45:00,0.017394147142532,"top","moderate_drought","M"
2019-08-25 08:00:00,0.00791205562690635,"top","moderate_drought","M"
2019-08-25 08:15:00,0.0147155750640828,"top","moderate_drought","M"
2019-08-25 08:30:00,0.0140269226903916,"top","moderate_drought","M"
2019-08-25 08:45:00,0.00979836091565766,"top","moderate_drought","M"
2019-08-25 09:00:00,0.0150087664629852,"top","moderate_drought","M"
2019-08-25 09:15:00,0.0229729273754758,"top","moderate_drought","M"
2019-08-25 09:30:00,0.0265494952290141,"top","moderate_drought","M"
2019-08-25 09:45:00,0.0391480479199824,"top","moderate_drought","M"
2019-08-25 10:00:00,0.0263523562666367,"top","moderate_drought","M"
2019-08-25 10:15:00,0.0276447793697869,"top","moderate_drought","M"
2019-08-25 10:30:00,0.0373709536648574,"top","moderate_drought","M"
2019-08-25 10:45:00,0.0450137744706803,"top","moderate_drought","M"
2019-08-25 11:00:00,0.0408969075531811,"top","moderate_drought","M"
2019-08-25 11:15:00,0.0344944672957553,"top","moderate_drought","M"
2019-08-25 11:30:00,0.0566160213362951,"top","moderate_drought","M"
2019-08-25 11:45:00,0.0376184739620143,"top","moderate_drought","M"
2019-08-25 12:00:00,0.0428973609977999,"top","moderate_drought","M"
2019-08-25 12:15:00,0.0431835988154967,"top","moderate_drought","M"
2019-08-25 12:30:00,0.0435786263717276,"top","moderate_drought","M"
2019-08-25 12:45:00,0.0394419186986023,"top","moderate_drought","M"
2019-08-25 13:00:00,0.0420678073262889,"top","moderate_drought","M"
2019-08-25 13:15:00,0.0332914000637026,"top","moderate_drought","M"
2019-08-25 13:30:00,0.0311340180407432,"top","moderate_drought","M"
2019-08-25 13:45:00,0.0318459570914239,"top","moderate_drought","M"
2019-08-25 14:00:00,0.0325872038766378,"top","moderate_drought","M"
2019-08-25 14:15:00,0.0340141630119901,"top","moderate_drought","M"
2019-08-25 14:30:00,0.0325206063043232,"top","moderate_drought","M"
2019-08-25 14:45:00,0.0296158676841629,"top","moderate_drought","M"
2019-08-25 15:00:00,0.0330272627340777,"top","moderate_drought","M"
2019-08-25 15:15:00,0.0300342803583815,"top","moderate_drought","M"
2019-08-25 15:30:00,0.0234590847972226,"top","moderate_drought","M"
2019-08-25 15:45:00,0.0318172390638374,"top","moderate_drought","M"
2019-08-25 16:00:00,0.0249296428828335,"top","moderate_drought","M"
2019-08-25 16:15:00,0.0299988597664727,"top","moderate_drought","M"
2019-08-25 16:30:00,0.0265158335033435,"top","moderate_drought","M"
2019-08-25 16:45:00,0.0272305854243707,"top","moderate_drought","M"
2019-08-25 17:00:00,0.0281773509569223,"top","moderate_drought","M"
2019-08-25 17:15:00,0.0241759581741885,"top","moderate_drought","M"
2019-08-25 17:30:00,0.0226125233395096,"top","moderate_drought","M"
2019-08-25 17:45:00,0.0202108845822904,"top","moderate_drought","M"
2019-08-25 18:00:00,0.0229097506065889,"top","moderate_drought","M"
2019-08-25 18:15:00,0.0178948995897396,"top","moderate_drought","M"
2019-08-25 18:30:00,0.0148034890043872,"top","moderate_drought","M"
2019-08-25 18:45:00,0.00791181155525376,"top","moderate_drought","M"
2019-08-25 19:00:00,0.00693377501066406,"top","moderate_drought","M"
2019-08-25 19:15:00,0.00828703921039771,"top","moderate_drought","M"
2019-08-25 19:30:00,0.00697042622971168,"top","moderate_drought","M"
2019-08-25 19:45:00,0.00381282877968714,"top","moderate_drought","M"
2019-08-25 20:00:00,0.00625711185352608,"top","moderate_drought","M"
2019-08-25 20:15:00,0.0128960983193465,"top","moderate_drought","M"
2019-08-25 20:30:00,0.00882742485084628,"top","moderate_drought","M"
2019-08-25 20:45:00,0.00374342083349244,"top","moderate_drought","M"
2019-08-25 21:00:00,0.00150080430287701,"top","moderate_drought","M"
2019-08-25 21:15:00,0.0105067317872698,"top","moderate_drought","M"
2019-08-25 21:30:00,0.0102648776999741,"top","moderate_drought","M"
2019-08-25 21:45:00,0.00597644144443477,"top","moderate_drought","M"
2019-08-25 22:00:00,0.0106609151593388,"top","moderate_drought","M"
2019-08-25 22:15:00,0.0108044014446119,"top","moderate_drought","M"
2019-08-25 22:30:00,0.0114903850304153,"top","moderate_drought","M"
2019-08-25 22:45:00,0.0163999159290131,"top","moderate_drought","M"
2019-08-25 23:00:00,0.0156598860593995,"top","moderate_drought","M"
2019-08-25 23:15:00,0.00715214886607793,"top","moderate_drought","M"
2019-08-25 23:30:00,0.00739057718908612,"top","moderate_drought","M"
2019-08-25 23:45:00,0.00794167414814123,"top","moderate_drought","M"
2019-08-26 00:00:00,0.0120725368280438,"top","moderate_drought","M"
2019-08-26 00:15:00,0.0100007444436532,"top","moderate_drought","M"
2019-08-26 00:30:00,0.00928989075195373,"top","moderate_drought","M"
2019-08-26 00:45:00,0.00500076150191187,"top","moderate_drought","M"
2019-08-26 01:00:00,0.00346989000992903,"top","moderate_drought","M"
2019-08-26 01:15:00,0.00443985394600501,"top","moderate_drought","M"
2019-08-26 01:30:00,0.00503345001159686,"top","moderate_drought","M"
2019-08-26 01:45:00,0.00499555728559912,"top","moderate_drought","M"
2019-08-26 02:00:00,0.00479634648469493,"top","moderate_drought","M"
2019-08-26 02:15:00,0.00506332017905406,"top","moderate_drought","M"
2019-08-26 02:30:00,0.0051718810585907,"top","moderate_drought","M"
2019-08-26 02:45:00,0.00429787415595389,"top","moderate_drought","M"
2019-08-26 03:00:00,0.00449130525136634,"top","moderate_drought","M"
2019-08-26 03:15:00,0.00456021546670907,"top","moderate_drought","M"
2019-08-26 03:30:00,0.0021716266784925,"top","moderate_drought","M"
2019-08-26 03:45:00,0.00256866584134789,"top","moderate_drought","M"
2019-08-26 04:00:00,0.00162207499870865,"top","moderate_drought","M"
2019-08-26 04:15:00,0.000935561653532863,"top","moderate_drought","M"
2019-08-26 04:30:00,0.00217998968273161,"top","moderate_drought","M"
2019-08-26 04:45:00,0.0015109059552312,"top","moderate_drought","M"
2019-08-26 05:00:00,0.00135150900582118,"top","moderate_drought","M"
2019-08-26 05:15:00,0.00048177017785839,"top","moderate_drought","M"
2019-08-26 05:30:00,0.000399708488140003,"top","moderate_drought","M"
2019-08-26 05:45:00,0.000297642314412456,"top","moderate_drought","M"
2019-08-26 06:00:00,0.00025752674216249,"top","moderate_drought","M"
2019-08-26 06:15:00,0.000811715200397848,"top","moderate_drought","M"
2019-08-26 06:30:00,0.000475331014980629,"top","moderate_drought","M"
2019-08-26 06:45:00,0.00227261369580331,"top","moderate_drought","M"
2019-08-26 07:00:00,0.00116641858208903,"top","moderate_drought","M"
2019-08-26 07:15:00,0.00158225154066968,"top","moderate_drought","M"
2019-08-26 07:30:00,0.00909726058742597,"top","moderate_drought","M"
2019-08-26 07:45:00,0.00827313621213974,"top","moderate_drought","M"
2019-08-26 08:00:00,0.0136365460719709,"top","moderate_drought","M"
2019-08-26 08:15:00,0.00872042187780327,"top","moderate_drought","M"
2019-08-26 08:30:00,0.00605017879249892,"top","moderate_drought","M"
2019-08-26 08:45:00,0.01075457576449,"top","moderate_drought","M"
2019-08-26 09:00:00,0.0120308905299841,"top","moderate_drought","M"
2019-08-26 09:15:00,0.00948855064624203,"top","moderate_drought","M"
2019-08-26 09:30:00,0.0117927817491281,"top","moderate_drought","M"
2019-08-26 09:45:00,0.0181949130510513,"top","moderate_drought","M"
2019-08-26 10:00:00,0.0166332487117322,"top","moderate_drought","M"
2019-08-26 10:15:00,0.0135000825700078,"top","moderate_drought","M"
2019-08-26 10:30:00,0.0114316469067045,"top","moderate_drought","M"
2019-08-26 10:45:00,0.0144161215384945,"top","moderate_drought","M"
2019-08-26 11:00:00,0.00847449862379698,"top","moderate_drought","M"
2019-08-26 11:15:00,0.010438045451594,"top","moderate_drought","M"
2019-08-26 11:30:00,0.00941119897034283,"top","moderate_drought","M"
2019-08-26 11:45:00,0.00939656992488085,"top","moderate_drought","M"
2019-08-26 12:00:00,0.00662400773346757,"top","moderate_drought","M"
2019-08-26 12:15:00,0.00791687631667512,"top","moderate_drought","M"
2019-08-26 12:30:00,0.00976117414710098,"top","moderate_drought","M"
2019-08-26 12:45:00,0.0152188062568889,"top","moderate_drought","M"
2019-08-26 13:00:00,0.0116200800319955,"top","moderate_drought","M"
2019-08-26 13:15:00,0.0193913352779726,"top","moderate_drought","M"
2019-08-26 13:30:00,0.0162438689191293,"top","moderate_drought","M"
2019-08-26 13:45:00,0.0147934981771793,"top","moderate_drought","M"
2019-08-26 14:00:00,0.0191545804866867,"top","moderate_drought","M"
2019-08-26 14:15:00,0.0221657175529728,"top","moderate_drought","M"
2019-08-26 14:30:00,0.0178314694397155,"top","moderate_drought","M"
2019-08-26 14:45:00,0.0222131858810105,"top","moderate_drought","M"
2019-08-26 15:00:00,0.0194524617802111,"top","moderate_drought","M"
2019-08-26 15:15:00,0.0230892726490101,"top","moderate_drought","M"
2019-08-26 15:30:00,0.0193835130352032,"top","moderate_drought","M"
2019-08-26 15:45:00,0.00787883776506474,"top","moderate_drought","M"
2019-08-26 16:00:00,0.0112020620964222,"top","moderate_drought","M"
2019-08-26 16:15:00,0.0104704847695501,"top","moderate_drought","M"
2019-08-26 16:30:00,0.00853625507588438,"top","moderate_drought","M"
2019-08-26 16:45:00,0.00497607308708292,"top","moderate_drought","M"
2019-08-26 17:00:00,0.00703391437130249,"top","moderate_drought","M"
2019-08-26 17:15:00,0.00578257214206854,"top","moderate_drought","M"
2019-08-26 17:30:00,0.00490625041021003,"top","moderate_drought","M"
2019-08-26 17:45:00,0.00528535996681044,"top","moderate_drought","M"
2019-08-26 18:00:00,0.00350423871409102,"top","moderate_drought","M"
2019-08-26 18:15:00,0.00388320538258235,"top","moderate_drought","M"
2019-08-26 18:30:00,0.00300391419598124,"top","moderate_drought","M"
2019-08-26 18:45:00,0.00250937555981525,"top","moderate_drought","M"
2019-08-26 19:00:00,0.0044905047245395,"top","moderate_drought","M"
2019-08-26 19:15:00,0.00476281924774667,"top","moderate_drought","M"
2019-08-26 19:30:00,0.00504237955759331,"top","moderate_drought","M"
2019-08-26 19:45:00,0.00379548748809432,"top","moderate_drought","M"
2019-08-26 20:00:00,0.000887912698092931,"top","moderate_drought","M"
2019-08-26 20:15:00,0.000458179503868539,"top","moderate_drought","M"
2019-08-26 20:30:00,0.00148705602048707,"top","moderate_drought","M"
2019-08-26 20:45:00,0.00329035299148028,"top","moderate_drought","M"
2019-08-26 21:00:00,0.000840329489426026,"top","moderate_drought","M"
2019-08-26 21:15:00,0.000200096363089603,"top","moderate_drought","M"
2019-08-26 21:30:00,2.37959038376538e-05,"top","moderate_drought","M"
2019-08-26 21:45:00,6.77007007320665e-05,"top","moderate_drought","M"
2019-08-26 22:00:00,0.000144769884910726,"top","moderate_drought","M"
2019-08-26 22:15:00,0.000226074720653316,"top","moderate_drought","M"
2019-08-26 22:30:00,0.000235071687136039,"top","moderate_drought","M"
2019-08-26 22:45:00,0.000157950135323257,"top","moderate_drought","M"
2019-08-26 23:00:00,6.83422842180891e-05,"top","moderate_drought","M"
2019-08-26 23:15:00,4.97788629151304e-05,"top","moderate_drought","M"
2019-08-26 23:30:00,8.50734943677052e-05,"top","moderate_drought","M"
2019-08-26 23:45:00,0.000170262991189876,"top","moderate_drought","M"
2019-08-27 00:00:00,4.90645834993995e-05,"top","moderate_drought","M"
2019-08-27 00:15:00,4.49706411338354e-08,"top","moderate_drought","M"
2019-08-27 00:30:00,6.86200693311245e-06,"top","moderate_drought","M"
2019-08-27 00:45:00,1.95915607981476e-05,"top","moderate_drought","M"
2019-08-27 01:00:00,0,"top","moderate_drought","M"
2019-08-27 01:15:00,0,"top","moderate_drought","M"
2019-08-27 01:30:00,5.22154305709995e-06,"top","moderate_drought","M"
2019-08-27 01:45:00,3.51344504294844e-05,"top","moderate_drought","M"
2019-08-27 02:00:00,0,"top","moderate_drought","M"
2019-08-27 02:15:00,0,"top","moderate_drought","M"
2019-08-27 02:30:00,9.94553251278471e-06,"top","moderate_drought","M"
2019-08-27 02:45:00,8.68981144621895e-07,"top","moderate_drought","M"
2019-08-27 03:00:00,0,"top","moderate_drought","M"
2019-08-27 03:15:00,3.20949143691777e-05,"top","moderate_drought","M"
2019-08-27 03:30:00,5.75179809162521e-06,"top","moderate_drought","M"
2019-08-27 03:45:00,0.000395169359165409,"top","moderate_drought","M"
2019-08-27 04:00:00,0.000274942021208888,"top","moderate_drought","M"
2019-08-27 04:15:00,0.000508404847745513,"top","moderate_drought","M"
2019-08-27 04:30:00,0.000673787268893808,"top","moderate_drought","M"
2019-08-27 04:45:00,0.00044325408887256,"top","moderate_drought","M"
2019-08-27 05:00:00,0.000443385139692474,"top","moderate_drought","M"
2019-08-27 05:15:00,0.000701903997047959,"top","moderate_drought","M"
2019-08-27 05:30:00,0.000840219676217966,"top","moderate_drought","M"
2019-08-27 05:45:00,0.00117449649423383,"top","moderate_drought","M"
2019-08-27 06:00:00,0.00140792301562201,"top","moderate_drought","M"
2019-08-27 06:15:00,0.0014518411776979,"top","moderate_drought","M"
2019-08-27 06:30:00,0.00159568537161918,"top","moderate_drought","M"
2019-08-27 06:45:00,0.00135151688463707,"top","moderate_drought","M"
2019-08-27 07:00:00,0.00451347185551034,"top","moderate_drought","M"
2019-08-27 07:15:00,0.00300884648206743,"top","moderate_drought","M"
2019-08-27 07:30:00,0.00387512764479786,"top","moderate_drought","M"
2019-08-27 07:45:00,0.00619452069908857,"top","moderate_drought","M"
2019-08-27 08:00:00,0.0050184869386197,"top","moderate_drought","M"
2019-08-27 08:15:00,0.00700288484330598,"top","moderate_drought","M"
2019-08-27 08:30:00,0.0139477189431771,"top","moderate_drought","M"
2019-08-27 08:45:00,0.0251856757021201,"top","moderate_drought","M"
2019-08-27 09:00:00,0.0134532135504544,"top","moderate_drought","M"
2019-08-27 09:15:00,0.0181222372419078,"top","moderate_drought","M"
2019-08-27 09:30:00,0.0164590366664868,"top","moderate_drought","M"
2019-08-27 09:45:00,0.0278890109780527,"top","moderate_drought","M"
2019-08-27 10:00:00,0.0147200828439787,"top","moderate_drought","M"
2019-08-27 10:15:00,0.00872761748250173,"top","moderate_drought","M"
2019-08-27 10:30:00,0.00864180890302645,"top","moderate_drought","M"
2019-08-27 10:45:00,0.00969351353815321,"top","moderate_drought","M"
2019-08-27 11:00:00,0.0153522800643837,"top","moderate_drought","M"
2019-08-27 11:15:00,0.0240281362444162,"top","moderate_drought","M"
2019-08-27 11:30:00,0.0146472051382877,"top","moderate_drought","M"
2019-08-27 11:45:00,0.0216200409448992,"top","moderate_drought","M"
2019-08-27 12:00:00,0.0255236330791538,"top","moderate_drought","M"
2019-08-27 12:15:00,0.0197447251181252,"top","moderate_drought","M"
2019-08-27 12:30:00,0.0192655846010826,"top","moderate_drought","M"
2019-08-27 12:45:00,0.022356507797305,"top","moderate_drought","M"
2019-08-27 13:00:00,0.0192484386955979,"top","moderate_drought","M"
2019-08-27 13:15:00,0.0179501649712096,"top","moderate_drought","M"
2019-08-27 13:30:00,0.0162809193041258,"top","moderate_drought","M"
2019-08-27 13:45:00,0.0174091589658258,"top","moderate_drought","M"
2019-08-27 14:00:00,0.011345980524653,"top","moderate_drought","M"
2019-08-27 14:15:00,0.0131953718468512,"top","moderate_drought","M"
2019-08-27 14:30:00,0.0135988838198975,"top","moderate_drought","M"
2019-08-27 14:45:00,0.0127884465950104,"top","moderate_drought","M"
2019-08-27 15:00:00,0.0208475201800595,"top","moderate_drought","M"
2019-08-27 15:15:00,0.0211531248254813,"top","moderate_drought","M"
2019-08-27 15:30:00,0.0167960045852654,"top","moderate_drought","M"
2019-08-27 15:45:00,0.0112182216863496,"top","moderate_drought","M"
2019-08-27 16:00:00,0.0110432714477043,"top","moderate_drought","M"
2019-08-27 16:15:00,0.00810013723394023,"top","moderate_drought","M"
2019-08-27 16:30:00,0.00789649272645103,"top","moderate_drought","M"
2019-08-27 16:45:00,0.00676300611833339,"top","moderate_drought","M"
2019-08-27 17:00:00,0.0073615594464646,"top","moderate_drought","M"
2019-08-27 17:15:00,0.00595707866294062,"top","moderate_drought","M"
2019-08-27 17:30:00,0.00412474697363446,"top","moderate_drought","M"
2019-08-27 17:45:00,0.00279571047229975,"top","moderate_drought","M"
2019-08-27 18:00:00,0.00400187269407209,"top","moderate_drought","M"
2019-08-27 18:15:00,0.00243352765649062,"top","moderate_drought","M"
2019-08-27 18:30:00,0.000223502966447743,"top","moderate_drought","M"
2019-08-27 18:45:00,3.45345703130568e-05,"top","moderate_drought","M"
2019-08-27 19:00:00,1.84897362350051e-05,"top","moderate_drought","M"
2019-08-27 19:15:00,9.50940929468584e-06,"top","moderate_drought","M"
2019-08-27 19:30:00,0.000257433334395984,"top","moderate_drought","M"
2019-08-27 19:45:00,0.000867368670435174,"top","moderate_drought","M"
2019-08-27 20:00:00,0.000445994762464521,"top","moderate_drought","M"
2019-08-27 20:15:00,0.000564353955858807,"top","moderate_drought","M"
2019-08-27 20:30:00,0.000728350974437616,"top","moderate_drought","M"
2019-08-27 20:45:00,0.000166895554988864,"top","moderate_drought","M"
2019-08-27 21:00:00,0.00018131442665458,"top","moderate_drought","M"
2019-08-27 21:15:00,4.56747081566339e-05,"top","moderate_drought","M"
2019-08-27 21:30:00,3.06977175938446e-05,"top","moderate_drought","M"
2019-08-27 21:45:00,4.40702780360614e-06,"top","moderate_drought","M"
2019-08-27 22:00:00,3.53635738801763e-07,"top","moderate_drought","M"
2019-08-27 22:15:00,0.00011997276963684,"top","moderate_drought","M"
2019-08-27 22:30:00,4.05633976319368e-05,"top","moderate_drought","M"
2019-08-27 22:45:00,2.46462151740663e-10,"top","moderate_drought","M"
2019-08-27 23:00:00,2.52742932629742e-06,"top","moderate_drought","M"
2019-08-27 23:15:00,4.12068311726962e-05,"top","moderate_drought","M"
2019-08-27 23:30:00,2.04396253007349e-06,"top","moderate_drought","M"
2019-08-27 23:45:00,2.05584061299651e-06,"top","moderate_drought","M"
2019-08-28 00:00:00,5.07702341174897e-05,"top","moderate_drought","M"
2019-08-28 00:15:00,0.000235233205239749,"top","moderate_drought","M"
2019-08-28 00:30:00,4.28511357624779e-06,"top","moderate_drought","M"
2019-08-28 00:45:00,0,"top","moderate_drought","M"
2019-08-28 01:00:00,0,"top","moderate_drought","M"
2019-08-28 01:15:00,0,"top","moderate_drought","M"
2019-08-28 01:30:00,0,"top","moderate_drought","M"
2019-08-28 01:45:00,0,"top","moderate_drought","M"
2019-08-28 02:00:00,0,"top","moderate_drought","M"
2019-08-28 02:15:00,4.08630025254312e-10,"top","moderate_drought","M"
2019-08-28 02:30:00,2.33497496757345e-05,"top","moderate_drought","M"
2019-08-28 02:45:00,1.84549967005402e-06,"top","moderate_drought","M"
2019-08-28 03:00:00,0,"top","moderate_drought","M"
2019-08-28 03:15:00,0,"top","moderate_drought","M"
2019-08-28 03:30:00,3.1924149243591e-07,"top","moderate_drought","M"
2019-08-28 03:45:00,4.36527381847436e-05,"top","moderate_drought","M"
2019-08-28 04:00:00,2.6489213931371e-06,"top","moderate_drought","M"
2019-08-28 04:15:00,3.29923139359973e-05,"top","moderate_drought","M"
2019-08-28 04:30:00,5.64971399670753e-05,"top","moderate_drought","M"
2019-08-28 04:45:00,9.98191584673793e-05,"top","moderate_drought","M"
2019-08-28 05:00:00,2.56425990584728e-06,"top","moderate_drought","M"
